t,x,y,yaw,pitch,roll
0.094000, 0.215953,-0.000000,-0.000000,1.045932,0.000000
0.154000, 0.208397,-0.000000,-0.000000,2.327257,-0.000000
0.226000, 0.193457,-0.000000,-0.000000,-0.494748,0.000000
0.286000, 0.179533,-0.000000,-0.000000,-0.507886,0.000000
0.344000, 0.163904,-0.000000,-0.000000,-0.640342,-0.000000
0.404000, 0.143742,-0.000000,-0.000000,-1.102392,0.000000
0.464000, 0.130972,0.000000,-0.000000,0.235927,-0.000000
0.524000, 0.130552,0.000000,0.000000,0.141860,-0.000000
0.584000, 0.134015,0.000000,0.000000,0.100959,-0.000000
0.640000, 0.135536,0.000000,0.000000,0.085088,-0.000000
0.700000, 0.135455,0.000000,0.000000,0.082630,-0.000000
0.758000, 0.135070,0.000000,0.000000,0.074378,-0.000000
0.816000, 0.134927,0.000000,0.000000,0.068917,-0.000000
0.876000, 0.134966,0.000000,0.000000,0.063407,-0.000000
0.934000, 0.135033,0.000000,0.000000,0.057691,-0.000000
0.990000, 0.135073,-0.000000,-0.000005,0.051926,-0.000006
1.050000, 0.135046,0.000001,0.000461,0.047552,-0.000108
1.112000, 0.131363,0.001389,0.674419,0.338698,0.343299
1.170000, 0.126287,-0.000721,0.959974,0.415308,3.101546
1.226000, 0.132564,-0.009378,-1.113191,-2.529083,8.882274
1.286000, 0.148062,-0.025067,-5.177381,-8.179716,2.139199
1.346000, 0.168173,-0.042242,-6.806098,-11.280174,-1.652252
1.406000, 0.193402,-0.047209,-4.960968,-13.088007,3.817074
1.466000, 0.221258,-0.038256,-0.843856,-8.738331,3.203960
1.526000, 0.245999,-0.033503,0.808320,-5.211394,1.177216
1.584000, 0.272008,-0.034335,0.212085,-3.767927,0.276319
1.644000, 0.297577,-0.038063,-1.155195,-2.065024,0.378636
1.704000, 0.321358,-0.037008,-0.780812,-1.993083,0.092574
1.764000, 0.348095,-0.031949,1.319734,-2.230310,0.001903
1.824000, 0.371101,-0.030383,2.369098,-1.375339,0.196663
1.884000, 0.394112,-0.034949,1.281379,-1.783629,-0.149751
