t,x,y,yaw,pitch,roll
0.096000, 0.215770,-0.000000,-0.000000,1.082261,0.000000
0.156000, 0.208069,-0.000000,-0.000000,2.375643,-0.000000
0.218000, 0.195258,-0.000000,-0.000000,-0.340757,0.000000
0.306000, 0.174465,-0.000000,-0.000000,-0.517691,-0.000000
0.364000, 0.157715,-0.000000,-0.000000,-0.759157,0.000000
0.424000, 0.137250,-0.000000,-0.000000,-0.681779,0.000000
0.482000, 0.129949,0.000000,0.000000,0.206837,-0.000000
0.548000, 0.131903,0.000000,0.000000,0.121563,-0.000000
0.606000, 0.134877,0.000000,0.000000,0.090036,-0.000000
0.664000, 0.135624,0.000000,0.000000,0.089266,-0.000000
0.724000, 0.135279,0.000000,0.000000,0.078545,-0.000000
0.784000, 0.134973,0.000000,0.000000,0.071817,-0.000000
0.844000, 0.134933,0.000000,0.000000,0.066391,-0.000000
0.906000, 0.135003,0.000000,0.000000,0.060495,-0.000000
0.964000, 0.135058,0.000000,0.000000,0.054620,-0.000000
1.026000, 0.135089,-0.000000,-0.000000,0.048133,-0.000000
1.082000, 0.135108,0.000000,0.000046,0.042183,0.000046
1.144000, 0.133423,0.000647,0.263576,0.221565,0.298461
1.206000, 0.127726,-0.001699,-0.057214,0.407092,1.474554
1.266000, 0.131882,-0.023285,-6.106712,-1.532752,2.243353
1.326000, 0.146049,-0.030866,-8.074309,-6.187546,1.663420
1.386000, 0.166320,-0.038736,-8.321784,-12.235921,-2.027391
1.444000, 0.192257,-0.040643,-5.545330,-11.067190,-1.831078
1.504000, 0.219646,-0.034326,-2.183126,-6.011552,0.024926
1.564000, 0.247132,-0.030250,-0.490184,-3.615975,-0.281553
1.624000, 0.275508,-0.032384,-1.165219,-2.093016,-0.271010
1.684000, 0.299421,-0.032454,-1.005560,-1.756235,-0.417297
1.742000, 0.324394,-0.029357,0.526237,-2.267982,-0.143542
1.800000, 0.348286,-0.025033,2.330739,-1.557717,-0.170816
1.858000, 0.369519,-0.026037,2.050833,-1.579917,-0.128846
1.916000, 0.393668,-0.027301,0.729315,-2.044894,0.282718
1.976000, 0.421442,-0.028485,-1.661130,-2.455090,-0.718423
2.036000, 0.445197,-0.020501,-1.471022,-0.922043,-1.163886
2.096000, 0.469427,-0.006004,0.740475,-0.315607,-2.479503
2.154000, 0.494182,0.004235,3.564890,-2.018285,-0.490634
2.214000, 0.519566,0.002616,4.076069,-0.857890,1.413935
2.272000, 0.542396,-0.005668,2.592881,-0.173449,3.233506
2.330000, 0.564365,-0.010939,0.178962,-1.947496,1.193168
2.392000, 0.587207,-0.008423,-0.520350,-0.627453,-1.241043
2.452000, 0.610352,0.000820,1.074266,-0.890663,-2.198449
2.512000, 0.634119,0.004065,2.935193,-1.992584,-0.622216
2.572000, 0.657600,0.000055,2.846414,-0.249370,2.751898
2.630000, 0.679593,-0.008848,0.635229,-1.065576,2.200369
2.686000, 0.700292,-0.009347,-0.716452,-1.541480,0.726366
2.746000, 0.721931,-0.003940,-0.292319,0.032148,-2.488370
2.806000, 0.742478,0.004669,2.047624,-1.568607,-1.380018
2.864000, 0.762059,0.003705,2.903307,-1.397064,-0.181647
2.924000, 0.782153,-0.002495,2.097361,-0.194912,2.739411
2.982000, 0.801395,-0.009317,-0.232836,-1.875172,1.136508
3.040000, 0.820066,-0.007715,-1.027205,-1.120037,-0.356030
3.098000, 0.837279,-0.000974,-0.112385,0.014267,-3.031156
3.156000, 0.854382,0.004540,2.002984,-1.994978,-1.076504
3.218000, 0.872777,0.001484,2.266115,-0.801603,0.933615
3.278000, 0.889847,-0.007785,0.338624,-0.622340,2.424098
3.336000, 0.906821,-0.011921,-1.916587,-2.039020,0.818085
