t,x,y,yaw,pitch,roll
0.0,1.002112,0.006424,5.860753,5.052496,-4.246784
0.06000000000000005,1.009708,0.004813,5.582093,6.821332,-3.66827
0.1200000000000001,1.007619,0.001428,4.561849,4.336704,-6.195069
0.18000000000000016,1.013149,0.013939,5.506662,3.583843,-0.40928
0.242,1.036478,0.039903,5.977006,5.404267,-8.758637
0.30200000000000005,1.052554,0.075116,8.534197,-1.854801,-9.498632
0.3639999999999999,1.064565,0.090028,8.483262,-7.046441,-8.830112
0.42200000000000015,1.093873,0.074116,3.931692,-11.10383,-9.120564
0.484,1.130291,0.067593,2.126817,-16.4288,-6.742276
0.548,1.178645,0.067541,-0.61699,-10.04238,-9.026009
0.6099999999999999,1.202653,0.067618,0.813871,-6.437722,-9.337245
0.6680000000000001,1.209241,0.077635,6.872967,-5.619035,-9.925147
0.726,1.211266,0.085174,13.045855,-7.198526,-8.976881
0.7880000000000003,1.215945,0.092061,19.499861,-7.26684,-10.043211
0.8479999999999999,1.241283,0.089299,21.400979,-2.764759,-6.670691
0.9100000000000001,1.262967,0.100054,22.645731,-3.729557,-10.524311
0.9700000000000002,1.264801,0.120366,26.330445,-7.905936,-9.28007
1.032,1.277521,0.108749,21.886949,-11.196828,0.470416
1.0939999999999999,1.288578,0.089223,14.808878,-13.278911,-9.30028
1.158,1.305377,0.062657,8.689732,-12.347814,-11.561386
1.218,1.314755,0.05311,8.12954,-12.970084,-7.839355
1.2760000000000002,1.323145,0.046941,8.545231,-14.752167,-4.847461
1.338,1.327595,0.037594,7.793769,-16.7623,-1.848251
1.3979999999999997,1.336652,0.018631,5.418998,-19.544043,-4.378535
1.4580000000000002,1.353485,0.00254,3.297959,-22.130705,-7.437438
1.5179999999999998,1.383345,0.003288,1.034487,-19.02018,-1.738098
1.5759999999999996,1.431361,0.009008,0.802506,-16.238279,-0.219549
1.638,1.501268,0.017528,1.90135,-15.829819,-3.346536
1.6980000000000004,1.579081,0.013002,0.573709,-14.296745,0.175574
1.758,1.656621,0.013425,0.781842,-8.68328,7.704132
1.8200000000000003,1.710193,0.036931,3.509937,-9.052405,2.357409
1.88,1.73922,0.072398,6.553532,-11.78096,-1.897146
1.9420000000000002,1.771268,0.074724,8.624086,-4.488392,-6.373268
2.0,1.784003,0.068794,9.913516,0.739663,-4.487909
2.0599999999999996,1.794937,0.064383,10.739401,-0.979944,0.051067
2.12,1.798209,0.064658,12.318829,-10.376838,1.14373
2.1820000000000004,1.794409,0.086704,14.467652,-14.065081,1.969993
