t,x,y,yaw,pitch,roll
0.0,0.98753,-0.015502,-2.072657,1.498908,-1.613759
0.05799999999999983,1.002522,-0.018191,-2.886877,2.318483,-1.544396
0.11600000000000055,1.014697,-0.020397,-3.498881,2.972943,-1.141353
0.17600000000000016,1.027897,-0.012859,-2.008416,3.225444,0.417899
0.23399999999999999,1.041393,-0.007366,0.538005,1.219125,1.67553
0.2940000000000005,1.056035,-0.008189,1.863663,0.314527,-0.583579
0.3520000000000003,1.071112,-0.010505,2.632464,0.108688,0.090173
0.41000000000000014,1.087986,-0.015781,2.746208,0.524306,1.499962
0.46799999999999997,1.10724,-0.024817,2.192228,1.384229,1.457725
0.5280000000000005,1.12494,-0.025996,2.521794,1.684018,1.247391
0.5860000000000003,1.138176,-0.021003,3.490988,2.128709,1.249183
0.6440000000000001,1.147429,-0.015962,4.066737,2.820556,0.393826
0.7060000000000004,1.15761,-0.020514,2.187115,2.336701,-2.968079
0.766,1.170117,-0.02287,-0.045436,1.022238,-2.372945
0.8280000000000003,1.185278,-0.020782,-1.322093,-0.426308,-0.167524
0.8860000000000001,1.200683,-0.016059,-1.865754,-0.60684,-1.263929
0.9460000000000006,1.220103,-0.005276,-1.304555,-0.098283,-1.992463
1.0060000000000002,1.239321,0.001883,-0.806715,0.403645,-2.520735
1.064,1.254173,-0.004295,-1.922058,0.657282,-2.121117
1.1240000000000006,1.265791,-0.01337,-3.277484,1.195743,-1.429125
1.1840000000000002,1.277132,-0.009754,-1.987511,0.818134,0.486729
1.242,1.289205,-0.004727,0.591497,-0.518123,2.630977
1.2999999999999998,1.301995,-0.005637,2.026228,-1.513634,-0.243803
1.3580000000000005,1.316072,-0.008545,3.043721,-2.0962,-0.063635
1.4160000000000004,1.332327,-0.016583,2.938338,-1.781819,2.484258
1.4720000000000004,1.351231,-0.027912,1.921599,-0.815908,2.752299
1.5300000000000002,1.367104,-0.027277,2.350434,-0.722455,2.404185
1.5899999999999999,1.380345,-0.017908,3.882744,-0.137507,1.878749
1.646,1.390756,-0.012651,4.491839,0.179849,1.23153
1.7040000000000006,1.402579,-0.018373,2.540685,-0.729248,-0.749325
1.7640000000000002,1.416162,-0.021796,0.09973,-1.935561,-0.601561
1.822,1.429534,-0.021173,-1.340268,-2.788771,0.83435
1.88,1.444067,-0.018667,-2.237974,-2.914252,-0.399024
1.9400000000000004,1.462417,-0.011552,-2.176236,-1.992867,-1.924024
1.9960000000000004,1.480173,-0.005516,-1.786046,-1.063319,-2.695219
2.056,1.495712,-0.011258,-2.84527,-0.805073,-2.556555
2.114,1.508482,-0.019527,-4.065378,0.140533,-2.120919
2.1720000000000006,1.519846,-0.017963,-3.317224,0.187574,-1.062845
2.232,1.532607,-0.012121,-0.714994,-1.386246,1.733148
2.29,1.54636,-0.012312,0.889743,-2.334507,-0.768382
2.346,1.560283,-0.013421,2.158828,-2.918121,-0.911096
2.404,1.575949,-0.017951,2.661805,-2.59471,1.006645
2.4640000000000004,1.595334,-0.027466,2.058964,-1.405616,2.480051
2.5220000000000002,1.612121,-0.028995,2.245166,-1.096091,2.498577
2.58,1.62691,-0.021986,3.504364,-0.60997,2.080096
2.636,1.639047,-0.016177,4.35907,-0.111418,1.61831
2.694,1.651133,-0.02116,2.839021,-0.613725,-0.14617
2.7520000000000007,1.664638,-0.025061,0.41275,-1.989652,-1.287009
2.8100000000000005,1.679492,-0.024123,-1.090388,-2.837977,1.194156
2.8660000000000005,1.694506,-0.02174,-2.132703,-2.73151,-0.402468
2.9240000000000004,1.712536,-0.014873,-2.3029,-1.88382,-1.870347
2.982,1.732227,-0.00576,-1.712899,-0.764424,-2.653068
3.042,1.748297,-0.009034,-2.54817,-0.681308,-2.42996
3.1000000000000005,1.760786,-0.018404,-4.240904,-0.009243,-2.167214
3.1580000000000004,1.771425,-0.02027,-4.312828,-0.131963,-1.202504
3.218,1.784253,-0.013142,-1.716633,-1.043295,1.88572
3.276,1.798461,-0.011041,0.491691,-1.769965,0.498145
3.3340000000000005,1.812773,-0.011275,2.059451,-2.349581,0.145455
3.3920000000000003,1.829098,-0.013903,2.934544,-2.438139,1.588957
3.452,1.849962,-0.021819,2.717108,-1.591976,2.479107
3.5100000000000007,1.868252,-0.024321,2.79253,-1.225075,2.706818
3.5680000000000005,1.88298,-0.0172,3.907878,-0.689748,2.493673
3.6260000000000003,1.894673,-0.010112,4.862055,-0.183733,1.863316
