t,x,y,yaw,pitch,roll,fl_contact, fr_contact, rl_contact, rr_contact
6.422000, 0.871316,0.005848,4.117468,1.819602,-0.579767,0.000000,8.910416,11.910004,0.000000
6.484000, 0.882184,-0.018935,-6.274410,-0.230929,0.188842,0.000000,8.172385,8.802653,0.000000
6.544000, 0.888805,-0.046904,-16.796964,-2.049500,1.024174,0.000000,8.316887,8.791464,0.000000
6.604000, 0.895120,-0.069569,-23.374496,-2.913980,0.369304,0.000000,8.449780,9.226032,0.000000
6.666000, 0.893757,-0.107013,-33.334476,-1.264936,-2.576948,9.040267,0.000000,3.092524,0.000000
6.726000, 0.879221,-0.137912,-40.417074,-2.295437,-2.961616,8.325794,0.000000,0.000000,0.000000
6.790000, 0.861146,-0.163860,-45.845397,-1.812492,1.210294,8.214632,0.000000,0.000000,8.988179
6.848000, 0.837268,-0.190740,-54.131487,2.290768,0.455720,8.963089,0.000000,0.000000,8.824940
6.910000, 0.796124,-0.221724,-66.023190,4.633022,-0.473686,0.000000,14.702157,9.307216,0.000000
6.968000, 0.763432,-0.243131,-75.252725,1.140439,0.262018,0.000000,3.676784,8.663188,0.000000
7.028000, 0.740643,-0.261054,-81.576274,-0.279807,0.347256,0.000000,8.711569,8.691640,0.000000
7.088000, 0.730202,-0.276128,-84.191961,-0.120502,1.417702,0.000000,8.636343,8.942440,0.000000
7.150000, 0.718402,-0.292423,-88.029126,1.739288,3.312589,0.000000,8.639297,1.885912,12.222484
7.212000, 0.723657,-0.309907,-86.598545,2.837399,1.994503,14.617663,0.000000,0.000000,8.803896
7.270000, 0.732272,-0.326009,-82.587688,0.414000,-0.354782,8.284488,0.000000,0.000000,8.765547
7.332000, 0.735964,-0.342402,-80.599221,-0.305572,-0.546446,8.550981,0.000000,0.000000,8.914566
7.392000, 0.733856,-0.359327,-80.210805,1.803088,-1.602833,5.088091,10.551511,16.526488,0.870552
7.452000, 0.719316,-0.377109,-84.882621,0.825674,-0.163502,0.000000,8.292701,8.896623,0.000000
7.512000, 0.703535,-0.394029,-91.778077,-1.265190,-0.010579,0.000000,8.308702,8.762918,0.000000
