t,x,y,yaw,pitch,roll,fl_contact, fr_contact, rl_contact, rr_contact
3.938000, 0.879371,-0.016804,-0.954923,3.942485,-1.586041,9.198380,0.000000,8.680644,7.773109
3.998000, 0.878312,-0.086270,-18.635392,4.428983,-0.845479,0.000000,9.073292,9.273029,0.000000
4.060000, 0.869925,-0.144394,-34.618313,-2.041297,-3.209250,0.000000,8.385658,9.390322,0.000000
4.122000, 0.855984,-0.193904,-48.982274,0.177129,-7.520205,9.315739,0.000000,7.227584,0.000000
4.182000, 0.840134,-0.218984,-54.936017,1.158902,-5.916284,8.136446,0.000000,0.000000,0.000000
4.248000, 0.808218,-0.245089,-63.232881,2.230337,0.472472,9.175048,0.000000,0.000000,10.608732
4.310000, 0.769629,-0.266338,-72.164160,1.850080,1.593884,0.000000,9.525461,8.982864,0.000000
4.370000, 0.736698,-0.283415,-80.784400,-1.241420,0.940639,0.000000,6.423658,8.831165,0.000000
4.428000, 0.711888,-0.299572,-85.804478,0.729914,4.611711,0.000000,8.154139,2.778350,15.003956
4.490000, 0.703386,-0.313430,-86.921138,0.617537,7.582195,0.000000,8.523024,0.000000,8.715660
4.550000, 0.702606,-0.326435,-87.316191,0.717049,6.553080,0.000000,2.691738,0.000000,8.898609
4.610000, 0.704135,-0.337399,-88.976427,3.156570,3.026433,0.000000,9.388172,18.920524,0.000000
4.672000, 0.707325,-0.346157,-92.707111,3.584382,1.990904,0.000000,7.372152,8.484815,0.000000
