t,x,y,yaw,pitch,roll,fl_contact, fr_contact, rl_contact, rr_contact
5.406000, 0.947028,0.005934,-0.055806,1.376039,-2.056852,8.406152,0.000000,6.068760,8.657215
5.468000, 0.955420,0.007647,1.781044,-0.639251,-1.612534,8.430077,0.000000,3.436197,8.884887
5.528000, 0.960789,-0.002067,-1.476287,-0.819883,2.964884,6.754225,7.725961,0.000000,7.896213
5.588000, 0.959215,-0.029511,-8.748507,1.704650,1.883769,8.785424,0.000000,0.000000,6.368180
5.648000, 0.947308,-0.086323,-21.479193,2.130081,1.321915,0.000000,20.199916,8.969132,7.048222
5.710000, 0.928959,-0.143620,-36.412034,-1.178015,-2.446129,0.000000,2.514372,8.615942,0.000000
5.770000, 0.912790,-0.186487,-44.227812,-0.129467,-4.510366,8.475292,0.000000,8.757756,0.000000
5.830000, 0.883841,-0.230822,-49.997401,-0.456671,-2.372758,5.704039,18.751106,9.753523,0.000000
5.892000, 0.847724,-0.271607,-57.629281,-2.881106,2.091264,0.000000,1.342944,5.422927,11.120937
5.952000, 0.815151,-0.307481,-65.400240,-3.169809,-0.797207,8.775057,0.000000,3.443060,9.103960
6.010000, 0.788439,-0.334521,-68.273173,-1.141226,2.557883,4.829455,7.201814,0.000000,8.376816
6.070000, 0.763454,-0.359101,-71.121633,0.924506,4.800828,0.000000,6.711513,0.000000,8.751831
6.132000, 0.748153,-0.378295,-74.756225,-1.722966,1.768366,0.000000,8.217960,13.430281,8.693307
6.192000, 0.745244,-0.393389,-78.642277,-1.585175,0.949032,0.000000,8.561128,8.815217,1.689012
6.252000, 0.749833,-0.406067,-80.215138,0.783323,-1.737097,7.595776,8.183173,8.909221,0.000000
6.312000, 0.750514,-0.417642,-82.467073,3.460784,-0.988621,4.842680,8.778104,8.140839,0.000000
6.372000, 0.756118,-0.425316,-82.492209,2.711958,-1.207600,8.579953,3.588104,8.199539,6.868962
6.430000, 0.758582,-0.433799,-80.075879,-0.288406,-1.071509,7.697343,0.000000,8.992241,9.867671
6.492000, 0.753372,-0.446888,-78.400189,-0.062736,2.967586,6.870993,7.874006,0.000000,8.728631
6.552000, 0.749034,-0.458671,-76.881341,2.549325,3.283352,7.908320,6.625908,0.000000,8.595667
6.610000, 0.740086,-0.472002,-81.650122,3.011413,2.458936,1.129746,8.246698,11.783829,8.543141
6.730000, 0.726811,-0.471535,-89.279783,-0.738493,-2.065141,8.855960,8.420921,8.712954,0.000000
