t,x,y,yaw,pitch,roll
0.0,1.023208,-0.045873,-1.060134,3.055992,-2.524866
0.074,1.044478,-0.052739,-0.988765,-0.220813,-0.990125
0.142,1.063702,-0.05611,-0.231667,-1.395904,-1.810766
0.212,1.085325,-0.058835,0.536992,-0.738323,-1.824593
0.278,1.106511,-0.061401,0.489013,0.067887,-0.842995
0.348,1.12935,-0.059465,0.196804,0.14978,0.577466
0.414,1.154075,-0.052964,-0.281668,1.347059,-0.378975
0.486,1.184193,-0.034743,0.826334,2.652957,1.977738
0.558,1.203584,-0.029562,0.452544,0.032158,0.694102
0.626,1.220732,-0.026377,-0.310592,-1.583687,0.926339
0.698,1.241801,-0.020826,-0.696858,-1.839917,0.706977
0.76,1.261249,-0.014346,-0.378108,-1.109582,0.379066
0.828,1.281865,-0.0112,-0.115516,-0.877108,0.08968
0.894,1.301386,-0.01156,0.347104,0.313081,-0.484918
0.964,1.326398,-0.019553,0.166663,1.726424,-1.961351
1.036,1.347673,-0.028887,-0.126966,0.586678,-0.797484
1.104,1.364741,-0.032613,0.445743,-1.383408,-0.4365
1.17,1.383538,-0.038184,0.641581,-1.75025,-0.918552
1.242,1.404906,-0.044733,0.345641,-1.115099,-1.027209
1.312,1.42645,-0.047018,0.300494,-0.678687,-0.438896
1.382,1.449014,-0.046656,-0.32102,-0.369889,0.294516
1.45,1.475492,-0.038979,-0.185776,2.004106,0.338604
1.518,1.498541,-0.026426,0.820404,-0.329761,0.740085
1.588,1.516379,-0.018808,0.58326,-2.493808,-0.59403
1.656,1.53364,-0.00944,0.335385,-3.681463,-1.027928
1.726,1.550446,0.004704,0.853981,-4.12811,-1.650688
1.794,1.564616,0.016545,0.475494,-4.118313,-1.602187
1.858,1.574263,0.03363,1.335041,-3.859621,-1.489648
1.928,1.584066,0.053424,1.043049,-2.282698,-2.234376
1.994,1.590535,0.063931,-1.04661,-3.211032,-4.963808
2.058,1.601467,0.067278,-1.861339,-2.25772,-2.64315
2.122,1.614367,0.070319,-1.481602,-2.076334,0.802251
2.2,1.632651,0.070113,-0.890699,-1.866585,1.420041
2.274,1.650817,0.066614,-0.734102,-1.932061,0.955241
2.342,1.667351,0.062208,-0.952438,-2.323181,1.799404
2.41,1.684515,0.056769,-1.327743,-0.883326,1.501062
2.478,1.701438,0.057816,-0.752532,-0.432492,3.451793
2.546,1.71671,0.063501,0.009059,-1.649286,0.674033
2.61,1.731137,0.068332,-0.125307,-2.572918,-0.660382
2.676,1.747402,0.075123,-0.346761,-3.079828,-0.882358
2.746,1.764622,0.085084,-0.188708,-3.597088,-1.481401
2.822,1.78124,0.097029,-0.088208,-3.240628,-1.498257
2.888,1.793385,0.108594,-0.101649,-2.386378,-1.471701
2.958,1.803008,0.117823,-1.251313,-2.307258,-3.47661
3.024,1.812163,0.120168,-2.312778,-2.667421,-2.503619
3.092,1.823705,0.12194,-1.868353,-2.849589,-0.02975
3.158,1.837074,0.120229,-1.360319,-3.216759,1.173396
3.232,1.853609,0.114636,-1.056286,-3.560143,0.738716
3.3,1.868981,0.107036,-1.004491,-3.41943,0.746155
3.364,1.882337,0.098271,-1.227336,-2.749634,1.823949
3.43,1.896256,0.091228,-0.492058,-1.31611,2.407168
3.51,1.910855,0.091141,1.34971,-1.875437,2.878835
3.584,1.925,0.089576,0.85943,-2.556156,-0.848286
3.656,1.940965,0.092793,0.446606,-3.141631,-1.419769
3.72,1.955714,0.099341,0.535805,-3.440023,-1.276366
3.786,1.971195,0.107269,0.503002,-3.259716,-1.577816
3.858,1.985756,0.118757,1.075772,-2.765453,-1.99343
3.934,1.999492,0.12842,0.530806,-1.54749,-2.267326
4.002,2.009942,0.128832,-1.276534,-2.366338,-3.297282
4.066,2.021507,0.128639,-1.446383,-2.888417,0.128364
4.134,2.035541,0.125569,-1.115514,-3.525891,0.93161
4.2,2.050004,0.119312,-0.783471,-3.853514,1.348997
4.278,2.065818,0.106124,-1.156714,-4.071535,1.538918
4.344,2.078125,0.092111,-1.353839,-3.59292,2.754606
4.42,2.090116,0.073099,-0.887021,-2.1774,2.074389
4.488,2.098842,0.063412,1.618118,-3.316959,3.447822
4.56,2.111462,0.054569,1.384388,-3.051249,-0.137793
4.628,2.12639,0.053832,1.202167,-2.931053,-1.983881
4.694,2.141267,0.056207,0.910105,-3.123766,-1.889464
4.762,2.156581,0.058821,-0.007477,-3.685518,-1.994332
4.836,2.172125,0.069454,0.292977,-3.309883,-1.890472
4.91,2.185012,0.083897,0.863712,-2.037992,-2.100625
4.974,2.193052,0.086268,-1.316384,-2.578964,-4.350414
