t,x,y,yaw,pitch,roll
0.0,1.017288,-0.050719,0.561288,-0.111472,3.026509
0.062,1.045902,-0.053334,-1.170362,-1.730421,1.033165
0.124,1.074057,-0.048588,-0.909171,-0.234355,-1.525724
0.184,1.10204,-0.039648,0.849456,-0.597172,-2.134769
0.252,1.132211,-0.040472,2.052798,-1.418541,0.059407
0.316,1.15978,-0.048952,1.057877,-0.195749,3.20007
0.382,1.187973,-0.056854,-1.240796,-1.617453,1.909656
0.442,1.21259,-0.053404,-1.515269,-0.79591,-0.328454
0.502,1.237143,-0.044627,-0.164171,-0.132098,-2.492001
0.564,1.262425,-0.041207,1.729982,-1.657447,-0.499942
0.624,1.286552,-0.046421,1.561503,-0.150717,2.66551
0.686,1.311275,-0.055395,-0.478713,-0.887356,2.350817
0.748,1.336915,-0.054454,-1.623404,-1.447084,0.222164
0.808,1.362268,-0.048318,-1.034585,-0.087227,-2.920925
0.866,1.387323,-0.040753,1.131329,-1.602237,-1.155716
0.93,1.414823,-0.042893,1.781914,-1.074878,0.223748
0.99,1.441777,-0.049864,0.886475,-0.01137,2.858878
1.05,1.46881,-0.055204,-1.185115,-1.740261,0.555499
1.11,1.494757,-0.051054,-1.31425,-0.497609,-1.723318
1.176,1.52284,-0.040182,0.515535,-0.228727,-2.716963
1.238,1.54826,-0.03841,2.039398,-1.842432,-0.561583
1.298,1.572761,-0.043682,1.68975,-0.136712,2.928747
1.358,1.597035,-0.052174,-0.319446,-1.181991,2.231055
1.42,1.622081,-0.051196,-1.261284,-1.30822,0.513482
1.484,1.647877,-0.044362,-0.444421,-0.126627,-2.99468
1.552,1.676131,-0.03894,1.656481,-2.07267,-1.320656
1.618,1.702962,-0.043144,1.718062,-0.546599,1.649491
1.68,1.727346,-0.052049,-0.128148,-0.861965,2.537043
1.74,1.751795,-0.051798,-1.477608,-1.934455,0.620758
1.8,1.776612,-0.045312,-0.896369,-0.191517,-2.437331
1.862,1.802336,-0.03717,1.210664,-1.592603,-1.10056
1.936,1.832667,-0.040675,1.764027,-0.613159,1.394054
2.0,1.859466,-0.050601,0.277402,0.383078,3.307748
2.062,1.886643,-0.053702,-1.451781,-1.431608,1.121911
2.124,1.914407,-0.049356,-1.354349,-0.000578,-1.702819
2.184,1.941398,-0.040838,0.444913,-0.503402,-2.028821
2.246,1.968715,-0.04135,1.711576,-1.416945,0.039466
2.318,1.999861,-0.049567,0.878362,0.282673,3.660799
2.388,2.029907,-0.054264,-1.240424,-1.872306,1.50188
2.452,2.056297,-0.048417,-1.380575,-0.706431,-2.205106
2.508,2.07794,-0.039302,0.103104,-0.412554,-3.09525
2.57,2.102201,-0.037396,1.636452,-1.717482,-1.259736
2.63,2.126895,-0.041847,1.277332,-0.529536,2.044938
2.692,2.154477,-0.049976,-0.819737,-1.404441,1.552315
2.75,2.179431,-0.04796,-1.67283,-1.486451,0.088933
2.812,2.204928,-0.039776,-0.691808,-0.058301,-3.00363
2.876,2.230857,-0.032774,1.635361,-1.799245,-1.180156
2.936,2.25568,-0.036082,2.072124,-0.697621,0.938284
2.998,2.281899,-0.045022,0.837356,0.208758,3.384752
3.072,2.313396,-0.048465,-1.256636,-1.586768,0.824011
3.134,2.339483,-0.043359,-0.938732,-0.15667,-2.270251
3.196,2.365879,-0.034506,1.169174,-1.354147,-1.649047
3.256,2.391244,-0.036159,1.917954,-1.340872,-0.039907
3.318,2.417939,-0.043187,0.95591,0.291025,3.209436
3.376,2.44245,-0.049024,-1.081904,-1.465817,1.425451
3.436,2.46744,-0.045602,-1.336033,-0.750169,-0.280539
3.496,2.492353,-0.038104,-0.193445,-0.007909,-2.877292
3.556,2.516623,-0.034326,1.690047,-1.817791,-0.56326
3.62,2.542054,-0.039465,1.584513,-0.249414,2.043465
3.682,2.566912,-0.04885,-0.370816,-0.834521,2.273082
3.742,2.591256,-0.048154,-1.534091,-1.633903,0.302894
3.802,2.615768,-0.041755,-1.060441,0.158766,-2.906182
3.862,2.640866,-0.032503,0.998021,-0.605225,-2.557412
3.922,2.665731,-0.034368,1.861915,-1.081325,-0.161508
3.988,2.693951,-0.042932,0.709682,0.127611,3.13191
4.048,2.720172,-0.049591,-1.402445,-1.623978,1.716003
4.108,2.7467,-0.046165,-1.545942,-0.640499,-0.828791
4.17,2.775034,-0.037394,-0.06467,-0.345117,-2.770456
4.228,2.801904,-0.033621,2.098362,-1.953132,-0.535893
4.288,2.828873,-0.039245,1.845666,-0.250776,2.397727
4.354,2.858268,-0.050089,-0.346484,-0.703232,2.450457
4.416,2.884688,-0.048767,-1.319521,-1.305392,0.443671
4.478,2.911085,-0.042182,-0.653681,-0.025795,-2.878139
4.538,2.937865,-0.034525,1.500698,-1.561272,-1.093516
4.596,2.963191,-0.03684,1.982626,-1.088385,0.73244
4.656,2.989401,-0.044034,1.005426,-0.139783,2.946115
4.716,3.0162,-0.050015,-1.142249,-1.527398,1.087824
4.776,3.04201,-0.047713,-1.607013,-0.37082,-0.999086
4.838,3.068973,-0.039989,-0.321377,-0.011235,-2.619922
4.9,3.095595,-0.037562,1.458777,-1.524638,-0.338125
4.96,3.120075,-0.042254,1.312808,-0.144791,2.279951
5.018,3.144098,-0.050179,-0.488193,-0.935476,2.365401
5.078,3.170503,-0.04931,-1.821067,-1.57699,0.373774
5.138,3.196734,-0.041927,-1.251608,-0.085569,-2.493208
5.198,3.224224,-0.030775,1.289635,-1.334947,-1.311383
5.262,3.252811,-0.030897,2.288091,-1.118733,0.344384
5.322,3.279027,-0.037865,1.37972,-0.232863,2.679873
