t,x,y,yaw,pitch,roll
0.0,1.013982,-0.059668,1.955997,-1.650225,-0.08387
0.06,1.038108,-0.062305,0.6865,-1.693518,-0.401428
0.122,1.066536,-0.067712,-1.711067,-1.764278,-0.862739
0.178,1.087833,-0.068672,-2.468807,-1.182806,-0.524854
0.238,1.109895,-0.065336,-1.63883,-1.63155,0.169126
0.3,1.1343,-0.062375,-0.272238,-1.967828,0.448646
0.36,1.160931,-0.057941,1.847345,-2.26641,0.928871
0.422,1.184872,-0.055666,2.978497,-1.189951,0.531655
0.48,1.205699,-0.057924,2.444187,-1.576036,-0.030979
0.544,1.230352,-0.060616,1.175657,-1.836149,-0.235634
0.606,1.257722,-0.065184,-1.030915,-1.976165,-0.762978
0.666,1.28162,-0.068724,-2.497971,-1.35148,-0.516468
0.726,1.303372,-0.067709,-2.177922,-1.717242,0.260817
0.784,1.32551,-0.066168,-1.182778,-2.089016,0.37228
0.844,1.351181,-0.062822,0.819373,-2.079161,0.666995
0.904,1.376121,-0.059425,2.613704,-1.507588,0.858883
0.964,1.397426,-0.060433,2.604976,-1.507492,-0.07429
1.024,1.41981,-0.061792,1.801015,-1.809936,-0.356207
1.086,1.445434,-0.064181,0.089684,-1.902906,-0.558571
1.146,1.471453,-0.06685,-1.761295,-1.134248,-0.84611
1.214,1.496059,-0.063879,-1.579345,-1.083211,-0.249375
1.276,1.519808,-0.060995,-0.727544,-1.558644,0.217205
1.336,1.545648,-0.057547,0.768273,-1.599966,0.716112
1.396,1.571658,-0.051986,2.660472,-1.343727,1.031301
1.458,1.593659,-0.052301,2.494099,-1.479473,0.343685
1.518,1.615384,-0.053556,1.468596,-1.948143,-0.048921
1.578,1.63892,-0.055454,-0.338688,-2.03133,-0.650207
1.638,1.663435,-0.058681,-2.48235,-1.780726,-1.34696
1.696,1.683409,-0.057503,-2.64595,-1.630561,-0.271794
1.758,1.705444,-0.055197,-1.8071,-2.11151,0.251972
1.818,1.728511,-0.052956,-0.371836,-2.249085,0.37855
1.878,1.75374,-0.047702,2.218378,-1.921595,0.69844
1.94,1.775049,-0.046428,3.09924,-1.408507,0.519833
2.0,1.795878,-0.048427,2.343792,-1.868108,-0.20019
2.06,1.818139,-0.050367,0.901224,-2.163992,-0.389695
2.122,1.843855,-0.055011,-1.766156,-2.57487,-1.053985
2.182,1.866004,-0.056228,-2.527345,-1.979556,-0.811767
2.246,1.888663,-0.055012,-1.858956,-2.194328,-0.085745
2.306,1.910824,-0.054586,-0.581856,-2.285077,0.38312
2.366,1.935366,-0.05233,1.743471,-2.979782,1.86681
2.426,1.957531,-0.053098,2.233155,-2.253975,0.904708
2.484,1.977238,-0.054575,1.782243,-2.230486,0.075596
2.546,1.999424,-0.054795,0.880912,-2.26027,-0.322015
2.604,2.022909,-0.055983,-0.869342,-2.527507,-0.85658
2.664,2.046037,-0.057065,-2.272723,-1.274311,-0.810278
2.73,2.06955,-0.053947,-1.978114,-1.47514,0.187184
2.79,2.092467,-0.052052,-1.285257,-1.670125,0.347758
2.848,2.117709,-0.047943,0.467704,-1.394683,0.54281
2.91,2.143025,-0.045038,1.935223,-0.685563,0.717812
2.974,2.16612,-0.046906,1.690623,-1.114778,0.305377
3.034,2.189508,-0.048593,0.974813,-1.61407,0.083064
3.094,2.215757,-0.052734,-0.684369,-1.727468,-0.374051
3.154,2.243369,-0.058609,-2.178204,-1.018342,-1.787157
3.212,2.266299,-0.060136,-2.180775,-1.105778,-0.163813
3.272,2.288956,-0.059868,-1.277017,-1.842049,0.362547
3.334,2.314029,-0.058799,0.51049,-2.24124,0.790395
3.4,2.341571,-0.057054,2.619485,-1.811187,1.173674
3.462,2.363211,-0.059435,2.571828,-1.655236,0.273694
3.522,2.384763,-0.061788,1.797548,-1.821285,-0.192538
3.584,2.409418,-0.064735,0.226336,-2.030242,-0.746875
3.644,2.434934,-0.06853,-1.686242,-1.527574,-1.129433
