t,x,y,yaw,pitch,roll
0.0,1.021104,-0.011252,0.914102,-0.270944,-5.586622
0.066,1.158493,0.002569,0.376934,9.490618,-10.808101
0.13,1.284674,0.019865,1.663551,13.44157,-7.424059
0.194,1.432243,0.030789,1.285253,1.227164,-5.458575
0.266,1.62616,0.036778,-0.237742,3.192527,-1.324464
0.33,1.799409,0.042874,-1.098145,6.013302,3.035043
0.392,1.967451,0.046261,-1.988898,1.944219,4.854593
0.458,2.149705,0.062425,-0.511013,-3.628692,0.744222
0.522,2.347514,0.070279,0.81345,3.502351,-8.371263
0.584,2.535119,0.076385,1.919764,11.300722,-13.88498
0.648,2.702014,0.091609,6.088806,13.699846,-10.590845
0.712,2.878292,0.088157,3.838463,10.519042,-3.045731
0.784,3.088283,0.090962,2.402301,17.334638,3.199595
0.85,3.279485,0.092877,1.029484,23.123936,7.733118
0.912,3.450188,0.081394,-3.40448,30.8768,-0.196863
0.976,3.573858,0.077146,-8.251867,24.955868,5.713001
1.038,3.693663,0.078429,-12.344198,21.906496,-2.493399
1.102,3.806675,0.080821,-15.663341,19.956911,-6.251762
1.162,3.90285,0.104587,-12.500617,14.775683,-4.581612
1.228,4.002293,0.152463,-5.326612,10.486206,-3.815146
1.294,4.097451,0.19771,0.951551,3.519614,-6.739568
1.358,4.179473,0.23969,7.546485,-2.639806,-7.770076
1.422,4.238858,0.235274,9.733936,-4.543179,-6.227895
1.486,4.29609,0.208403,8.078019,4.880892,6.165812
1.548,4.356212,0.170069,3.48086,11.930808,13.080163
1.612,4.409293,0.156742,2.038674,11.599108,12.241692
1.674,4.471122,0.140681,0.034232,-7.203414,12.484671
1.74,4.54293,0.124499,-2.632112,-8.097893,7.102093
1.802,4.623024,0.091152,-5.776332,-7.125811,4.021308
1.866,4.712098,0.062063,-7.593305,-7.131579,10.548437
1.928,4.811984,0.058124,-5.596582,-7.66567,4.217303
1.992,4.946621,0.053803,-4.456112,-4.798273,-0.587454
2.05,5.078869,0.049745,-2.728645,0.299151,-2.731937
2.114,5.223929,0.041813,-1.387731,3.610238,-3.006933
2.188,5.3984,0.035888,0.730745,-5.433646,0.438042
2.252,5.576683,0.033524,1.324482,2.558919,-2.666481
2.32,5.766703,0.028098,1.38948,12.876151,-2.195526
2.388,5.944909,0.010317,-0.494098,8.547413,1.977669
2.456,6.110012,0.00297,-1.599462,-5.743755,0.221249
