t,x,y,yaw,pitch,roll
0.0,1.007453,0.005854,-5.774441,3.751097,-1.70556
0.062,1.021052,0.013153,-0.888013,0.308653,-1.235868
0.126,1.034879,0.015206,3.657109,0.304131,2.749787
0.186,1.046744,0.011292,4.776398,2.565182,3.081982
0.246,1.058303,0.004635,4.173118,3.144157,2.436036
0.304,1.069422,-0.001039,0.024057,-0.166484,1.919649
0.368,1.084211,-0.001151,-3.905291,-1.031256,-2.571071
0.43,1.09744,0.001036,-6.147835,2.33716,-3.223348
0.492,1.109717,0.009234,-6.230932,2.790061,-3.030919
0.554,1.121375,0.01538,-2.777078,-0.064622,-2.76661
0.618,1.13573,0.015302,1.683575,-0.752149,2.363603
0.678,1.148034,0.01275,4.030877,1.902732,3.346125
0.738,1.160472,0.007239,5.020646,3.216679,2.232696
0.802,1.175198,0.00025,0.889426,0.425653,1.858331
0.866,1.19118,-0.000298,-3.665461,-0.074359,-2.144951
0.928,1.204518,0.002745,-5.351768,2.204711,-2.997967
0.992,1.21626,0.011298,-4.972382,3.129334,-2.403115
1.054,1.227407,0.016475,-1.355611,-0.147211,-1.881715
1.116,1.240383,0.018682,3.191587,-0.58317,2.559738
1.178,1.252259,0.01717,5.375719,1.956452,3.280432
1.238,1.263432,0.014194,6.748925,2.83287,2.537892
1.298,1.275811,0.006933,2.23877,0.53696,2.163751
1.36,1.289141,0.006239,-1.895705,-0.797045,-1.981315
1.42,1.30087,0.010015,-3.513494,1.72836,-3.541678
1.48,1.31268,0.014033,-4.843241,3.162711,-2.473758
1.54,1.324667,0.019885,-1.764609,0.86541,-2.347061
1.602,1.338567,0.021707,2.796228,-0.815574,1.351682
1.662,1.350904,0.017912,4.55725,1.860662,3.338002
1.722,1.361762,0.015192,6.209038,3.44299,2.162559
1.782,1.373101,0.007603,3.378764,1.56709,2.489668
1.842,1.384884,0.003454,-1.089328,-0.853611,-0.338209
1.906,1.39753,0.004704,-3.635837,0.92789,-3.033503
1.966,1.409119,0.007979,-5.409511,3.13445,-2.118771
2.028,1.42018,0.018878,-2.410099,1.450753,-2.749697
2.088,1.432058,0.022093,1.679872,-1.293319,0.334783
2.15,1.445423,0.020172,4.177646,0.625403,3.173059
2.212,1.457827,0.017356,6.589599,2.977005,2.353149
2.276,1.471031,0.006912,3.265823,1.441855,2.707548
2.336,1.483159,0.004336,-0.515269,-1.160899,-0.136267
2.396,1.494529,0.006085,-2.845019,0.719385,-2.951929
2.458,1.505049,0.010707,-4.129608,2.659154,-2.308812
2.518,1.516286,0.016338,-2.550815,2.417198,-1.757182
2.578,1.528784,0.019647,1.460974,-0.453568,0.007456
2.64,1.542497,0.017222,3.863478,0.803372,3.221351
2.7,1.554594,0.016869,6.005491,2.991888,2.356684
2.76,1.566348,0.011729,5.108284,3.122682,1.591452
2.824,1.579664,0.005528,0.377839,-0.641252,0.034514
2.888,1.593083,0.005404,-2.677447,0.417266,-3.396349
2.952,1.605587,0.003736,-5.313238,2.92491,-2.606349
3.016,1.617831,0.010991,-3.708616,2.893581,-2.955097
3.082,1.631156,0.014206,0.306281,-0.163869,0.073532
3.144,1.643577,0.013569,3.998444,0.493129,3.406857
3.206,1.655425,0.012559,6.916573,3.205448,2.997858
3.268,1.667853,0.005431,4.79376,2.662709,2.378063
3.33,1.680612,0.003002,0.673963,-0.325047,0.186249
3.388,1.692764,0.002292,-3.145454,0.37469,-3.307616
3.45,1.704357,0.003311,-5.505862,2.659747,-2.938647
3.516,1.718014,0.008921,-4.205516,2.630077,-2.24269
3.582,1.732998,0.013427,1.043189,-0.908605,0.340114
3.648,1.747063,0.012083,4.231314,0.884696,3.65429
3.708,1.758194,0.010109,5.973861,2.94095,2.65362
3.77,1.769877,0.000467,3.314931,2.024806,2.961868
3.832,1.782407,-0.002565,-0.854371,-1.0952,0.366986
3.894,1.795865,0.00034,-3.630199,0.151747,-3.089022
3.956,1.808553,0.002803,-5.786923,2.759854,-2.546267
4.018,1.820757,0.01071,-3.937353,2.370672,-2.120592
4.078,1.834856,0.013314,0.025847,-0.751772,0.033354
4.138,1.849183,0.011891,3.000884,0.496223,3.550356
4.202,1.86356,0.011499,5.443312,3.397971,2.496968
4.26,1.875795,0.005861,4.045373,3.168421,2.573229
