t,x,y,yaw,pitch,roll
0.0,1.014674,0.110041,-1.342689,-0.458144,-2.957494
0.06,1.151784,0.111931,-1.567444,4.387042,-3.468561
0.136,1.312243,0.097788,-2.29258,3.599728,3.692725
0.202,1.453088,0.089867,-2.800608,0.635319,1.133779
0.266,1.616373,0.086993,-1.662059,4.873238,3.255069
0.326,1.766826,0.083626,-0.630136,10.144379,2.376293
0.386,1.922666,0.066524,-1.147806,4.561259,5.253189
0.462,2.130472,0.06879,0.377042,-4.343709,8.532588
0.53,2.322008,0.064268,-1.056345,-2.077157,2.282685
0.596,2.503846,0.055385,-2.947981,-2.167097,-0.363596
0.66,2.65162,0.055203,-3.423822,-15.493678,7.244337
0.74,2.839739,0.060806,-4.30056,-4.090608,0.407561
0.804,2.997782,0.073348,-1.500193,4.369195,-6.047378
0.868,3.151996,0.080673,0.35231,8.084344,-5.312412
0.93,3.305635,0.066576,-2.24823,-4.302876,-3.49635
0.996,3.485953,0.057271,-3.160512,0.593196,-4.147994
1.06,3.662262,0.048066,-3.970813,7.994548,-5.011366
1.12,3.828135,0.035683,-5.393087,7.26555,-0.423611
1.198,4.04612,0.047374,-2.748426,-5.571875,0.389959
1.262,4.243359,0.056918,-0.192335,-0.132505,-4.842311
1.332,4.455002,0.068307,2.953165,7.877235,-8.272624
1.394,4.637664,0.067859,3.105824,3.94123,-7.536379
1.462,4.835619,0.064745,2.310397,4.173511,-1.089927
1.52,5.009855,0.06949,3.104935,10.64488,2.316329
1.584,5.193487,0.076492,5.010835,19.062817,5.730236
1.656,5.347202,0.078037,9.583649,29.335254,21.114835
1.718,5.402902,0.057831,6.352497,26.487807,7.959974
1.802,5.483424,0.030222,2.304588,17.612613,-8.528713
1.864,5.527281,0.033401,4.588306,18.327325,-4.938804
1.938,5.540084,0.045529,9.779272,24.250618,-0.347079
2.002,5.547228,0.04528,7.230742,32.281151,-1.881241
2.068,5.553928,0.050445,7.190395,33.15699,-4.147542
2.13,5.56238,0.049514,6.338729,32.293957,0.91725
2.204,5.605778,0.034209,1.637703,28.31355,-4.097917
2.268,5.625814,0.031138,0.867176,32.477734,-8.072054
2.34,5.629099,0.032348,3.521145,31.477186,1.846729
2.414,5.696377,0.013497,2.303453,14.435128,3.75371
2.478,5.783451,-0.000444,-0.382651,5.611072,-2.351136
2.542,5.889338,-0.00688,-0.83543,3.649643,-7.899855
2.604,5.989626,-0.010451,-0.670491,4.045578,-8.629083
2.668,6.096679,-0.013622,-0.304043,-7.964814,-0.669656
