t,x,y,yaw,pitch,roll
0.0,1.014002,-0.01167,-1.499757,-1.630482,0.289631
0.074,1.034281,-0.001454,0.302296,-0.177472,-2.720554
0.148,1.056231,-0.000335,1.890791,-2.256249,-0.346793
0.224,1.080501,-0.009989,0.949314,0.339166,3.002132
0.286,1.100735,-0.020715,-1.400463,-1.188928,1.558891
0.358,1.124503,-0.018583,-1.893243,-0.451287,-1.200942
0.422,1.144166,-0.009929,-0.166028,-0.790038,-2.260076
0.49,1.165089,-0.009023,1.215298,-1.875226,-0.550123
0.558,1.185412,-0.015417,0.636767,-0.48502,2.952775
0.63,1.206773,-0.022253,-1.518967,-2.071277,0.73785
0.7,1.228113,-0.017134,-1.343057,-0.382077,-2.142393
0.778,1.249447,-0.007627,0.935758,-1.593947,-1.637208
0.848,1.269063,-0.011618,1.217327,-1.232137,0.237386
0.918,1.289197,-0.02045,-0.374763,-1.563571,2.440189
0.986,1.310119,-0.021935,-1.861312,-2.767169,0.539619
1.054,1.331782,-0.015581,-1.435502,-0.302811,-3.52603
1.122,1.353392,-0.00823,0.532715,-1.591091,-1.978181
1.192,1.377212,-0.011506,0.857374,-0.331083,0.317801
1.262,1.402438,-0.021031,-0.693697,-0.43162,2.154131
1.332,1.426834,-0.022951,-2.067805,-1.329746,-0.121588
1.398,1.447222,-0.016878,-1.243587,0.294823,-3.037714
1.464,1.466189,-0.012121,0.82112,-2.182219,-0.680266
1.53,1.48567,-0.017475,0.771783,-0.47121,1.794766
1.598,1.502616,-0.026576,-0.81682,-1.019892,2.301457
1.666,1.519938,-0.027048,-1.80948,-1.756821,-0.057667
1.732,1.537066,-0.019747,-0.730741,-0.138403,-2.278883
1.8,1.554861,-0.013762,1.257429,-2.125195,-0.507359
1.866,1.573387,-0.01791,1.264658,-0.154886,2.291811
1.936,1.592558,-0.028787,-1.041168,-0.84213,2.292854
2.008,1.612753,-0.024587,-1.316451,-1.285534,0.124203
2.078,1.630889,-0.015974,0.082489,-0.108476,-2.754938
2.14,1.6471,-0.013054,1.699175,-2.139062,-0.974544
2.208,1.666966,-0.019326,1.121733,-0.202088,1.614407
2.276,1.689306,-0.031128,-1.169731,-1.025291,1.594225
2.348,1.713377,-0.032826,-2.326852,-1.279353,-0.067249
2.42,1.73417,-0.025515,-0.937847,-0.434375,-2.880727
2.49,1.752869,-0.024492,0.663273,-1.60941,-0.702503
2.556,1.771217,-0.030062,0.208365,0.034563,2.523934
2.624,1.789214,-0.035954,-1.622144,-1.85288,0.804417
2.698,1.809503,-0.029405,-1.42212,-0.259248,-1.69612
2.764,1.825719,-0.020908,0.204679,-0.809066,-2.113711
2.836,1.844023,-0.023792,0.932198,-1.431354,0.111924
2.912,1.864182,-0.03215,0.015972,0.272437,3.400727
2.99,1.886494,-0.036206,-1.831712,-1.329732,1.321887
3.054,1.905009,-0.030825,-1.231513,-0.219349,-2.290075
3.126,1.923871,-0.023371,1.068854,-2.37222,-0.726562
3.194,1.942572,-0.026101,1.364127,-0.723676,1.621017
3.26,1.960179,-0.032229,0.268004,-0.504845,2.057481
3.328,1.980629,-0.034249,-1.137484,-1.729592,0.730038
3.4,2.001095,-0.028001,-0.400963,-0.189202,-2.288299
3.478,2.021113,-0.023763,1.529077,-2.04097,-0.421516
3.546,2.040408,-0.029425,1.048668,0.066354,2.924558
3.614,2.060244,-0.037881,-1.162962,-1.620162,1.350518
