t,x,y,yaw,pitch,roll
0.0,1.024457,-0.041856,-2.833656,17.271324,-0.648816
0.058,1.091876,-0.035121,0.100698,11.65284,-5.310333
0.116,1.165665,-0.023734,4.538654,-11.133964,-3.976428
0.176,1.284581,-0.01649,4.828329,-11.671745,0.187032
0.24,1.429605,-0.01802,1.818696,-0.42071,2.64965
0.3,1.556883,0.002898,11.56945,-7.491751,4.472101
0.362,1.677347,-0.015934,-2.102433,-23.295906,-2.175533
0.422,1.735922,-0.005615,-1.624116,-24.24475,-3.691649
0.482,1.756561,0.001613,-2.292455,-20.553366,-12.727144
0.542,1.762659,-0.007095,-8.901967,-18.997339,-4.668226
0.6,1.794975,0.0007,-6.602532,-15.576994,-2.406867
0.66,1.874352,0.002224,-6.857966,-9.020615,3.464848
0.72,1.956198,0.016806,-2.855916,0.554041,4.306871
0.782,2.025372,0.065454,21.436052,-12.620641,4.744588
0.842,2.091623,0.04078,2.520564,-29.023258,-6.717298
0.902,2.145777,0.018935,-2.400558,-23.284406,-2.837565
0.962,2.162352,0.038573,23.904859,-14.477958,5.042374
1.022,2.208964,-0.002424,10.003107,4.168483,7.184373
1.08,2.240693,-0.028977,4.922993,0.688831,4.824169
1.138,2.267482,-0.047256,4.197902,-8.27085,1.746983
1.198,2.307404,-0.061814,1.450653,-14.443746,-0.87224
1.258,2.38232,-0.064927,-1.135876,-10.441169,1.00455
1.318,2.455653,-0.046722,6.253349,-6.683024,3.809419
1.376,2.522562,-0.045597,4.231466,-9.198431,4.459919
1.438,2.557776,-0.056483,0.32104,-4.976777,16.855823
1.496,2.549152,-0.054992,5.595941,-9.980519,10.129836
1.556,2.539951,-0.065496,2.597607,-7.810251,5.551039
1.616,2.535709,-0.069188,0.032286,-8.970315,0.159675
1.674,2.549071,-0.062792,-0.874462,-11.180494,-1.160899
1.734,2.583247,-0.054643,-3.808183,-14.982565,-4.24667
1.796,2.652464,-0.051986,-4.085515,-5.856054,-5.878896
1.854,2.714585,-0.042572,-0.481256,6.333502,-4.616089
1.916,2.772289,-0.046589,1.846248,7.331858,-0.556361
1.976,2.808095,-0.068,1.955841,10.747579,2.980979
2.036,2.840977,-0.089456,-3.021995,8.877387,3.791073
2.096,2.877518,-0.080328,0.404928,3.748259,2.609108
2.156,2.918892,-0.068822,2.34542,-10.637821,-0.295127
2.216,2.975632,-0.06929,-2.113079,-16.049564,-2.60159
2.276,3.070366,-0.077288,-4.933831,-9.142462,-8.447717
2.334,3.161818,-0.074042,-0.80877,2.510857,-10.092963
2.394,3.245963,-0.08652,-3.818298,0.161404,-10.0643
2.452,3.289523,-0.10109,-1.344291,6.689737,0.305652
2.51,3.318721,-0.118419,-1.668949,12.269103,1.899162
2.57,3.353252,-0.118854,-0.600783,9.225234,3.860557
2.63,3.390902,-0.114623,0.636835,-8.272595,1.534793
2.69,3.437217,-0.111838,0.483153,-14.568403,0.5841
2.748,3.514045,-0.110274,-0.5983,-11.577474,-1.92186
2.816,3.611985,-0.101442,1.283857,4.201649,-3.539241
2.886,3.70593,-0.095581,2.245034,-1.464078,-6.035492
2.946,3.750317,-0.116777,3.154734,7.251929,-0.703369
3.006,3.778027,-0.147893,2.390203,10.989513,3.317468
3.068,3.811317,-0.170537,2.946316,0.828612,4.238903
3.128,3.847395,-0.187865,1.915058,-11.987002,1.380956
3.186,3.916894,-0.19188,1.767186,-16.844711,0.378997
3.246,4.015886,-0.19578,-1.140565,-4.036816,2.718868
3.306,4.1052,-0.182634,4.702291,12.188654,3.122862
3.362,4.186126,-0.186336,1.72385,0.406041,4.217133
3.424,4.248112,-0.180348,3.24189,0.868686,13.140878
3.484,4.270232,-0.180194,3.593173,-5.851382,8.102417
3.558,4.283883,-0.181117,2.911844,-5.593903,3.680247
3.622,4.295456,-0.179726,2.228867,-9.086144,0.191456
3.682,4.319724,-0.172728,1.938478,-10.647024,-0.142886
3.74,4.358801,-0.17199,-1.923923,-14.526639,-3.383292
3.8,4.426709,-0.173941,-2.066609,-6.043073,-2.654815
3.86,4.490145,-0.1645,3.736921,1.988027,0.563633
3.92,4.542171,-0.183475,0.883768,7.957015,1.747288
3.982,4.572879,-0.195224,0.205808,9.972901,1.743323
4.042,4.598594,-0.206422,-0.918122,8.187483,2.236234
4.102,4.631038,-0.203311,1.711859,0.740614,1.606603
4.164,4.670374,-0.19517,0.772654,-11.558394,-0.341546
4.238,4.746668,-0.186409,-3.805464,-14.445254,-4.643866
4.304,4.854462,-0.170929,0.079614,-2.919279,-7.412387
4.366,4.950939,-0.166737,-1.46916,5.147872,-8.416268
4.424,5.019956,-0.164764,2.472738,1.893462,0.686931
4.484,5.059663,-0.181345,1.782791,8.057658,3.539177
4.542,5.093033,-0.191539,-0.367392,11.184832,4.207987
4.604,5.134878,-0.182306,0.406028,0.509706,2.529564
4.662,5.177431,-0.168989,2.87583,-13.161617,1.327273
4.722,5.24768,-0.147929,4.700641,-10.978419,3.256194
4.782,5.320308,-0.130529,1.916957,-7.172153,-3.662009
4.84,5.382446,-0.117225,-1.598073,-12.627516,-8.580643
4.898,5.436894,-0.082798,9.912614,-16.948737,-8.567052
4.958,5.457866,-0.128965,3.342934,-18.564106,-2.410049
5.018,5.463598,-0.155227,1.136456,-22.012669,4.386989
5.076,5.517,-0.139807,3.201115,-8.199955,1.009646
5.134,5.562482,-0.122266,2.085047,-1.680902,-7.445667
5.196,5.609485,-0.113568,-3.386336,-14.34925,0.908776
5.256,5.689835,-0.077842,3.879597,-13.575806,-5.8903
5.316,5.784523,-0.063745,0.77968,-6.926815,-9.47025
5.378,5.873848,-0.029115,9.831188,-7.69798,-13.218985
5.436,5.925515,-0.034691,13.450344,-6.336615,-14.941246
5.496,5.94211,-0.064271,10.501534,-13.85788,-1.446022
5.558,5.960463,-0.094226,9.543265,-7.217747,6.760661
5.618,5.981037,-0.103822,9.140299,-9.284817,0.905809
5.678,6.007708,-0.108113,5.036417,-12.929404,-1.076578
