t,x,y,yaw,pitch,roll,fl_contact, fr_contact, rl_contact, rr_contact
0.092000, 0.096179,0.000000,0.000000,-1.397219,-0.000000,6.324305,6.324305,4.609444,4.609444
0.150000, 0.088693,0.000000,0.000000,-3.494213,-0.000000,6.323858,6.323858,5.033704,5.033704
0.210000, 0.074148,0.000000,0.000000,-10.870169,-0.000000,7.909168,7.909168,9.564501,9.564501
0.266000, 0.052600,0.000000,0.000000,-21.562724,-0.000000,5.609263,5.609263,7.494345,7.494345
0.324000, 0.034884,0.000000,0.000000,-24.455274,-0.000000,6.809981,6.809981,8.168686,8.168686
0.388000, 0.017594,-0.000000,-0.000004,-23.072552,0.000001,4.935623,4.935521,8.202453,8.202874
0.452000, -0.002316,-0.000001,-0.001577,-25.840458,-0.000735,0.000000,0.000000,8.011033,8.017285
0.516000, -0.015702,0.000015,0.004818,-27.859825,0.002902,0.000000,0.000000,1.502617,1.501496
0.580000, -0.012496,0.001631,0.932491,-26.295955,-0.351663,6.670024,18.236309,14.722193,2.830518
0.650000, 0.018755,0.004922,2.222154,-10.362519,-2.562832,0.000000,7.163935,8.917586,3.955393
0.712000, 0.040696,-0.010148,-3.380892,-6.914783,2.627290,0.000000,0.000000,8.304023,6.562159
0.774000, 0.061540,-0.012410,-3.029708,-2.131554,6.923829,0.000000,0.000000,0.000000,7.601049
0.832000, 0.084775,0.000738,3.210169,1.582342,5.308959,0.000000,0.000000,0.000000,9.159555
0.890000, 0.112415,0.004920,6.050266,2.379987,4.674204,5.035164,0.000000,0.000000,9.125818
0.950000, 0.141795,-0.010548,3.021213,2.017994,5.954406,0.000000,8.694652,0.000000,0.000000
1.008000, 0.160789,-0.020375,-0.466542,-1.711593,1.510621,0.000000,8.341220,9.917136,0.000000
1.068000, 0.179467,-0.022958,-2.521307,-0.674334,1.721858,0.000000,8.534456,9.088412,0.000000
1.126000, 0.198235,-0.015578,-2.083982,1.150674,3.676825,0.000000,2.216342,0.000000,9.090963
1.186000, 0.217464,0.000205,1.077262,1.772596,0.345986,8.395775,0.000000,0.000000,8.857714
1.248000, 0.238154,0.009669,5.183803,0.332954,-0.694418,8.691387,0.000000,0.000000,7.513648
1.308000, 0.258532,0.003412,4.171228,-0.490327,-0.220814,0.000000,14.720232,8.897692,0.000000
1.368000, 0.277577,-0.005554,-0.077553,-1.309293,-0.145790,0.000000,8.220358,8.887116,0.000000
1.430000, 0.299570,-0.010141,-3.659187,0.097528,0.883188,0.000000,5.425635,2.130458,10.374707
1.490000, 0.320122,-0.004111,-2.177420,0.544172,0.723638,8.420042,0.000000,0.000000,8.695684
1.550000, 0.340340,0.002116,2.087668,-0.806164,0.418918,8.126075,0.000000,0.000000,9.148700
1.608000, 0.362687,0.004384,4.941790,0.448253,-0.161975,4.058782,11.693314,11.449146,2.819262
1.672000, 0.383855,-0.004966,1.026722,-0.235077,0.327088,0.000000,8.072334,8.840343,0.000000
1.732000, 0.403752,-0.008863,-2.587145,-1.150358,0.424877,0.000000,8.607691,9.201396,0.000000
1.794000, 0.426046,-0.006461,-3.743714,0.479565,1.269047,14.274356,5.263388,0.000000,11.303373
1.856000, 0.445032,0.001982,0.151819,-0.252748,0.488805,8.139184,0.000000,0.000000,8.870568
1.920000, 0.467337,0.007672,4.488405,0.076759,-0.119283,7.065821,0.000000,0.000000,8.578276
1.980000, 0.490305,0.001843,3.590213,0.113575,-0.302255,0.000000,8.503444,8.781135,0.000000
2.038000, 0.511039,-0.002318,0.837036,0.499356,-0.203782,0.000000,8.435615,8.771791,0.000000
2.104000, 0.532131,0.003639,0.947209,2.861064,0.331634,13.933747,3.558805,1.826197,9.200863
2.164000, 0.544433,0.005887,1.587546,4.243498,0.595696,8.476791,5.025884,0.000000,11.344286
2.222000, 0.552093,-0.001129,0.837474,4.968200,0.843476,7.112369,12.458216,5.030628,4.317278
2.288000, 0.555236,-0.010366,-1.342677,3.830125,1.120345,0.000000,8.062922,7.657001,2.582004
2.344000, 0.556121,-0.009664,-1.898158,2.374307,-1.077706,2.564310,8.419131,8.749024,0.000000
2.404000, 0.559140,-0.006093,-2.323206,3.366834,-1.006932,0.898961,7.298573,8.740398,0.000000
2.462000, 0.564263,-0.004107,-2.245597,4.353164,-1.122452,5.153336,8.308500,6.841687,0.000000
2.524000, 0.567336,-0.003096,-2.513774,4.574148,-1.020884,6.121832,8.506713,9.392744,0.000000
2.586000, 0.569067,0.001994,-2.564292,3.897143,-0.652461,9.003346,1.125251,5.946266,10.286367
2.650000, 0.572942,0.011296,0.585583,0.515747,-1.522782,8.287156,0.000000,4.636516,8.718779
2.712000, 0.579184,0.013526,2.457981,-1.682449,-0.459996,8.329712,0.000000,3.971091,8.632814
2.772000, 0.587829,0.009422,2.813035,-0.382367,0.905630,8.466652,0.000000,0.778321,8.847788
2.832000, 0.595554,0.002451,2.373036,2.188100,2.756107,7.609215,7.992140,0.000000,8.769272
2.892000, 0.601356,0.003272,3.692880,4.119492,2.639778,8.463769,7.160068,0.000000,8.514298
2.954000, 0.606501,0.002723,3.521037,3.648078,2.689605,8.634488,5.787920,0.000000,8.623644
3.016000, 0.609243,0.004923,4.078898,3.944116,1.706928,8.445670,5.325851,0.000000,8.732154
3.078000, 0.611686,0.001315,3.471061,3.746343,0.495795,2.571906,12.827611,12.298691,3.392483
3.140000, 0.615637,-0.005971,0.844837,0.307570,0.989385,0.000000,8.304054,8.739947,3.005757
3.202000, 0.622830,-0.009842,-1.936371,-2.239661,0.044971,0.000000,8.414684,8.717169,1.473747
3.260000, 0.630871,-0.007216,-2.506651,-0.509932,-0.455639,0.000000,8.602226,8.841578,3.245037
3.320000, 0.638521,-0.000631,-2.232433,1.807902,-1.857765,8.695245,8.210865,8.843025,0.000000
3.380000, 0.644385,0.002972,-2.322035,2.800273,-2.959074,7.431470,7.079329,9.026462,0.000000
3.442000, 0.649013,0.001349,-2.758442,3.340868,-2.689733,2.517788,8.761936,8.867163,0.000000
3.502000, 0.652217,-0.000258,-3.015581,3.995106,-1.833701,7.360680,8.414788,8.671826,0.000000
3.562000, 0.654388,0.001929,-3.089328,3.477678,-0.475818,8.737766,2.489598,5.316363,11.727293
3.620000, 0.657353,0.011630,-0.189150,1.261740,-1.326305,8.235064,0.000000,4.390442,8.678560
3.682000, 0.663458,0.014926,2.108747,-2.331827,-0.325298,8.380247,0.000000,3.450550,8.843965
3.748000, 0.672676,0.010630,2.457163,-1.488172,0.812471,8.851832,0.000000,0.000000,8.963528
3.814000, 0.682227,0.001406,2.174089,1.437622,2.089363,8.356046,10.009690,0.473556,8.939573
3.878000, 0.689334,-0.001695,2.574462,2.488739,3.181678,7.063345,8.316260,0.000000,8.684793
3.940000, 0.694314,0.000597,3.245015,3.485982,2.536446,8.479739,6.531871,0.000000,8.718067
4.006000, 0.697884,0.002226,3.331871,3.547896,1.825911,8.247429,5.808832,0.000000,8.581036
4.068000, 0.700486,0.000007,2.978403,3.140727,0.449751,3.657317,9.283673,11.314195,6.179086
4.132000, 0.703582,-0.008992,0.501961,0.591706,1.480973,0.000000,8.333834,8.726700,3.657657
4.198000, 0.709077,-0.014150,-2.338564,-2.720198,0.476291,0.000000,8.395086,8.696220,3.777992
4.258000, 0.716799,-0.010326,-2.380865,-1.818346,-0.500768,0.000000,8.530973,8.891325,3.569386
4.320000, 0.725403,-0.003197,-2.232159,0.814653,-2.718289,10.385657,8.180011,8.661161,0.000000
4.388000, 0.732829,-0.001352,-3.442382,2.528882,-2.854828,6.673164,7.994750,8.642761,0.000000
4.446000, 0.738136,0.001879,-2.806102,2.721449,-2.993844,7.492513,9.762808,8.605133,0.000000
4.510000, 0.741421,-0.001919,-3.481485,3.507788,-1.969355,8.326466,8.514469,8.618650,0.000000
4.570000, 0.743150,0.001422,-2.866208,2.800656,-0.796261,9.678977,0.748552,6.129110,11.214252
4.628000, 0.745671,0.009032,-0.324930,-0.300778,-1.363654,7.968292,0.000000,3.661452,8.718414
4.688000, 0.749902,0.010051,0.903062,-2.695199,-0.584783,8.469955,0.000000,3.110389,8.712713
4.750000, 0.756551,0.006768,1.398750,-2.029350,0.294668,8.429109,0.000000,4.508663,8.503192
4.814000, 0.764038,-0.000494,1.438191,0.029808,2.730019,4.279634,12.849487,0.000000,8.537316
4.876000, 0.770075,0.000795,2.998449,2.075227,2.847804,8.182380,6.301430,0.000000,8.708403
4.940000, 0.775601,-0.002375,2.406981,1.922431,2.885206,7.534913,5.171810,0.000000,8.787648
5.004000, 0.779366,0.000611,2.850153,2.676850,2.029523,8.610415,5.665041,0.000000,8.761970
5.066000, 0.781129,-0.000337,3.026224,2.212798,0.854140,3.194604,8.769182,9.967426,6.414334
5.128000, 0.784313,-0.010150,0.004316,-0.748259,1.256591,0.000000,8.004204,8.687627,4.537491
5.190000, 0.789841,-0.012529,-1.644321,-2.955727,0.399253,0.000000,8.400643,8.745269,2.499558
