t,x,y,yaw,pitch,roll,fl_contact, fr_contact, rl_contact, rr_contact
0.094000, 0.215953,-0.000000,-0.000000,1.045932,0.000000,6.169435,6.169435,4.913347,4.913347
0.150000, 0.209037,-0.000000,-0.000000,2.231269,-0.000000,6.147361,6.147361,5.316006,5.316006
0.206000, 0.198044,-0.000000,-0.000000,0.306140,0.000000,8.446344,8.446344,11.728454,11.728454
0.262000, 0.185289,-0.000000,-0.000000,-0.534007,0.000000,5.477585,5.477585,7.676555,7.676555
0.318000, 0.171278,-0.000000,-0.000000,-0.541346,-0.000000,5.612306,5.612306,8.193499,8.193499
0.376000, 0.153756,-0.000000,-0.000000,-0.847331,0.000000,5.414573,5.414573,9.089212,9.089212
0.440000, 0.133890,-0.000001,-0.000116,0.068414,-0.000083,0.192253,0.109356,0.000000,0.000000
0.500000, 0.129142,-0.000227,-0.059566,0.174034,-0.016939,6.364724,0.965704,2.992999,10.262646
0.558000, 0.129644,-0.001642,-0.713700,-0.841552,-0.818196,6.815361,7.041168,0.000000,7.258034
0.628000, 0.144246,-0.012921,-4.094986,-6.598344,-2.078784,0.000000,5.600764,9.670866,9.210644
0.690000, 0.168247,-0.022823,-6.630579,-10.310173,-3.866090,0.000000,5.661825,12.248726,9.194296
0.750000, 0.193796,-0.019842,-6.033724,-7.435327,-2.524753,1.833925,8.591258,8.752953,0.000000
0.810000, 0.219796,-0.009286,-2.535530,-5.194442,0.621476,6.874619,0.000000,7.669598,12.618392
0.866000, 0.245373,-0.004969,-0.346502,-2.572413,1.026966,11.789287,0.000000,0.704992,9.336385
0.928000, 0.274273,-0.006723,0.073809,-0.541724,3.290937,5.705706,14.281125,0.000000,9.251444
0.986000, 0.301493,-0.011246,-1.459948,-1.828463,1.064781,0.000000,8.836132,15.035524,8.353374
1.046000, 0.327743,-0.007967,-1.747587,-0.849211,-0.785818,0.000000,9.116055,9.288623,0.000000
1.106000, 0.352922,0.000139,-0.561026,-0.003320,-2.863121,12.799234,2.336533,9.607947,0.000000
1.164000, 0.377956,0.004988,1.478965,-1.799302,-0.783237,8.711279,0.000000,8.104948,15.593523
1.226000, 0.404099,0.001402,1.728053,-0.433456,1.619534,9.427651,0.000000,0.000000,9.288861
1.282000, 0.427121,-0.005827,0.388573,-0.333586,2.789089,1.065682,9.103369,0.000000,8.787748
1.342000, 0.451135,-0.007023,-1.115488,-1.781534,0.720085,0.000000,8.885613,9.469419,3.400520
1.402000, 0.475401,-0.002938,-1.073206,0.046748,-2.527792,14.762244,9.071053,8.547441,0.000000
1.464000, 0.500013,0.004627,0.747153,-0.960270,-1.807408,8.812176,0.000000,9.736504,0.000000
1.524000, 0.524319,0.002901,1.641037,-1.367071,-0.188181,9.168918,0.000000,0.959257,9.396937
1.584000, 0.548030,-0.003368,1.089107,0.065244,3.075184,8.704399,12.600391,0.000000,9.154821
1.646000, 0.572609,-0.011223,-1.027638,-1.330610,1.716491,0.000000,8.803295,15.428660,9.258689
1.706000, 0.596943,-0.009580,-1.714257,-0.843837,0.164439,0.000000,9.497917,9.382442,1.204997
1.768000, 0.621722,-0.002171,-0.661838,0.085670,-2.608759,12.592064,3.441930,9.404881,0.000000
1.826000, 0.645070,0.003048,1.427012,-1.812909,-0.655638,8.844402,0.000000,7.253651,16.975900
1.888000, 0.669160,-0.000912,1.743087,-0.489016,1.816357,9.134029,0.000000,0.000000,9.210655
1.948000, 0.691196,-0.008841,0.378103,-0.144566,2.615587,0.154321,8.994237,0.000000,9.298317
2.010000, 0.713863,-0.009559,-1.064371,-1.543062,0.745475,0.000000,8.970838,9.562088,2.016087
2.070000, 0.735788,-0.004232,-0.844842,0.017925,-2.125407,11.522654,9.020435,9.095929,0.000000
2.134000, 0.758842,0.004531,1.155621,-1.328719,-1.681991,8.654098,0.000000,9.623897,0.000000
2.194000, 0.780804,0.003305,1.992068,-1.459756,-0.336867,9.181597,0.000000,1.061149,9.336243
2.250000, 0.800424,-0.002363,1.417373,0.205349,2.934070,6.272512,14.369270,0.000000,9.216518
2.312000, 0.821001,-0.008739,-0.617205,-1.492317,1.163862,0.000000,8.962843,17.209823,8.136821
2.370000, 0.839015,-0.006562,-1.181070,-0.916289,-0.107475,0.000000,9.140874,9.140393,2.451730
2.430000, 0.856311,-0.000103,-0.428816,0.115538,-2.811141,12.426737,4.083515,8.902521,0.000000
2.490000, 0.872472,0.004352,1.345276,-1.792561,-0.955521,8.938295,0.000000,6.611627,9.652126
2.546000, 0.887131,0.001534,1.548613,-0.609823,0.690301,9.330246,0.000000,2.089392,9.169350
2.604000, 0.899750,-0.003354,0.806801,-0.096585,2.428635,1.211650,9.101647,0.000000,8.496322
2.664000, 0.910327,-0.002447,0.062350,-1.488840,1.423677,0.000000,9.030951,9.260186,4.417879
2.724000, 0.919178,0.002698,0.114035,0.091451,-0.988868,13.940133,9.094827,9.162363,0.000000
2.782000, 0.923788,0.004706,0.095539,0.140675,-1.302567,8.665537,1.435193,8.643180,0.000000
2.842000, 0.928222,0.002397,0.580994,-0.812920,-0.241285,9.029099,0.000000,5.207398,9.193859
