t,x,y,yaw,pitch,roll,fl_contact, fr_contact, rl_contact, rr_contact
5.072000, 0.947436,-0.006186,-0.128296,-3.302471,0.544605,8.594245,4.339068,4.205896,9.547358
5.134000, 0.944812,-0.016132,-6.249084,-3.863300,1.561069,8.574176,0.000000,0.000000,8.610439
5.198000, 0.935858,-0.044520,-15.305471,-1.597936,1.063867,7.453734,0.000000,0.000000,8.572719
5.262000, 0.917434,-0.090435,-26.176116,5.816946,-1.948993,4.998444,0.000000,26.162511,0.094552
5.326000, 0.884470,-0.155403,-40.473534,5.156584,0.907072,0.000000,8.448868,8.754452,0.000000
5.390000, 0.845056,-0.211922,-55.089199,1.076195,0.477747,0.000000,9.453290,9.629424,0.000000
5.450000, 0.805983,-0.256818,-67.372137,-0.027870,3.701851,0.000000,2.961642,0.000000,6.008884
5.512000, 0.782236,-0.286922,-73.964490,-1.575206,0.638215,9.028162,0.000000,0.000000,9.228816
5.572000, 0.762372,-0.312982,-75.155533,-0.790266,-0.193471,4.225716,0.000000,0.000000,7.172979
5.634000, 0.735220,-0.327501,-81.028480,-0.509925,-0.182773,0.000000,8.523523,8.768552,0.000000
5.698000, 0.711110,-0.339203,-89.459891,-2.291385,-0.239416,0.000000,8.877806,8.929609,0.000000
