t,x,y,yaw,pitch,roll,fl_contact, fr_contact, rl_contact, rr_contact
7.818000, 0.959371,-0.002527,-0.807151,-0.890614,0.112770,0.000000,8.470253,12.220352,0.000000
7.876000, 0.961993,0.000219,-1.506847,-0.288414,-1.053589,0.000000,8.556833,8.932377,0.000000
7.936000, 0.967726,0.005905,-1.813473,-1.377665,-0.978758,0.000000,5.336258,8.948936,0.000000
7.996000, 0.975787,0.003705,-1.679039,-0.837619,-1.613573,0.000000,9.453623,9.002914,0.000000
8.054000, 0.981621,0.005486,-2.684002,-2.509510,-1.893834,0.000000,8.291653,8.867849,0.000000
8.112000, 0.987370,-0.008898,-9.520133,-3.153201,-1.784894,0.000000,8.321409,8.847524,0.000000
8.172000, 0.993857,-0.027053,-18.246555,-3.079539,-2.148645,0.000000,8.495016,8.957702,0.000000
8.230000, 1.003706,-0.043156,-26.276586,-2.478274,-4.827439,9.479038,3.825162,8.446669,0.000000
8.290000, 1.008109,-0.052567,-30.469673,-3.608697,-4.128373,8.620028,0.000000,0.000000,3.490219
8.348000, 1.000245,-0.060363,-31.769496,-4.879993,-2.634653,7.724950,0.000000,9.931506,8.896451
8.408000, 0.986155,-0.080593,-36.442806,-3.732433,-1.431768,8.412750,0.000000,5.565371,10.809421
8.466000, 0.984068,-0.087202,-35.993942,-3.306351,1.029106,8.470915,0.000000,0.000000,8.887452
8.526000, 0.985041,-0.096352,-35.487680,-2.075459,0.827929,8.314134,0.000000,0.000000,8.838198
8.586000, 0.983246,-0.109291,-36.967083,-0.830353,0.379028,5.709642,0.000000,0.000000,8.420572
8.646000, 0.987154,-0.113857,-36.964450,-0.041890,0.889492,9.335322,0.000000,0.000000,8.973656
8.704000, 0.983688,-0.126995,-38.700704,1.474597,0.517871,8.525636,0.000000,0.000000,8.760918
8.762000, 0.959938,-0.162316,-46.838421,5.780881,-1.187965,1.416835,14.600701,18.751040,1.374455
8.822000, 0.928216,-0.199554,-57.176731,3.417110,-0.105803,0.000000,8.142398,8.985967,0.000000
8.884000, 0.896692,-0.230167,-67.441340,0.176215,-0.332794,0.000000,8.836563,8.351586,0.000000
8.942000, 0.882321,-0.248575,-71.539632,0.578357,0.864978,0.000000,8.810951,8.228445,0.000000
9.002000, 0.881927,-0.256681,-72.073696,0.524122,0.828334,0.000000,8.481646,8.580485,0.000000
9.062000, 0.881421,-0.263180,-73.073513,1.035636,1.218617,0.000000,8.626885,8.814474,0.000000
9.120000, 0.886151,-0.267158,-72.813649,1.565150,1.344723,0.000000,8.497150,8.877553,0.000000
9.180000, 0.887806,-0.274183,-74.275873,1.648358,1.438234,0.000000,8.575046,8.901679,0.000000
9.238000, 0.879711,-0.289329,-79.554735,1.861942,0.007226,0.000000,8.456374,9.109446,0.000000
9.298000, 0.874738,-0.306307,-81.999033,3.124506,0.126585,8.728679,4.096337,0.000000,11.662956
9.356000, 0.869039,-0.318486,-81.004493,1.637242,0.602418,5.714027,0.000000,0.000000,9.046259
9.416000, 0.874359,-0.330751,-78.230020,-0.100866,0.410426,10.714717,0.000000,0.000000,8.776699
9.474000, 0.876643,-0.340804,-77.491131,0.830198,0.408917,8.429540,0.000000,0.000000,8.667791
9.536000, 0.871455,-0.351209,-78.768040,1.714566,0.013894,8.556018,0.000000,0.000000,10.500481
9.596000, 0.867325,-0.359783,-78.706443,2.702679,0.405104,8.599324,0.000000,0.000000,8.476429
9.654000, 0.860834,-0.370207,-78.314927,2.552030,1.159317,8.106290,0.000000,0.000000,8.854866
9.714000, 0.851676,-0.385365,-77.467083,3.448548,1.394119,8.675106,4.930054,0.000000,9.050837
9.774000, 0.833464,-0.405900,-79.760225,4.399839,2.464018,0.000000,8.677999,0.000000,4.600811
9.834000, 0.816583,-0.420867,-86.154537,0.614600,-0.560332,0.000000,8.226146,9.463521,0.000000
9.894000, 0.802177,-0.434819,-92.635797,-0.322696,-0.107567,0.000000,8.451071,8.704379,0.000000
