t,x,y,yaw,pitch,roll,fl_contact, fr_contact, rl_contact, rr_contact
3.934000, 0.953495,-0.003732,0.274162,0.360797,-0.414136,0.420119,15.662235,0.000000,6.277555
3.996000, 0.955655,-0.009933,-1.913457,0.374182,-1.594640,0.000000,8.267020,8.868232,0.000000
4.054000, 0.956709,-0.031587,-8.037288,1.461098,-1.676974,0.000000,7.373731,9.552475,0.000000
4.112000, 0.946658,-0.083792,-21.996953,3.857606,-0.544447,10.085812,0.000000,2.466712,13.606044
4.170000, 0.913086,-0.143629,-39.000868,3.162058,-0.419134,9.219485,0.000000,0.000000,9.162273
4.230000, 0.854846,-0.201672,-58.881365,-0.080749,-1.208049,8.013709,0.000000,0.000000,5.971077
4.292000, 0.791558,-0.238435,-75.918642,-2.500466,-0.273478,0.000000,9.210334,9.598813,0.000000
4.354000, 0.755312,-0.258286,-84.273907,-2.769765,-0.297800,0.000000,10.108798,9.417886,0.000000
4.414000, 0.732583,-0.278531,-88.665543,-2.126972,-1.139201,0.000000,3.211896,2.924541,15.503554
4.474000, 0.725725,-0.298510,-89.150214,-0.761337,-0.626201,8.782818,0.000000,0.000000,9.299924
4.534000, 0.717389,-0.318524,-90.795536,-1.419843,-0.607751,9.191042,0.000000,0.000000,9.635531
4.594000, 0.709053,-0.338538,-91.440858,-2.078349,-0.589301,9.599266,0.000000,0.000000,9.971138
