t,x,y,yaw,pitch,roll,fl_contact, fr_contact, rl_contact, rr_contact
5.660000, 0.994571,-0.010208,-0.438911,1.819901,-0.110202,8.491060,9.381843,0.000000,9.363950
5.718000, 0.994419,-0.014371,-1.478122,2.114308,-0.200907,9.079197,5.687691,0.000000,9.445201
5.778000, 0.991842,-0.029035,-5.255824,1.444409,-0.171747,9.046316,0.483400,0.000000,8.622484
5.836000, 0.978539,-0.077288,-16.947929,-0.264148,-0.209768,9.563738,0.000000,0.000000,8.560221
5.894000, 0.945839,-0.141325,-33.175974,-1.551377,-2.324977,0.000000,20.712310,10.544901,7.256952
5.952000, 0.912986,-0.188248,-45.486112,-1.236253,-0.177231,0.000000,8.978238,9.635038,0.000000
6.010000, 0.880301,-0.227668,-56.294874,-2.189858,-0.106385,0.000000,8.869956,9.569422,0.000000
6.068000, 0.847468,-0.263435,-66.266005,-1.839983,-1.401422,0.000000,9.199649,9.472068,3.413093
6.126000, 0.809098,-0.296211,-77.162908,-0.782295,-3.215979,11.833988,8.568926,9.212898,3.175578
6.184000, 0.785403,-0.319456,-83.297191,0.545267,-4.927514,8.111170,12.419314,9.927909,0.000000
6.242000, 0.779860,-0.336821,-84.104737,1.234094,-3.928957,1.155426,9.307277,7.481931,0.000000
6.300000, 0.776821,-0.353590,-83.924949,0.756103,-2.545996,0.000000,9.328126,9.515874,0.000000
6.358000, 0.775460,-0.375424,-83.061692,-0.028175,-0.330608,18.745029,0.723276,9.443240,0.000000
6.416000, 0.771388,-0.399403,-82.504388,-0.135946,1.407248,9.007742,0.000000,1.897126,9.190493
6.474000, 0.762180,-0.419079,-83.527235,0.148902,0.503430,9.053806,0.000000,0.000000,9.283702
6.532000, 0.748544,-0.438444,-85.895678,-0.006054,0.825793,9.355522,0.000000,0.000000,9.460799
6.592000, 0.731826,-0.459742,-88.973867,-0.368784,0.682967,9.292897,0.000000,7.528642,9.282256
6.648000, 0.719083,-0.480250,-90.922391,1.335915,2.120660,8.074249,9.763600,0.000000,9.353577
