t,x,y,yaw,pitch,roll,fl_contact, fr_contact, rl_contact, rr_contact
3.996000, 0.949364,-0.009788,-1.576363,0.195372,-0.575758,0.000000,8.939180,9.216100,0.000000
4.056000, 0.952164,-0.013231,-2.758743,0.519596,-1.210675,0.000000,8.232001,9.708726,0.000000
4.118000, 0.950351,-0.044259,-10.729250,1.874627,-1.006278,9.776316,0.000000,0.834471,14.853570
4.178000, 0.929902,-0.102413,-25.580662,1.372977,-2.341025,9.732915,0.000000,0.000000,9.058342
4.238000, 0.879320,-0.172306,-45.967019,-1.286847,-1.641859,3.901128,0.000000,0.000000,2.089045
4.296000, 0.818994,-0.220092,-63.167708,-2.590614,0.007665,0.000000,8.355336,9.625445,0.000000
4.356000, 0.773145,-0.250022,-74.257224,-2.303407,-0.132604,0.000000,9.882080,9.430784,0.000000
4.414000, 0.737850,-0.276576,-82.136582,-1.424267,-1.016642,0.000000,1.207231,5.573800,0.000000
4.474000, 0.716511,-0.300179,-86.228218,-0.166404,-0.122125,8.846908,0.000000,0.000000,9.316757
4.532000, 0.699458,-0.320710,-89.561943,-0.650353,0.289882,8.959460,0.000000,0.000000,9.647300
