t,x,y,yaw,pitch,roll
7.954000, 0.994716,-0.007477,5.552030,1.989204,-1.375861
8.020000, 1.000294,-0.006933,6.253107,2.518321,-1.315282
8.086000, 1.005809,-0.007201,6.649040,2.268629,-1.138810
8.152000, 1.013848,-0.005793,7.998554,3.260186,-1.238253
8.226000, 1.026165,-0.019107,4.755568,4.099518,-0.418226
8.294000, 1.038206,-0.032014,-0.272106,0.190639,0.330301
8.360000, 1.049818,-0.042623,-3.713071,0.171746,0.600285
8.426000, 1.058969,-0.044843,-4.162642,1.073685,0.704198
8.496000, 1.066229,-0.041223,-3.917020,1.745144,0.593326
8.562000, 1.073201,-0.032577,-2.171748,2.743815,0.423965
8.632000, 1.082586,-0.029810,-5.411966,2.001232,-0.711383
8.698000, 1.097558,-0.018096,-4.034136,1.790211,-1.896435
8.766000, 1.108022,-0.015806,-1.330482,-1.410635,0.666888
8.832000, 1.119232,-0.006725,4.135079,-1.603519,-0.216396
8.906000, 1.131577,-0.013610,2.473055,-0.448248,0.240840
8.972000, 1.140847,-0.015235,3.301147,1.350434,0.325701
9.044000, 1.151440,-0.019257,5.102287,0.964921,1.179393
9.112000, 1.164450,-0.030055,6.840586,1.099848,2.161003
9.174000, 1.179727,-0.045882,5.782029,2.444778,4.250725
9.242000, 1.184814,-0.053985,2.463596,-3.811690,0.108062
9.310000, 1.190281,-0.056286,-0.479506,-3.737735,-0.791253
9.378000, 1.198563,-0.058833,-1.234280,-1.847749,0.492338
9.450000, 1.206058,-0.059493,-1.322856,-0.626159,1.006971
9.522000, 1.211064,-0.055053,-0.089716,-0.366663,1.052399
9.592000, 1.215056,-0.058350,-1.737842,-0.273750,1.111013
9.660000, 1.222615,-0.067582,-5.314377,-0.194558,1.043800
9.730000, 1.235885,-0.059482,-2.607595,-1.754219,0.448558
9.812000, 1.251568,-0.054296,1.300214,-1.645833,0.073686
9.890000, 1.266724,-0.059983,0.102083,-0.215606,0.216901
9.968000, 1.277660,-0.067438,-0.178180,0.793755,0.307386
10.040000, 1.288231,-0.074890,1.317946,1.410588,1.369326
10.110000, 1.300909,-0.088698,2.291177,1.968276,2.464948
10.176000, 1.315390,-0.102171,3.542389,1.991061,5.210866
10.242000, 1.325139,-0.114270,-2.269970,-1.660181,3.484726
10.314000, 1.332890,-0.116921,-5.563933,-2.043920,-0.142492
10.380000, 1.341307,-0.114911,-5.459793,-0.884150,0.554392
10.446000, 1.349537,-0.114750,-5.974121,0.065751,0.593501
10.512000, 1.357586,-0.113833,-6.669813,1.524129,0.645730
10.578000, 1.365845,-0.108699,-6.874869,1.450728,0.030779
10.648000, 1.377675,-0.102468,-8.015092,1.752414,-1.152321
10.714000, 1.391999,-0.094403,-5.935282,1.674932,-1.020131
10.780000, 1.403129,-0.094329,-3.624239,-0.764380,1.078253
10.848000, 1.416966,-0.094020,-2.278410,0.790160,0.166684
10.914000, 1.429580,-0.086703,0.776258,1.728649,0.099386
10.980000, 1.439921,-0.092558,0.769045,2.006599,0.434491
11.048000, 1.451097,-0.101508,1.887784,2.505424,1.183222
11.114000, 1.465518,-0.110991,5.109890,2.560081,2.633613
11.182000, 1.487108,-0.127177,3.303989,1.711610,5.002155
11.250000, 1.499666,-0.132138,-0.229307,-2.415127,1.909917
11.318000, 1.509353,-0.132593,-2.241814,-2.904838,-0.620938
11.384000, 1.518267,-0.137938,-3.694593,-1.646055,0.603521
11.452000, 1.526133,-0.141365,-4.147406,-0.532010,0.941979
11.522000, 1.532025,-0.141607,-4.078107,0.477324,0.908174
11.592000, 1.536266,-0.142804,-5.448447,0.131990,0.711745
11.656000, 1.542949,-0.140747,-5.847895,0.949535,0.583533
11.724000, 1.553608,-0.130389,-3.386308,0.016168,0.410040
11.788000, 1.563069,-0.125094,-0.496262,-1.958757,0.307785
11.858000, 1.573770,-0.127091,-0.599098,-0.522593,-0.039474
11.924000, 1.582070,-0.130534,-1.118909,1.044146,0.224067
11.990000, 1.589465,-0.134570,-1.315282,1.364259,0.170916
12.058000, 1.597444,-0.146049,-1.519570,0.707190,0.736955
12.124000, 1.610258,-0.156159,-1.322928,4.753904,1.141819
12.192000, 1.624097,-0.173269,-2.602918,4.930010,0.322715
