t,x,y,yaw,pitch,roll
0.0,0.9836,-0.01321,-5.959646,2.028404,-1.7933
0.06799999999999962,1.000194,-0.008067,-1.512462,-0.031194,1.719637
0.14199999999999946,1.016187,-0.010481,1.41943,1.904796,2.166697
0.20999999999999996,1.033004,-0.018759,-2.012385,0.283645,0.223624
0.2779999999999996,1.047421,-0.020761,-5.786542,1.50094,-2.659375
0.3440000000000003,1.062809,-0.017003,-5.15545,0.770091,-1.786549
0.4139999999999997,1.078591,-0.015532,-1.429717,0.86661,2.955059
0.4820000000000002,1.090932,-0.019092,0.066098,2.03664,2.253498
0.548,1.104728,-0.024756,-3.630774,-0.294905,-0.89904
0.6159999999999997,1.113328,-0.044824,-11.230998,2.862747,-3.398042
0.6799999999999997,1.125567,-0.044884,-10.4973,1.206992,-2.533079
0.7459999999999996,1.139649,-0.040425,-5.430278,0.229209,2.652971
0.8099999999999996,1.150208,-0.035854,-1.617469,1.520422,1.388483
0.8760000000000003,1.163303,-0.037236,-3.733724,-0.078871,-0.14563
0.9459999999999997,1.176151,-0.038029,-7.229398,1.63881,-2.948949
1.016,1.190128,-0.030866,-5.715243,0.437359,-2.040828
1.0860000000000003,1.204272,-0.025832,-1.365572,0.090058,2.864258
1.154,1.214802,-0.026721,0.604042,1.176599,1.904363
1.2199999999999998,1.227347,-0.030767,-2.393496,-0.373286,-0.562658
1.2839999999999998,1.238569,-0.035044,-6.117084,1.2442,-2.296796
1.3499999999999996,1.252355,-0.034235,-5.804524,0.387922,-1.098151
1.412,1.266551,-0.035736,-3.148357,0.725682,2.824401
1.476,1.279321,-0.041477,-0.762691,2.675678,2.334658
1.5419999999999998,1.295262,-0.053226,-4.451097,2.457604,0.356634
1.6059999999999999,1.307742,-0.05913,-8.703239,2.636615,-2.85848
1.67,1.321251,-0.059349,-9.478146,2.91308,-1.616102
1.7360000000000007,1.33721,-0.055875,-4.888553,1.946681,2.453033
1.8019999999999996,1.351023,-0.06171,-2.531718,3.316683,2.622245
1.8719999999999999,1.367729,-0.0742,-6.910851,1.245426,1.026454
1.943999999999999,1.383532,-0.080519,-11.802508,1.855917,-2.602414
2.01,1.399698,-0.075585,-10.464009,1.751043,-1.966102
2.0779999999999994,1.416173,-0.073591,-6.31092,-0.241286,2.62418
2.145999999999999,1.430795,-0.075086,-3.056476,1.483743,1.977975
2.2119999999999997,1.445876,-0.084374,-6.87099,-0.480357,0.089615
