t,x,y,yaw,pitch,roll,fl_contact, fr_contact, rl_contact, rr_contact
0.0,0.98804,-0.019519,-2.072988,-1.509312,1.277373,0.0,8.916009,9.033112,6.939657
0.0599999999999996,1.011599,-0.018482,-2.980074,-0.027905,-1.229614,0.0,9.346006,9.382395,0.0
0.1179999999999994,1.032803,-0.012349,-2.293971,1.434607,-3.32426,7.744541,9.090792,9.098265,0.0
0.1899999999999995,1.059978,0.002208,1.142295,-0.996277,-0.368048,9.662685,1.196891,8.562033,17.173241
0.2480000000000002,1.082084,0.006525,3.236789,-1.64689,-1.186654,8.889598,0.0,5.448132,8.89437
0.3079999999999998,1.106676,0.004715,4.006864,-0.222359,1.000489,9.386511,0.0,0.0,9.486247
0.3679999999999994,1.130604,-0.002277,3.294221,1.639316,3.275786,9.195073,8.09649,0.0,9.201431
0.4279999999999999,1.154604,-0.015536,0.489409,0.134585,1.396118,1.901359,9.514893,0.0,9.313275
0.4900000000000002,1.178533,-0.021849,-2.111921,-1.613459,1.290413,0.0,8.843266,8.897698,7.640504
0.548,1.201995,-0.020796,-3.116344,-0.422945,-0.442749,0.0,9.306445,9.432748,1.351213
0.6099999999999994,1.225723,-0.015428,-2.914704,1.638147,-3.537269,8.347576,9.054269,9.397298,0.0
0.6680000000000001,1.248194,-0.004901,-0.751838,0.521265,-1.701715,9.943843,3.566361,9.632177,0.0
0.7299999999999995,1.273067,0.00523,2.400756,-1.547668,-1.194488,8.823787,0.0,7.914467,8.857584
0.7880000000000003,1.296854,0.005784,3.565956,-0.90098,-0.753798,9.065971,0.0,0.825649,9.592783
0.8499999999999996,1.320755,0.001584,3.535202,1.279756,3.28949,8.982894,8.578497,0.0,9.285564
0.912,1.343852,-0.008597,1.472413,0.646235,1.987629,4.184846,9.998382,0.0,9.217963
0.9719999999999996,1.366238,-0.017324,-1.358923,-1.450243,0.701349,0.0,8.876606,9.156899,7.598245
1.0300000000000002,1.387987,-0.017527,-2.567038,-1.023843,1.021752,0.0,9.270683,9.694918,1.124592
1.088,1.410666,-0.013745,-2.753713,1.029087,-2.809746,9.964835,9.094321,9.268163,0.0
1.1499999999999997,1.434618,-0.004365,-1.18598,1.215589,-2.494245,8.88054,8.981047,9.124692,0.0
1.2080000000000002,1.457524,0.005501,1.601909,-1.172338,-0.533478,8.970634,0.0,8.540076,12.773044
1.2679999999999998,1.481403,0.006456,3.008575,-1.207608,-1.203351,9.230442,0.0,1.70493,9.417043
1.3259999999999996,1.505702,0.004505,3.63111,0.599848,2.415273,9.308408,10.118975,0.0,8.925242
1.386,1.529494,-0.003437,2.552134,1.412141,3.258169,9.145761,7.27952,0.0,9.204121
1.444,1.553379,-0.014746,-0.25842,-0.788152,0.672194,3.408198,9.137598,13.856171,8.382127
1.5039999999999996,1.577215,-0.017116,-2.043713,-1.553853,1.421225,0.0,8.949474,8.64157,8.275402
1.564,1.602778,-0.013641,-2.513005,0.243342,-1.300989,12.589263,9.567063,9.29849,0.0
1.622,1.624944,-0.00651,-1.628332,1.639905,-3.253924,7.207638,9.238944,9.322183,0.0
1.6819999999999995,1.64839,0.00512,1.146197,-0.790295,-0.878565,9.568598,3.568537,6.916481,11.871299
1.7439999999999998,1.671174,0.00789,2.880501,-2.074757,-1.292742,8.792803,0.0,8.449087,8.847443
1.802,1.694742,0.005215,3.403862,-0.462132,0.71424,9.366737,0.0,1.298812,9.622495
