t,x,y,yaw,pitch,roll,fl_contact, fr_contact, rl_contact, rr_contact
0.098000, 0.215582,-0.000000,-0.000000,1.119065,0.000000,6.195669,6.195669,4.956507,4.956507
0.158000, 0.207736,-0.000000,-0.000000,2.424269,-0.000000,6.079789,6.079789,5.344671,5.344671
0.218000, 0.195258,-0.000000,-0.000000,-0.340757,0.000000,7.726253,7.726253,9.670765,9.670765
0.276000, 0.181970,-0.000000,-0.000000,-0.514932,0.000000,5.375712,5.375712,7.546870,7.546870
0.334000, 0.166823,-0.000000,-0.000000,-0.594627,-0.000000,5.677864,5.677864,8.536718,8.536718
0.392000, 0.148171,-0.000000,-0.000000,-0.984402,0.000000,5.149802,5.149802,9.126234,9.126234
0.448000, 0.132689,-0.000000,-0.000000,0.188347,-0.000000,0.046082,0.046082,0.000000,0.000000
0.508000, 0.129933,0.000000,0.000000,0.161134,-0.000000,2.202842,2.202842,0.000000,0.000000
0.598000, 0.134606,0.000000,0.000000,0.094342,-0.000000,5.296361,5.296361,3.979004,3.979004
0.660000, 0.135626,0.000000,0.000000,0.089195,-0.000000,4.957760,4.957760,3.752711,3.752711
0.718000, 0.135323,0.000000,0.000000,0.079450,-0.000000,4.490730,4.490730,3.386368,3.386368
0.780000, 0.134984,0.000000,0.000000,0.072192,-0.000000,4.323523,4.323523,3.314265,3.314265
0.842000, 0.134932,0.000000,0.000000,0.066574,-0.000000,4.327698,4.327698,3.411855,3.411855
0.902000, 0.134999,0.000000,0.000000,0.060889,-0.000000,4.333306,4.333306,3.502511,3.502511
0.964000, 0.135058,0.000000,0.000000,0.054620,-0.000000,4.307008,4.307008,3.556852,3.556852
1.024000, 0.135088,0.000000,0.000000,0.048344,-0.000000,4.270909,4.270909,3.592312,3.592312
1.084000, 0.135110,0.000000,0.000000,0.041915,-0.000000,4.239234,4.239234,3.626726,3.626726
1.144000, 0.135136,0.000000,0.000000,0.035292,-0.000000,4.213761,4.213761,3.662452,3.662452
1.200000, 0.135165,0.000000,0.000000,0.028890,-0.000000,4.193330,4.193330,3.695038,3.695038
1.258000, 0.135197,0.000000,0.000000,0.022000,-0.000000,4.174078,4.174078,3.726784,3.726784
1.316000, 0.135232,0.000000,0.000000,0.014819,-0.000000,4.156475,4.156475,3.756471,3.756471
1.374000, 0.135268,0.000000,0.000000,0.007322,-0.000000,4.140630,4.140630,3.784483,3.784483
1.440000, 0.135311,0.000000,0.000001,-0.001628,0.000002,4.124582,4.124574,3.814405,3.814473
1.512000, 0.135356,0.000000,0.000067,-0.011763,0.000140,4.095434,4.095228,3.827326,3.828227
1.582000, 0.133386,-0.000482,-0.190875,0.131942,-0.113081,1.253012,3.521326,2.313796,0.000000
1.650000, 0.127258,-0.002034,-1.662834,0.602259,-1.361524,0.000000,12.488874,0.194963,0.000000
1.714000, 0.130927,0.009231,0.199906,-0.868221,-6.482707,3.125353,3.258947,12.501314,0.000000
1.778000, 0.142121,0.036245,7.310061,-5.015677,-4.559760,6.178952,0.000000,0.000000,23.922189
1.838000, 0.160494,0.050666,9.295821,-10.355476,-1.852865,6.771567,0.000000,0.000000,9.431269
1.896000, 0.182739,0.057640,8.176197,-11.166755,-0.258342,5.700255,0.000000,0.000000,9.245765
1.960000, 0.210928,0.051599,2.951822,-7.607051,-1.386018,0.000000,5.281213,9.267808,0.000000
2.028000, 0.240701,0.048056,-0.143978,-3.857117,-0.820420,0.000000,10.286622,9.518080,0.000000
