t,x,y,yaw,pitch,roll,fl_contact, fr_contact, rl_contact, rr_contact
0.100000, 0.215390,-0.000000,-0.000000,1.156345,0.000000,6.207237,6.207237,4.977318,4.977318
0.158000, 0.207736,-0.000000,-0.000000,2.424269,-0.000000,6.079789,6.079789,5.344671,5.344671
0.216000, 0.195713,-0.000000,-0.000000,-0.276162,0.000000,7.863592,7.863592,9.815813,9.815813
0.272000, 0.182928,-0.000000,-0.000000,-0.519486,0.000000,5.387031,5.387031,7.555989,7.555989
0.332000, 0.167394,-0.000000,-0.000000,-0.586617,-0.000000,5.673928,5.673928,8.496089,8.496089
0.426000, 0.136759,-0.000000,-0.000000,-0.563734,0.000000,7.991024,7.991024,0.000000,0.000000
0.488000, 0.129801,0.000000,0.000000,0.194909,-0.000000,0.557084,0.557084,0.000000,0.000000
0.548000, 0.131903,0.000000,0.000000,0.121563,-0.000000,4.589615,4.589615,1.048313,1.048313
0.612000, 0.135050,0.000000,0.000000,0.086756,-0.000000,5.263720,5.263720,4.025197,4.025197
0.676000, 0.135594,0.000000,0.000000,0.087699,-0.000000,4.798795,4.798795,3.629799,3.629799
0.736000, 0.135197,0.000000,0.000000,0.076915,-0.000000,4.410212,4.410212,3.333523,3.333523
0.796000, 0.134947,0.000000,0.000000,0.070715,-0.000000,4.317615,4.317615,3.332780,3.332780
0.866000, 0.134955,0.000000,0.000000,0.064354,-0.000000,4.333814,4.333814,3.452784,3.452784
0.930000, 0.135029,0.000000,0.000000,0.058096,-0.000000,4.324456,4.324456,3.530985,3.530985
0.994000, 0.135075,0.000000,0.000000,0.051501,-0.000000,4.288948,4.288948,3.575305,3.575305
1.064000, 0.135102,0.000000,0.000000,0.044076,-0.000000,4.249018,4.249018,3.615045,3.615045
1.132000, 0.135130,0.000000,0.000000,0.036635,-0.000000,4.218480,4.218480,3.655304,3.655304
1.198000, 0.135164,0.000000,0.000000,0.029123,-0.000000,4.194025,4.194025,3.693904,3.693904
1.260000, 0.135198,-0.000000,-0.000012,0.021770,-0.000016,4.171782,4.171885,3.726091,3.725362
1.326000, 0.135037,-0.000050,-0.016188,0.027036,-0.017875,2.802077,2.183986,2.399862,0.664275
1.388000, 0.131401,0.000162,-0.076986,0.286609,-0.730646,1.381601,5.794002,5.573909,0.000000
1.450000, 0.130721,0.012090,3.677815,-0.630666,-0.272978,15.735465,0.000000,0.000000,12.346566
1.510000, 0.138492,0.013866,4.260989,-5.861297,4.846413,5.525501,0.000000,0.000000,9.379700
1.576000, 0.157463,0.017085,3.391140,-11.153876,1.224531,1.122272,0.000000,11.112738,8.372905
1.638000, 0.181590,0.010682,-0.149342,-12.221529,-4.048652,0.000000,8.587788,9.673805,0.000000
1.698000, 0.209904,0.004724,-1.935215,-12.246203,-5.469981,0.000000,9.175237,9.732116,0.000000
1.758000, 0.242046,0.005700,-0.834734,-9.163915,-4.186886,17.838865,0.751425,3.870729,17.612935
1.820000, 0.269457,0.011680,1.558605,-3.843628,-1.045194,8.596777,0.000000,0.000000,8.774778
1.882000, 0.294925,0.013419,2.233679,-2.421271,-0.540707,9.177364,0.000000,0.000000,9.809282
1.946000, 0.323218,0.005814,-0.207110,-2.173800,-1.049460,0.000000,10.009707,10.054425,0.000000
2.006000, 0.345456,0.001891,-1.276823,-1.532762,-0.299674,0.000000,8.777682,9.303063,0.000000
2.062000, 0.367267,0.002152,-0.855716,-1.682841,0.265247,0.000000,8.522436,9.533973,0.000000
2.136000, 0.397219,0.009214,1.757193,-1.080852,0.678554,8.961732,0.000000,0.000000,9.300419
2.198000, 0.420058,0.008698,1.790003,-1.878422,1.168443,1.572621,0.000000,0.000000,14.504996
2.260000, 0.464000,0.012163,0.745115,-5.688330,-1.305984,0.000000,0.000000,8.885294,10.346011
2.320000, 0.547972,0.012586,-2.172742,-4.390818,-7.491104,0.000000,0.000000,5.463923,0.000000
2.378000, 0.638180,0.009542,-5.083401,1.165899,-12.593562,0.000000,0.000000,0.000000,0.000000
2.440000, 0.726702,0.009546,-7.201905,4.058194,-6.233016,10.171144,15.594574,0.000000,0.000000
2.502000, 0.805988,0.014435,-8.733521,-7.325437,-2.453345,0.000000,0.000000,11.372452,9.846060
2.562000, 0.883011,0.020450,-8.706878,-1.457326,-3.088474,0.000000,0.000000,0.000000,0.000000
2.620000, 0.950662,0.023179,-9.654244,7.034644,-4.480172,0.000000,0.000000,0.000000,0.000000
2.680000, 1.008763,0.027013,-9.874876,10.842250,-6.990967,6.184998,9.191476,0.000000,0.000000
2.738000, 1.075564,0.053996,-6.339257,-2.551083,-7.163654,0.000000,0.000000,12.665634,11.353033
2.804000, 1.192932,0.078885,-3.938179,-3.134276,-4.610452,0.000000,0.000000,0.000000,0.000000
2.864000, 1.315150,0.098756,-1.581482,1.561743,-5.800827,0.000000,0.000000,0.000000,0.000000
2.928000, 1.446220,0.110261,-0.813620,1.997376,-4.239163,1.445112,4.937998,0.000000,0.000000
2.992000, 1.580433,0.111844,-2.316754,-6.950298,-1.007093,0.000000,0.000000,12.484389,10.472524
3.052000, 1.737394,0.115508,-2.664368,-3.129566,-2.680567,0.000000,0.000000,0.000000,0.000000
3.108000, 1.890653,0.121187,-1.889018,3.102934,-2.785597,0.000000,0.000000,0.000000,0.000000
3.168000, 2.052888,0.121166,-2.148482,6.536471,-0.181645,5.962511,10.258111,0.000000,0.000000
3.230000, 2.218540,0.121316,-2.490895,-4.070209,1.130910,0.000000,0.000000,53.332355,12.696288
3.290000, 2.392436,0.125127,-1.629327,1.197211,-0.185384,0.000000,0.000000,0.000000,0.000000
3.348000, 2.562835,0.126849,-0.215482,10.093837,-0.501899,0.000000,0.000000,0.000000,0.000000
3.408000, 2.739233,0.120143,0.401252,13.461542,2.779494,6.863761,11.441458,0.000000,0.000000
3.470000, 2.926787,0.116547,1.928881,-2.945406,0.718349,0.000000,0.000000,0.000000,17.710291
3.530000, 3.111411,0.108245,-0.369661,-2.196862,-0.659473,0.000000,0.000000,19.430523,0.000000
3.590000, 3.308441,0.097845,-2.357950,3.186520,0.524385,0.000000,0.000000,0.000000,0.000000
3.648000, 3.496660,0.088472,-4.029696,8.194764,1.349315,12.832770,34.457867,0.000000,0.000000
3.708000, 3.692827,0.083450,-3.919253,-2.381774,3.085096,0.000000,0.000000,0.000000,0.000000
3.770000, 3.900287,0.082866,-3.620928,-3.501203,-0.935808,0.000000,0.000000,12.656855,0.000000
3.830000, 4.113303,0.074870,-3.555108,4.799236,0.234471,0.000000,0.000000,0.000000,0.000000
3.892000, 4.328325,0.066362,-3.378624,12.338413,1.382178,11.815261,0.000000,0.000000,0.000000
3.956000, 4.528958,0.042494,-7.452385,2.813806,-1.269500,0.000000,0.000000,0.000000,0.000000
4.018000, 4.702791,0.028693,-10.219433,-8.815201,-6.285625,0.000000,0.000000,15.172775,0.000000
4.078000, 4.856348,0.026099,-7.672437,3.723259,-5.177045,0.000000,0.000000,0.000000,0.000000
4.138000, 4.996800,0.027454,-4.095567,16.577567,-9.972737,9.857538,0.000000,0.000000,0.000000
4.198000, 5.113438,0.044687,5.260976,32.174119,10.531405,7.980640,3.310862,0.000000,0.000000
4.260000, 5.139960,0.050799,12.497661,40.731994,18.436815,0.000000,0.000000,0.000000,0.000000
4.320000, 5.139897,0.053223,18.924108,45.057731,12.596979,0.000000,0.000000,0.000000,0.000000
4.380000, 5.136686,0.054654,23.225311,44.307134,13.116975,0.000000,25.092610,0.000000,0.000000
4.440000, 5.162226,0.075483,25.349773,34.450707,12.435253,0.000000,9.944295,0.000000,0.000000
4.498000, 5.207925,0.132982,29.280935,16.561289,3.255581,0.000000,0.000000,17.488153,11.065063
4.558000, 5.266782,0.208689,32.954741,8.229935,-2.781433,0.000000,0.000000,4.269869,0.000000
4.614000, 5.322473,0.280361,36.925222,5.830765,-3.012849,0.000000,0.000000,0.000000,0.000000
4.676000, 5.378612,0.354408,41.626433,4.044897,-0.705659,7.478593,16.065243,0.000000,0.000000
4.738000, 5.414721,0.409861,46.127876,-9.226811,1.796328,0.000000,0.000000,25.173653,11.323519
4.800000, 5.455290,0.460787,47.752690,-7.266911,-2.376456,0.000000,0.000000,6.711358,0.000000
4.858000, 5.491634,0.509478,50.337245,1.160562,-3.998620,0.000000,0.000000,0.000000,0.000000
4.918000, 5.533765,0.554369,51.771798,6.105368,-4.253787,11.049977,8.260516,0.000000,0.000000
4.980000, 5.594272,0.600994,51.833009,-5.750229,0.381717,0.000000,0.000000,36.486057,12.855256
5.040000, 5.668140,0.669740,50.145020,-4.996329,-0.303942,0.000000,0.000000,4.009140,0.000000
5.100000, 5.746126,0.748127,49.817103,3.359741,-4.427770,0.000000,0.000000,0.000000,0.000000
5.158000, 5.819438,0.818240,49.424532,9.451339,-3.269623,10.387121,22.118794,0.000000,0.000000
5.220000, 5.890586,0.879504,48.510005,-0.879414,5.271442,0.000000,8.607090,0.000000,0.000000
5.280000, 5.940184,0.931498,49.076701,-6.088087,5.994032,0.000000,0.000000,9.071209,0.479918
5.340000, 5.978161,0.983869,52.143503,3.443640,-1.037959,0.000000,0.000000,0.000000,0.000000
5.402000, 6.013207,1.031603,55.331660,12.360208,-0.084510,10.336831,13.464062,0.000000,0.000000
5.462000, 6.002857,1.107987,66.122808,2.339829,2.563281,0.600664,6.242358,0.000000,61.623148
5.522000, 5.968915,1.206059,75.909622,-2.778161,2.686344,0.000000,0.000000,8.377736,8.586558
5.582000, 5.953696,1.318611,80.906957,0.840653,3.556919,0.000000,0.000000,0.000000,0.000000
5.640000, 5.938602,1.424112,85.779398,5.559757,2.711233,0.000000,0.000000,0.000000,0.000000
5.700000, 5.931855,1.540452,89.334518,1.534564,2.357459,2.174382,0.000000,0.000000,0.000000
5.758000, 5.941823,1.665017,88.401730,-3.507603,2.958719,0.000000,0.000000,0.000000,10.639868
5.818000, 5.955540,1.812395,85.535689,1.577233,10.300989,0.000000,0.000000,0.000000,0.000000
5.876000, 5.966622,1.951215,83.283584,8.196570,9.313837,0.000000,0.000000,0.000000,0.000000
5.938000, 5.988808,2.096454,80.558996,5.003180,7.161671,0.000000,34.306342,0.000000,0.000000
5.998000, 5.982387,2.242436,81.628559,-3.762392,3.024148,0.000000,0.000000,11.438854,10.416268
6.058000, 5.976411,2.407592,83.932537,1.821548,-3.442716,0.000000,0.000000,0.000000,0.000000
6.120000, 5.974868,2.574067,85.362335,10.718516,-5.286794,0.000000,0.000000,0.000000,0.000000
6.180000, 5.982022,2.730003,86.245040,9.799991,2.239735,1.395333,53.236488,0.000000,0.000000
6.240000, 5.989111,2.861213,85.956020,-3.560110,4.051852,0.000000,0.000000,0.000000,0.000000
6.304000, 6.001685,2.981165,82.904104,-7.803447,-4.218304,0.000000,0.000000,0.000000,0.000000
6.362000, 6.016450,3.085644,78.413276,-4.775022,-7.521054,0.000000,0.000000,0.000000,0.000000
6.424000, 6.044521,3.186116,72.987081,2.682270,-15.935647,15.448372,1.651458,0.000000,0.000000
6.488000, 6.124204,3.252450,61.715568,-3.040917,-10.596904,0.000000,0.000000,12.917455,10.189467
6.550000, 6.214974,3.318305,51.725813,0.963975,-5.960673,0.000000,0.000000,0.000000,0.000000
