t,x,y,yaw,pitch,roll,fl_contact, fr_contact, rl_contact, rr_contact
0.102000, 0.095215,0.000000,0.000000,-1.691402,0.000000,6.395064,6.395064,4.715049,4.715049
0.164000, 0.086149,0.000000,0.000000,-4.158891,-0.000000,6.181689,6.181689,5.081422,5.081422
0.222000, 0.069956,0.000000,0.000000,-13.391589,-0.000000,7.101966,7.101966,8.698322,8.698322
0.280000, 0.046547,0.000000,0.000000,-23.852985,-0.000000,6.160673,6.160673,7.738593,7.738593
0.336000, 0.032213,0.000000,0.000000,-24.005092,-0.000000,6.362773,6.362773,8.514332,8.514332
0.398000, 0.014367,0.000000,0.000000,-23.038606,-0.000000,0.000000,0.000000,7.901766,7.901766
0.458000, -0.004237,-0.000000,-0.000000,-26.239951,-0.000000,0.000000,0.000000,8.005658,8.005658
0.518000, -0.015791,-0.000000,-0.000000,-27.810512,-0.000000,0.000000,0.000000,1.442697,1.442697
0.582000, -0.015777,-0.000000,0.000000,-27.307556,0.000000,0.000000,0.000000,3.573877,3.573877
0.646000, -0.012674,-0.000000,0.000000,-27.287955,0.000000,0.000000,0.000000,5.684470,5.684470
0.706000, -0.009331,-0.000000,0.000000,-27.313593,0.000000,0.000000,0.000000,6.513137,6.513137
0.770000, -0.006294,-0.000000,0.000000,-27.322168,0.000000,0.000000,0.000000,7.026682,7.026682
0.836000, -0.004243,0.000000,0.000000,-27.399836,-0.000000,0.406222,0.406222,6.669518,6.669518
0.904000, -0.002667,-0.000000,0.000000,-27.421063,0.000000,0.316520,0.316520,6.371864,6.371864
0.970000, -0.000991,-0.000000,0.000000,-27.477390,0.000000,0.323626,0.323626,6.512705,6.512705
1.038000, 0.000817,-0.000000,0.000000,-27.589579,0.000000,0.401510,0.401510,6.403425,6.403425
1.100000, 0.002636,-0.000000,0.000000,-27.652785,0.000000,0.319421,0.319421,6.710705,6.710705
1.164000, 0.004498,-0.000000,0.000000,-27.778284,0.000000,0.328332,0.328332,6.800867,6.800867
1.224000, 0.005524,-0.000000,0.000000,-28.125698,0.000000,1.356506,1.356506,6.337501,6.337501
1.282000, 0.005594,-0.000000,-0.000000,-28.480121,-0.000000,1.668779,1.668779,6.528236,6.528236
1.342000, 0.006139,-0.000000,-0.000000,-28.396156,0.000000,2.041003,2.041003,6.312264,6.312264
1.406000, 0.006425,-0.000000,0.000000,-28.289655,-0.000000,2.107080,2.107080,6.161154,6.161154
1.468000, 0.006496,-0.000000,-0.000000,-28.214399,0.000000,2.153459,2.153459,6.015870,6.015870
1.540000, 0.006594,0.000000,0.000033,-28.127000,0.000073,2.249814,2.250034,5.901599,5.901067
1.616000, 0.006755,-0.000001,-0.000463,-28.033590,-0.000790,2.369574,2.361324,5.812174,5.829421
1.682000, 0.006914,-0.000011,-0.009670,-27.951312,-0.015208,2.495046,2.408088,5.673463,5.851037
1.748000, 0.009803,0.000567,-0.228409,-26.288061,-0.209650,10.518805,4.976559,2.563648,10.844958
1.814000, 0.037128,0.002744,-2.823959,-1.256395,3.614970,6.650581,3.198748,0.000000,6.645853
1.884000, 0.053906,0.005208,-1.780973,2.879952,0.368572,2.407091,9.488609,9.019446,2.854993
1.950000, 0.062274,-0.010615,-3.685281,-10.384094,2.285527,0.000000,9.094111,10.299217,0.000000
2.014000, 0.068837,-0.034112,-6.991051,-8.145543,5.831783,0.000000,0.000000,5.745419,0.000000
2.080000, 0.077953,-0.060720,-8.927913,5.748426,7.713609,0.000000,10.695593,0.000000,0.000000
2.146000, 0.087179,-0.061115,-4.237028,3.206197,7.830578,0.000000,8.259366,0.000000,10.590676
2.212000, 0.098673,-0.044701,-2.254001,8.115356,0.297163,11.240186,0.000000,0.000000,5.139552
2.278000, 0.113291,-0.024969,0.436213,5.471294,-1.809264,8.685065,0.000000,0.000000,10.238130
2.344000, 0.122351,-0.010246,3.581897,4.584272,-1.031601,8.343603,0.000000,0.000000,8.777657
2.408000, 0.129821,-0.008375,3.908933,4.956930,-2.174052,8.090743,5.516762,11.026363,5.975151
2.472000, 0.137655,-0.019505,2.378004,5.001892,-1.473128,0.000000,8.108910,8.563244,0.000000
2.536000, 0.146928,-0.029751,-1.537678,3.003686,0.707380,0.000000,8.366603,8.863687,0.000000
2.602000, 0.158237,-0.036097,-3.637211,0.692918,0.195155,0.000000,8.736739,9.149692,0.000000
2.668000, 0.172284,-0.035086,-3.726015,1.441598,1.571616,8.548406,1.411357,1.155244,9.533908
2.732000, 0.187736,-0.024981,-0.179480,0.421731,-0.162702,8.372479,0.000000,0.000000,8.960202
2.796000, 0.202547,-0.020443,2.302629,-1.044272,0.067791,8.432555,0.000000,0.000000,8.703662
2.866000, 0.218384,-0.019858,2.867617,1.526129,-0.785498,9.032070,0.000000,0.000000,9.062190
2.932000, 0.233753,-0.026026,2.156504,2.178492,-0.355966,0.000000,15.154879,7.155270,0.000000
2.996000, 0.245566,-0.031295,-0.946240,-0.348061,0.299398,0.000000,8.229500,9.002257,0.000000
3.064000, 0.257577,-0.030438,-2.462233,0.268097,0.485022,0.000000,8.452958,8.592028,0.000000
3.130000, 0.268123,-0.027430,-2.856569,2.001480,0.383102,4.493522,9.092983,8.760714,0.000000
3.196000, 0.280692,-0.017308,-1.350731,2.255895,-0.354056,8.603227,0.000000,3.369442,7.363184
3.262000, 0.291659,-0.013856,1.396746,-0.264931,0.251790,8.435075,0.000000,0.000000,9.084161
3.326000, 0.303795,-0.016209,2.576444,0.186463,0.431210,8.322317,0.000000,0.000000,8.722182
3.392000, 0.319306,-0.017613,4.283165,1.249216,1.180241,8.734919,11.031089,0.000000,9.099879
3.456000, 0.334064,-0.022060,2.803248,1.151269,0.187419,0.000000,7.782841,6.461163,0.000000
3.524000, 0.347040,-0.026107,-1.385361,-2.360162,-0.473485,0.000000,8.548278,9.214444,0.000000
3.590000, 0.361067,-0.022147,-2.736957,-1.186728,-0.482744,0.000000,4.688442,8.739997,0.000000
3.662000, 0.381585,-0.018312,-3.626063,1.572179,-0.281664,17.204755,2.929405,2.547107,12.337998
3.734000, 0.398600,-0.010559,0.746830,-1.986097,0.672989,8.177311,0.000000,0.000000,8.875519
3.800000, 0.414814,-0.012007,3.232208,-2.160741,0.813327,8.621490,0.000000,0.000000,8.746358
3.870000, 0.435550,-0.018187,3.280385,1.202783,1.103619,8.765909,0.000000,0.000000,9.446243
3.936000, 0.452988,-0.024527,2.532630,1.014463,2.110231,0.000000,8.095296,0.000000,0.000000
4.010000, 0.467322,-0.027529,-1.069077,-1.207324,0.579246,0.000000,8.807090,9.111413,0.000000
4.078000, 0.480872,-0.030658,-2.647248,0.204128,0.723977,0.000000,8.360123,8.555176,0.000000
4.148000, 0.495219,-0.032376,-3.556672,1.535976,1.754956,2.451826,8.565921,8.863416,9.777856
4.224000, 0.512871,-0.021367,-1.005855,1.606165,0.573197,8.125655,0.000000,0.000000,8.400471
4.294000, 0.528795,-0.013756,2.735020,-1.320284,0.391344,8.203000,0.000000,0.000000,8.931026
4.358000, 0.544141,-0.014682,3.098052,0.537152,0.162080,8.509089,0.000000,0.000000,8.854626
4.426000, 0.560781,-0.017082,3.938473,3.042315,-0.408945,3.652729,14.921130,11.217801,0.895415
4.496000, 0.573695,-0.024779,0.476031,1.211990,0.208032,0.000000,8.866761,10.304779,0.000000
4.562000, 0.587888,-0.030346,-2.281735,0.576690,-1.933029,0.000000,6.279245,8.935053,0.000000
4.626000, 0.611389,-0.041874,-2.247227,6.862197,0.781829,0.000000,8.916030,0.000000,0.000000
4.694000, 0.644451,-0.045269,-2.670532,7.295304,7.248507,0.000000,0.000000,0.000000,11.298951
4.758000, 0.694155,-0.023630,3.019324,-4.999241,1.506270,0.000000,0.000000,0.000000,7.360920
4.824000, 0.746825,-0.009385,5.694255,-8.673852,5.637244,0.000000,0.000000,0.000000,0.000000
4.888000, 0.795504,-0.013045,-1.506609,-5.990680,9.088183,10.066368,9.813939,0.000000,0.000000
4.954000, 0.825110,-0.011317,-3.415438,-2.342336,6.358150,0.000000,0.000000,0.000000,23.252203
5.020000, 0.863519,-0.003229,-7.931261,-5.305172,-3.304098,0.000000,0.000000,9.902426,0.000000
5.086000, 0.896423,0.018477,2.250088,12.791463,2.611236,0.000000,0.000000,0.000000,0.000000
5.148000, 0.927022,0.010345,-5.767092,18.334180,6.609276,0.000000,0.000000,0.000000,0.000000
5.214000, 0.956610,0.027067,1.136064,18.369739,13.203684,65.278209,16.335734,0.000000,0.000000
5.282000, 0.976934,0.054084,4.552150,14.991575,-0.729846,0.000000,10.821316,0.000000,0.000000
5.348000, 0.979179,0.066998,3.673416,11.850755,-0.808528,8.787995,6.568764,0.000000,0.000000
5.414000, 0.967544,0.033661,-2.781078,11.120476,3.887396,0.000000,0.000000,0.000000,0.000000
5.478000, 0.954276,0.011408,-3.858966,6.117946,6.776207,0.000000,0.000000,0.000000,10.946260
5.544000, 0.943109,0.006391,-3.183006,-0.105740,2.409086,0.000000,0.000000,8.816175,9.829045
5.610000, 0.938690,0.005945,-7.657898,-2.603161,0.229390,0.000000,0.000000,4.660986,9.002926
5.670000, 0.935957,0.013201,-10.400929,-2.531158,-2.887000,0.000000,0.000000,3.972675,0.000000
5.740000, 0.941805,0.024448,-9.214323,3.375133,-3.639934,0.000000,0.000000,0.000000,0.000000
5.812000, 0.977019,0.023752,-5.323586,8.031301,-0.164498,29.032003,22.673540,0.000000,0.000000
5.878000, 0.990297,0.014152,-5.166193,8.940120,-0.405061,10.173506,7.493058,0.000000,0.000000
5.944000, 0.979434,0.007174,-7.108460,0.829083,-9.901713,0.000000,0.000000,0.000000,0.000000
6.008000, 0.969982,-0.007813,-10.766733,2.018683,-3.919159,0.000000,0.000000,0.000000,8.250707
6.070000, 0.976745,-0.011582,-10.927163,-4.627224,-2.446124,0.000000,0.000000,9.417135,11.608655
6.136000, 0.991768,-0.001919,-6.801266,-1.602848,-3.675586,0.000000,0.000000,0.000000,6.136966
6.212000, 1.014324,-0.006575,-10.191075,-0.122459,-5.154077,0.000000,0.000000,2.704683,0.000000
6.278000, 1.032481,-0.006040,-9.150714,7.850901,-12.586152,0.000000,0.000000,0.000000,0.000000
