t,x,y,yaw,pitch,roll
0.0,1.007393,0.02688,3.102527,-0.69177,-0.450685
0.058,1.022529,0.02735,3.765602,1.179214,-1.266503
0.118,1.037696,0.020216,2.706865,1.882368,-1.596189
0.18,1.052293,0.013353,-0.222274,0.03901,-0.228937
0.24,1.067097,0.008246,-2.900962,-0.580824,0.173854
0.3,1.083509,0.004365,-4.707703,0.624074,0.776377
0.356,1.100566,0.007906,-4.276976,1.657437,1.623576
0.414,1.116361,0.014926,-1.125285,0.581045,0.595794
0.474,1.133228,0.019535,2.166764,-0.478332,0.009832
0.532,1.150037,0.020938,3.899309,0.412438,-0.160899
0.59,1.168637,0.016925,4.213031,1.989367,-0.681372
0.648,1.185034,0.00875,1.773272,0.661629,0.343224
0.708,1.20005,0.000352,-2.273928,-1.231576,0.393035
0.766,1.214668,-0.001373,-3.369585,-0.375062,0.829887
0.828,1.230782,-0.000986,-4.027661,1.609624,1.858405
0.888,1.245078,0.00932,-1.499385,1.74707,0.564168
0.944,1.258214,0.016017,1.971719,-0.442253,0.052016
1.002,1.272669,0.019032,3.584478,-0.711347,-0.118412
1.06,1.288032,0.020151,4.861762,0.904628,-0.78106
1.118,1.305282,0.014177,3.929901,1.358757,-0.716696
1.178,1.320807,0.005746,-0.302037,-0.919134,-0.107042
1.238,1.336761,0.002295,-2.787209,-1.235401,0.210742
1.296,1.35304,0.001323,-4.008112,0.745932,0.822605
1.352,1.369804,0.007214,-3.550049,1.948717,1.388594
1.412,1.385681,0.016733,0.433509,0.371315,-0.197726
1.472,1.401612,0.020649,3.047812,-1.346716,-0.155836
1.53,1.417116,0.022226,3.951525,0.009893,-0.528024
1.588,1.43386,0.020812,4.770872,1.83778,-1.154447
1.646,1.448749,0.011378,1.681559,1.62271,0.035888
1.706,1.463979,0.005267,-2.019947,-0.940675,0.430464
1.764,1.479426,0.002974,-3.342123,-0.273878,0.520438
1.824,1.496427,0.001435,-4.597701,1.782358,1.317721
1.884,1.512324,0.010095,-2.390408,2.102041,0.965948
1.942,1.526908,0.016558,1.193567,-0.060572,-0.11743
2.0,1.542134,0.019815,3.237574,-0.749646,0.009669
2.06,1.558706,0.020125,4.43361,1.120636,-0.34622
2.118,1.575559,0.014945,4.040007,1.996384,-0.645039
2.178,1.591138,0.007769,0.026969,-0.255214,-0.101617
2.236,1.606784,0.003674,-2.99532,-0.853142,0.120103
2.296,1.62387,0.003209,-4.232413,0.812174,0.509091
2.352,1.640366,0.008645,-4.128131,1.703033,0.677082
2.408,1.653756,0.016995,-0.990433,-0.638476,-0.08254
2.466,1.66746,0.023209,2.268671,-1.400241,-0.489049
2.524,1.68151,0.024909,3.102888,-0.255785,-0.9489
2.584,1.697685,0.026725,4.284538,1.147238,-2.163224
2.646,1.714814,0.018743,2.408288,1.464499,-0.441735
2.706,1.731,0.010859,-1.516618,-0.917006,0.270761
2.764,1.746668,0.008002,-3.014523,-0.580018,0.465263
2.824,1.764165,0.007327,-4.05418,1.678585,1.801627
2.882,1.78157,0.014347,-2.792026,1.395381,1.236936
2.942,1.79875,0.021537,1.239246,-0.842763,-0.022539
3.0,1.815811,0.025338,3.139322,-0.884357,-0.097516
3.06,1.833628,0.026748,4.399896,0.966494,-0.491701
3.118,1.850085,0.021193,3.712272,1.716801,-0.865921
3.176,1.864773,0.014569,0.180868,-0.963138,-0.064311
3.234,1.879843,0.009098,-2.962331,-1.329321,0.172223
3.292,1.895674,0.007692,-3.864689,0.435986,0.779872
3.352,1.912877,0.011651,-3.842883,1.559242,1.247924
3.412,1.928438,0.019312,-0.902149,0.085758,0.400658
3.468,1.943634,0.025079,2.839799,-1.03917,0.109857
3.526,1.960535,0.02626,4.039708,0.019398,-0.154382
3.586,1.979564,0.024704,5.143147,2.083742,-0.858717
3.644,1.995706,0.015596,2.226825,0.318597,-0.2604
3.704,2.011502,0.008787,-1.668826,-1.067705,0.158034
3.762,2.026743,0.006126,-3.206631,-0.141638,0.563526
3.82,2.04324,0.00408,-4.327637,1.67422,1.074287
3.882,2.0605,0.011412,-2.580144,2.120903,0.74658
3.94,2.075111,0.01694,0.492658,-0.608034,0.112135
4.0,2.090467,0.021013,3.22694,-0.866963,-0.156273
4.06,2.107173,0.022776,4.686625,0.899031,-0.479452
4.118,2.123422,0.016021,3.576234,1.962643,-1.141137
4.178,2.138122,0.008544,0.173426,0.333553,-0.03887
4.236,2.153087,0.003242,-2.994094,-0.68754,0.194307
4.294,2.169181,0.000984,-4.386659,0.483367,0.506159
4.352,2.186777,0.00493,-4.582794,1.498422,0.772897
4.412,2.20297,0.013132,-1.441161,0.034565,-0.035213
4.472,2.218552,0.019238,2.27031,-1.608168,-0.373219
4.53,2.23431,0.021433,3.472204,-0.318007,-0.854959
4.59,2.251195,0.021706,4.579527,1.548676,-1.691816
4.65,2.266955,0.013186,2.30236,0.535973,-0.977293
4.71,2.282614,0.005763,-1.982729,-0.732719,-0.122792
4.77,2.299225,0.004307,-3.433579,-0.067857,0.134408
4.828,2.316217,0.005544,-4.178743,2.270535,0.516053
4.886,2.33119,0.012544,-2.995661,2.25079,0.740888
4.948,2.345851,0.021301,1.286454,-0.175092,-0.123592
5.008,2.360399,0.026196,3.43642,0.112674,-0.543468
5.068,2.375789,0.027917,4.594313,1.531964,-1.577049
5.128,2.391244,0.019992,2.880768,1.132695,-1.137383
5.184,2.404063,0.013811,-0.08897,-0.989896,-0.309374
5.244,2.418771,0.008406,-2.880309,-0.855474,0.324729
5.306,2.435197,0.004588,-4.417247,0.623255,0.991315
5.364,2.451818,0.008962,-3.518267,1.534208,2.012834
5.422,2.46691,0.016709,-0.576589,1.167693,0.197257
5.478,2.482191,0.021518,2.558279,-0.449343,0.04558
5.538,2.499501,0.021874,3.369435,0.762071,-0.206158
5.598,2.517784,0.017239,3.375152,2.093766,-0.185438
5.656,2.532145,0.011199,1.033576,0.90107,-0.183522
5.716,2.546262,0.008044,-1.856679,-0.710631,0.185673
5.774,2.561152,0.006062,-3.60465,-0.068983,0.183268
5.832,2.577513,0.007431,-4.739192,1.201528,0.337692
5.89,2.592339,0.016465,-2.742049,-0.275123,-0.157648
5.948,2.605744,0.024103,1.19467,-1.668632,-0.255592
6.006,2.619689,0.028527,3.091045,-1.289776,-0.705293
