t,x,y,yaw,pitch,roll
0.0,1.010585,-0.005824,-0.438993,-1.035105,0.177738
0.06,1.02184,-0.002285,-1.729636,0.611457,-3.198088
0.124,1.032499,0.000827,-2.947434,3.262135,-2.974374
0.196,1.043112,0.00809,-2.128425,2.291603,-2.967906
0.264,1.053479,0.006095,0.949304,-0.591668,0.288473
0.326,1.066656,0.003259,2.84838,0.631029,3.458456
0.394,1.078156,-0.002262,4.263876,4.140672,2.347364
0.456,1.089055,-0.008635,1.369511,0.973476,2.69464
0.536,1.103989,-0.004548,-1.620289,-0.505981,-1.673375
0.606,1.116879,0.000609,-2.353924,2.737336,-3.021566
0.67,1.127225,0.006606,-3.041365,3.644749,-2.463012
0.736,1.137069,0.010392,0.302902,-0.86081,-1.856417
0.804,1.149502,0.003359,0.88138,-0.200587,2.85592
0.872,1.160956,0.002411,3.338254,2.901849,2.697521
0.936,1.171448,-0.002363,2.945598,2.441218,2.18796
1.0,1.18183,-0.003979,0.002604,-0.701968,0.876776
1.068,1.193965,0.000136,-1.818487,0.059882,-3.161142
1.132,1.205375,0.001868,-3.429466,2.682321,-2.541696
1.196,1.216372,0.007875,-2.374174,1.510813,-2.410563
1.258,1.227091,0.008767,0.630526,-1.117493,0.05643
1.324,1.239209,0.002793,1.750369,0.741593,3.453329
1.388,1.250698,-0.000129,3.786919,3.072884,2.337035
1.45,1.261331,-0.006091,1.940642,2.071088,2.238657
1.514,1.272607,-0.005638,-0.997168,-0.637312,-0.2965
1.584,1.284851,-0.001926,-2.539378,1.275851,-3.528198
1.652,1.296235,0.001954,-3.681386,3.092245,-2.321649
1.716,1.306507,0.007062,-1.491192,0.562843,-3.241026
1.786,1.320448,0.003094,1.594462,-0.804696,2.554378
1.856,1.334459,0.001076,3.114874,2.848708,3.367931
1.914,1.346109,-0.002255,4.282418,3.535898,2.587222
1.978,1.358484,-0.004071,0.962482,0.352693,1.98766
2.048,1.37359,0.001782,-1.452059,0.182377,-2.870561
2.11,1.384988,0.003175,-3.070147,2.805572,-3.269854
2.176,1.394978,0.011759,-2.765284,2.892824,-3.192337
2.24,1.404928,0.012571,-0.257695,-0.884282,-2.780198
2.306,1.417271,0.005632,1.616408,0.573979,3.254737
2.374,1.429071,0.003822,4.106072,3.419185,3.031564
2.436,1.442093,-0.005841,3.000668,3.271753,3.521484
2.508,1.456338,-0.008395,-1.282297,-0.994281,0.382922
2.574,1.468992,0.000394,-1.885781,1.974432,-3.115959
2.642,1.480816,0.00441,-3.663708,3.852667,-2.457354
2.708,1.49062,0.016221,-1.366007,2.866579,-3.737855
2.774,1.50295,0.014919,1.240358,0.653845,0.147914
2.84,1.51389,0.007631,2.292975,1.908427,3.702595
2.902,1.524377,0.002916,3.875592,3.660689,2.584368
2.972,1.536759,-0.003485,0.978664,0.58074,2.780779
3.036,1.549535,0.00015,-1.461347,0.442267,-1.454638
3.098,1.559726,0.008191,-1.647586,2.254653,-3.309753
3.166,1.569338,0.008685,-3.455938,3.334857,-1.711079
3.232,1.576446,0.012167,-1.740926,1.351464,-3.306138
3.292,1.584722,0.011992,1.310259,-0.577462,1.151558
3.358,1.592571,0.00663,1.500471,1.419266,2.879135
3.42,1.601612,0.000768,2.23512,2.044819,2.014626
3.486,1.61314,-0.003075,-0.527589,-0.503054,1.204902
3.556,1.627701,0.002134,-2.246736,0.624848,-3.082484
3.622,1.638951,0.004025,-3.002517,4.138915,-2.247862
3.688,1.64923,0.008264,-3.234466,2.79407,-2.276053
3.756,1.660109,0.010828,0.507289,-0.863654,-0.409057
3.822,1.671314,0.005775,1.525349,0.770783,3.009828
3.886,1.681662,0.001772,2.8795,3.077069,2.311986
3.954,1.693934,-0.004983,1.26154,1.75177,2.211656
4.018,1.705772,-0.003784,-1.668149,-0.509277,-1.408137
4.078,1.717124,-0.000278,-3.104545,1.066268,-4.006497
4.142,1.728656,0.002701,-4.438792,3.407529,-2.820398
4.21,1.740773,0.006359,-2.14362,1.343609,-2.65013
4.27,1.752371,0.004628,0.547181,-0.113524,0.88192
