t,x,y,yaw,pitch,roll
0.0,0.215193,-0.0,-0.0,1.194098,0.0
0.062,0.206709,-0.0,-0.0,2.571405,-0.0
0.128,0.192563,-0.0,-0.0,-0.530206,0.0
0.188,0.178541,-0.0,-0.0,-0.507104,0.0
0.288,0.148889,-0.0,-0.0,-0.96603,0.0
0.36,0.131143,-0.0,-0.0,0.236596,-0.0
0.426,0.13075,0.0,0.0,0.13817,-0.0
0.5,0.134747,0.0,0.0,0.092214,-0.0
0.57,0.135608,0.0,0.0,0.088413,-0.0
0.642,0.135146,0.0,0.0,0.075936,-0.0
0.708,0.134931,0.0,0.0,0.069454,-0.0
0.776,0.134969,0.0,0.0,0.063217,-0.0
0.838,0.135039,0.0,0.0,0.057082,-0.0
0.906,0.135081,0.0,0.0,0.050032,-0.0
0.972,0.135106,0.0,0.0,0.042998,-0.0
1.034,0.135132,0.0,0.0,0.036188,-0.0
1.096,0.135164,0.0,0.0,0.029123,-0.0
1.158,0.135198,0.0,4e-06,0.021762,8e-06
1.228,0.135239,-0.0,-6e-05,0.013085,6.8e-05
1.294,0.135162,-3.5e-05,-0.010757,0.008618,-0.003963
1.36,0.130617,-0.002607,-1.113525,0.519731,-1.011414
1.43,0.12571,-0.002247,-1.839203,0.824399,-1.581461
1.5,0.13111,0.022792,4.027027,-0.587225,-1.994664
1.57,0.140947,0.059082,13.024895,-2.825606,-5.335615
1.644,0.161636,0.06327,12.290574,-7.145067,-4.026513
1.71,0.181418,0.061419,9.879743,-11.265664,3.435777
1.776,0.203199,0.058994,6.805205,-13.697655,-2.235522
1.848,0.234393,0.041983,1.464479,-9.614555,-3.507617
1.918,0.259111,0.031181,-0.850843,-6.108142,-2.206961
1.99,0.284404,0.025803,-0.829596,-4.041509,-2.370948
2.054,0.306994,0.025909,0.586789,-3.139983,0.658046
2.118,0.326392,0.026984,0.794717,-2.81809,-1.581935
2.188,0.346444,0.029539,0.260859,-3.208338,-0.812954
2.258,0.372318,0.030098,-1.944814,-3.045424,-0.474439
2.328,0.397348,0.032647,-2.290477,-1.617895,0.28059
2.402,0.424276,0.041531,-0.109992,-1.879983,0.800579
2.47,0.445394,0.050592,2.471486,-1.828551,0.645391
2.536,0.463383,0.047979,1.396438,-1.952803,0.401689
2.602,0.482781,0.036625,-2.516958,-3.293073,0.787838
2.668,0.499501,0.032911,-3.469432,-2.739064,0.509139
2.734,0.517138,0.037875,-1.202107,-3.675391,1.846674
2.794,0.532656,0.044233,0.822447,-3.000503,0.933018
2.86,0.548769,0.045069,0.674873,-2.528316,0.363518
2.926,0.568908,0.041485,-1.270779,-3.569811,0.843267
2.988,0.588009,0.036496,-3.081707,-2.629031,0.836129
3.052,0.606918,0.038531,-1.999381,-3.172365,1.027374
3.126,0.629784,0.04254,0.096364,-2.787537,1.609389
3.194,0.648856,0.041165,0.11921,-1.776572,0.966434
3.258,0.669972,0.033885,-1.840215,-2.103322,0.519734
3.318,0.688849,0.029417,-2.841182,-1.544377,0.961537
3.38,0.707046,0.031192,-1.633563,-2.663891,1.166081
3.444,0.727903,0.036824,0.753948,-2.549799,0.564702
3.524,0.752184,0.036921,0.743274,-1.765812,0.377111
3.584,0.77294,0.032867,-0.887386,-1.997636,-0.195774
3.652,0.794554,0.030156,-2.23115,-0.857919,-0.561527
3.718,0.815139,0.036255,-0.751779,-1.678774,-0.461224
3.786,0.836592,0.045818,2.220002,-1.39261,0.063222
3.846,0.853128,0.045426,2.133031,-1.411355,-0.215176
3.912,0.874222,0.038173,-0.333724,-2.60071,-1.383155
3.976,0.893704,0.031751,-2.15199,-1.54741,-0.918325
4.038,0.911153,0.032972,-1.536724,-1.535292,-0.380647
4.104,0.930281,0.040333,0.871304,-1.936252,-0.754958
4.172,0.947089,0.0425,1.085177,-1.889949,-0.676647
4.24,0.966668,0.040685,-0.754986,-3.058126,-0.699239
4.306,0.986551,0.040834,-1.63524,-1.701931,-0.341302
4.38,1.008826,0.046006,-0.328543,-2.381395,-0.384094
4.454,1.031979,0.052673,1.830807,-2.341159,0.242851
4.522,1.049652,0.052512,1.273883,-1.967478,0.229065
4.586,1.068144,0.048227,-0.993438,-3.191395,-0.43881
4.656,1.089465,0.044587,-2.655764,-2.129017,-0.559892
4.724,1.10911,0.048219,-1.424294,-2.93111,0.326102
4.794,1.128994,0.058786,1.731272,-2.608161,1.38418
4.862,1.145527,0.06267,2.279473,-2.043555,0.42477
4.93,1.164914,0.05868,0.139196,-2.748568,-0.234122
4.996,1.1823,0.055028,-1.341778,-1.557395,-0.443365
5.062,1.200472,0.054989,-1.171938,-1.797232,-0.585678
5.128,1.217514,0.061744,1.052032,-2.295795,-0.436834
