t,x,y,yaw,pitch,roll
0.0,1.037266,0.004782,-5.461049,-8.47253,0.689797
0.06,1.077244,-0.013031,-0.770841,-11.02383,3.319763
0.12,1.116648,-0.03202,3.202101,-12.838939,1.363443
0.178,1.177872,-0.044199,2.703051,-9.068183,-1.13016
0.238,1.275683,-0.052448,-0.272111,-8.21017,-1.980452
0.296,1.396953,-0.061422,-2.543901,-4.820631,-8.543209
0.356,1.520626,-0.067061,-3.995639,1.919195,-4.384405
0.416,1.641646,-0.074984,-5.897781,7.384778,-3.709988
0.474,1.737023,-0.085493,-6.289309,7.427681,4.384754
0.544,1.832475,-0.069295,-3.984038,-3.004927,9.919083
0.604,1.91612,-0.05226,-2.209004,-7.826293,0.989009
0.662,2.000785,-0.033311,-1.556407,-8.585893,-1.450577
0.722,2.113618,-0.008478,-0.855734,-7.771427,-1.144998
0.786,2.262314,0.019077,1.176034,-3.302989,-10.758938
0.846,2.399186,0.046186,3.57553,4.156289,-11.696344
0.904,2.525579,0.068269,5.559672,10.662203,-19.130427
0.966,2.621551,0.070354,8.716428,5.020901,-7.13632
1.024,2.702662,0.048294,6.867362,-7.911059,7.199379
1.086,2.798758,0.021696,2.174485,-8.341663,6.133517
1.144,2.892786,0.006397,-0.781429,-7.872596,1.387673
1.21,3.028784,0.003449,-4.111775,-6.455096,-0.77911
1.272,3.185894,0.004994,-5.09795,-1.501649,-7.636404
1.332,3.339411,0.007187,-5.664201,4.295895,-5.734462
1.392,3.489206,0.008015,-6.656903,9.390143,-5.490126
1.45,3.624891,-0.001081,-8.146412,5.002786,2.631306
1.512,3.742437,0.024195,-5.150264,0.723012,4.290773
1.572,3.85123,0.039127,-4.926832,-5.048975,-1.082642
1.632,3.957349,0.049511,-6.069634,-11.463201,0.185074
1.69,4.076636,0.068351,-6.193095,-10.324765,-0.131833
1.75,4.233955,0.083472,-5.960714,-6.75831,0.752244
1.81,4.392797,0.095635,-5.913697,1.66515,9.712568
1.876,4.566495,0.116868,-3.764095,7.756951,14.077668
1.936,4.705273,0.129649,-5.262013,11.032131,17.190907
1.998,4.795652,0.140104,-7.016809,6.223385,2.775515
2.056,4.862869,0.156457,-4.411493,0.690674,1.426747
2.116,4.92327,0.158234,-2.364524,-10.260541,2.303548
2.178,4.995032,0.15978,-2.798778,-9.534958,0.974987
2.242,5.105857,0.161028,-3.389099,-7.581407,-0.800091
2.302,5.240655,0.156154,-3.957906,-5.623117,-3.727698
2.364,5.378444,0.154431,-3.678813,-0.646878,-0.453813
2.422,5.505154,0.151284,-3.674731,3.140147,-1.245857
2.484,5.617286,0.131228,-4.993819,-0.18329,15.004161
2.544,5.72337,0.115933,-4.142777,-4.666239,17.556457
2.608,5.828962,0.105756,-2.289409,-10.872119,4.539383
2.668,5.933999,0.095842,-3.363174,-8.4618,-2.158439
2.728,6.062278,0.077289,-5.234512,-5.87929,-1.574036
