t,x,y,yaw,pitch,roll
0.0,1.080989,-0.060667,-2.731401,-5.720849,-1.743012
0.062,1.210673,-0.052969,-1.32984,5.793572,0.51746
0.124,1.335934,-0.054038,-4.327008,8.841957,0.371347
0.184,1.463577,-0.039138,-2.535659,-15.684514,-3.477728
0.244,1.612262,-0.021736,-0.186574,-7.85912,-2.755369
0.306,1.758443,-0.003721,2.808339,6.304929,-0.172876
0.366,1.893667,-0.00499,3.682052,16.51505,-0.446542
0.424,2.037338,-0.010354,2.514399,-12.392338,-0.528922
0.486,2.209178,-0.012666,0.313281,-6.447324,-3.420919
0.544,2.366627,-0.009977,1.845253,10.029195,-3.398241
0.606,2.53888,-0.022446,-1.507361,16.461271,1.826971
0.666,2.712756,-0.019559,-1.614934,-8.540268,-2.604891
0.724,2.893853,-0.011772,0.682268,-10.844512,-3.158842
0.782,3.079391,-0.008406,0.681686,-0.663443,-1.877207
0.842,3.26211,-0.01456,1.292716,16.345123,1.95094
0.902,3.450101,-0.024917,-1.370469,3.575757,2.791592
0.962,3.633115,-0.019959,2.281516,-12.094825,0.188097
1.02,3.814672,-0.024036,0.354531,-3.312333,-0.449457
1.08,3.976369,-0.030538,3.636302,13.569696,3.159149
1.14,4.121203,-0.056777,-5.819889,21.324474,5.133101
1.2,4.293807,-0.05306,-2.248443,-3.608866,-1.931648
1.262,4.459194,-0.048914,0.72149,-2.455168,-4.578422
1.322,4.61927,-0.049693,2.968521,14.852011,-1.227358
1.384,4.794073,-0.066719,-0.116515,7.023347,0.736952
1.446,4.976263,-0.07149,-0.086538,-15.183474,-0.53138
1.504,5.161363,-0.074167,0.309845,-3.332674,-0.488897
1.566,5.347314,-0.08066,1.207074,12.224016,1.425061
1.628,5.525603,-0.082429,-1.073925,16.860467,2.858784
1.692,5.724127,-0.067904,1.978985,-13.377018,-2.304848
1.752,5.914774,-0.065211,-1.587444,-8.942188,-6.535235
1.816,6.109751,-0.050477,4.438131,-2.187931,0.060202
