t,x,y,yaw,pitch,roll
0.0,1.015183,-0.005861,-1.294181,-0.973838,0.370524
0.06,1.039977,-0.005555,-2.204558,-1.545514,1.344458
0.12,1.065725,-0.001155,-2.208299,0.209339,-1.386865
0.182,1.09215,0.006897,-1.304388,1.481198,-3.216838
0.242,1.118725,0.015829,0.830635,-0.513051,-0.657142
0.304,1.145617,0.015151,1.796711,-1.235766,-1.542011
0.364,1.172442,0.010769,1.99304,0.252006,1.002377
0.424,1.197179,0.003855,1.396099,2.008863,3.710265
0.482,1.22098,-0.005106,-0.424488,0.237795,1.556823
0.544,1.246651,-0.006353,-1.838998,-1.482683,1.623494
0.604,1.272687,-0.00222,-2.122168,-0.312607,-0.022897
0.666,1.297573,0.004122,-1.693836,1.702307,-3.238462
0.724,1.320585,0.0131,0.005907,0.520717,-1.753161
0.786,1.345546,0.016683,1.766465,-1.455252,-1.295689
0.846,1.370797,0.012983,2.084316,-0.551833,-0.668169
0.906,1.395236,0.007113,1.831715,1.616521,3.04521
0.966,1.419135,-0.001988,0.238239,0.792669,2.021753
1.03,1.445743,-0.007215,-1.821548,-1.388139,1.066011
1.088,1.470413,-0.004149,-2.22821,-0.679447,0.758995
1.146,1.494976,0.001245,-2.08389,1.573189,-2.924537
1.206,1.519397,0.01053,-0.660741,1.370352,-2.386353
1.266,1.544712,0.01839,1.649987,-1.184192,-0.208328
1.326,1.569947,0.016474,2.249385,-1.092871,-1.370149
1.386,1.595404,0.011827,2.325298,1.024435,2.384486
1.444,1.618367,0.003321,1.07541,1.442001,2.882672
1.55,1.661938,-0.006916,-2.481121,-1.242898,0.61081
1.624,1.690851,-0.000742,-2.560289,0.590773,-2.225516
1.684,1.712812,0.006108,-1.576311,1.597423,-3.186491
1.748,1.737111,0.01505,0.69241,-0.548129,-0.445955
1.808,1.758598,0.015825,1.637556,-1.260557,-2.190132
1.872,1.783387,0.012202,1.946394,0.354216,0.921714
1.936,1.807167,0.006307,1.422658,1.797189,3.031179
2.002,1.833118,-0.003922,-0.778504,-0.584102,0.761668
2.068,1.858014,-0.003513,-1.579206,-1.341255,1.657691
2.142,1.886341,0.001712,-1.623252,1.243098,-2.734783
2.206,1.908432,0.006375,-0.82319,1.231217,-2.203401
2.268,1.931581,0.013681,1.428387,-1.530949,0.316471
2.334,1.957471,0.010277,1.861053,-1.418727,-0.804724
2.4,1.983069,0.005053,1.783309,1.453754,3.054465
2.468,2.007157,-0.000283,0.719536,1.06857,1.566388
2.532,2.03029,-0.007412,-1.554521,-0.779389,0.834066
2.596,2.053319,-0.004295,-1.889657,-0.247969,0.538157
2.66,2.076447,0.00138,-1.541332,2.017267,-2.992745
2.724,2.097868,0.009831,-0.130965,0.677563,-1.529494
2.786,2.119787,0.015601,1.560445,-1.384769,-1.052319
2.848,2.14289,0.01271,1.762742,-0.811991,-0.955123
2.912,2.166436,0.009418,1.794969,1.66967,3.276402
2.978,2.189117,0.003396,0.511425,0.437725,1.130923
3.038,2.209717,-0.00116,-1.315849,-1.246441,0.614886
3.1,2.23146,0.002469,-1.615793,-0.364772,-0.497671
3.164,2.25377,0.006573,-1.593195,2.02905,-3.792152
3.224,2.274333,0.01053,-0.823808,1.099848,-1.658576
3.286,2.296317,0.014564,0.693325,-0.840716,-1.256477
3.35,2.319283,0.012325,1.259862,-0.44444,-0.526184
3.412,2.340719,0.009081,1.377177,1.932453,3.145402
3.478,2.363034,0.001815,-0.079351,0.576148,1.437776
3.546,2.385289,-0.001133,-1.498789,-1.357325,1.307953
3.61,2.407568,0.004001,-1.300131,-0.271634,-0.025429
