t,x,y,yaw,pitch,roll
0.0,1.00645,-0.010934,2.187185,2.393004,2.776792
0.066,1.010574,-0.009261,2.275264,2.662562,1.880356
0.128,1.011211,-0.010008,2.281087,2.369616,0.268763
0.196,1.012269,-0.016114,1.335745,0.787514,1.39238
0.258,1.016122,-0.022072,-1.88119,-2.619395,0.573319
0.318,1.023419,-0.01544,-1.112289,-2.158719,-0.594144
0.384,1.032262,-0.010802,-1.68705,0.357248,-2.670872
0.446,1.039007,-0.011124,-2.761717,1.984427,-2.965692
0.51,1.044509,-0.01148,-2.978487,3.0029,-2.431878
0.574,1.048068,-0.011556,-2.697725,2.965251,-1.700238
0.638,1.048699,-0.009879,-2.938773,2.691928,-0.123739
0.708,1.050782,0.009126,1.530672,-1.583279,-2.189672
0.772,1.055515,0.010556,3.139076,-3.698895,-0.824337
0.838,1.063973,0.000209,1.812847,-1.834887,0.638236
0.902,1.072062,-0.007542,1.477183,0.4816,2.946945
0.966,1.079068,-0.007956,2.440122,2.636123,2.703502
1.036,1.084788,-0.007129,2.822935,2.747428,2.444601
1.1,1.086623,-0.007504,2.919426,3.267293,1.142701
1.164,1.087187,-0.009214,2.520217,2.623437,0.178876
1.226,1.089689,-0.014407,0.632953,0.876876,1.407559
1.29,1.095624,-0.017223,-1.813911,-2.426506,0.028323
1.356,1.105854,-0.011063,-1.586363,-0.820338,-1.808974
1.422,1.114928,-0.008305,-2.349725,1.604532,-3.049489
1.484,1.121769,-0.006905,-2.970984,2.687322,-2.937694
1.556,1.128488,-0.010843,-3.34375,3.478381,-1.96499
1.618,1.129108,-0.0102,-3.529991,3.257878,-1.088445
1.684,1.12918,0.001406,-0.970961,0.391666,-2.095294
1.748,1.133366,0.001681,0.37191,-2.431917,-0.937
1.814,1.141221,-0.001018,1.227467,-2.070437,0.322157
1.876,1.150239,-0.004614,2.331618,-0.37774,2.790023
1.938,1.158037,-0.00378,3.584953,2.21395,2.966254
2.01,1.165153,-0.001345,4.156876,2.913775,2.891921
2.086,1.168637,-0.004201,2.979256,2.973656,1.326002
2.152,1.168992,-0.010119,2.13698,2.322819,0.597672
2.216,1.169962,-0.009428,2.840829,2.298705,0.463211
2.286,1.175263,-0.009763,0.47442,0.23264,0.734992
2.354,1.183492,-0.006223,-0.733764,-1.160573,-1.796594
2.418,1.191674,-0.003006,-1.384898,0.950644,-3.170949
2.486,1.199961,-0.003404,-2.23671,2.771863,-2.846632
2.554,1.205386,-0.006889,-2.608887,3.155626,-1.903566
2.62,1.207008,-0.005033,-2.409456,2.885994,-0.561869
2.68,1.208332,-0.001447,-1.811893,2.706255,-0.628319
2.748,1.210927,0.006512,1.224889,-1.286848,-1.640695
2.814,1.217322,0.004239,2.107001,-2.084885,-0.016136
2.872,1.225375,-0.001646,1.76674,-0.501521,2.022213
2.92,1.231232,-0.002371,2.662277,1.297409,2.612844
2.972,1.237245,-0.00465,3.073933,2.178359,2.736143
3.022,1.242309,-0.005291,2.956838,2.590735,2.738815
3.072,1.246776,-0.003476,3.39218,3.480057,1.77738
3.122,1.248689,-0.007198,2.808028,2.955243,0.826187
3.172,1.249879,-0.014548,0.478059,0.066167,1.760813
3.226,1.253139,-0.015864,-0.18436,-2.651136,0.494746
3.292,1.259992,-0.016435,-1.731849,-2.395935,-0.034589
3.356,1.268216,-0.010492,-1.939923,-0.53862,-1.821346
3.432,1.27711,-0.006303,-2.584507,2.118932,-2.745375
3.496,1.284301,-0.004483,-2.378825,2.268826,-2.8299
3.56,1.287685,-0.005649,-2.632021,3.125483,-2.05008
3.624,1.28866,-0.006818,-3.684013,3.457212,-0.61332
3.688,1.290582,0.003435,-0.991282,0.730019,-1.638752
3.75,1.294909,0.007683,1.469453,-2.961483,-0.72585
3.814,1.302822,0.006002,2.129132,-2.011512,0.285625
3.876,1.311539,-0.000193,1.972583,0.320939,2.28522
3.938,1.317889,-0.002394,2.798561,2.493465,2.675304
4.006,1.324381,-0.005833,2.399632,2.827039,2.961025
4.082,1.328558,-0.002092,3.266736,3.349749,1.473918
4.154,1.331103,-0.006937,2.392666,2.642981,0.598364
4.226,1.334789,-0.014479,-0.995141,-1.331828,0.721597
4.29,1.341225,-0.015196,-2.446997,-2.482191,-0.1681
4.354,1.350024,-0.008444,-1.832233,-0.246766,-1.916569
4.422,1.357654,-0.004389,-2.245941,1.691758,-2.980974
4.492,1.365057,-0.004899,-3.214871,2.923696,-2.857032
4.556,1.370527,-0.007586,-3.380413,3.759877,-1.995744
4.622,1.371889,-0.005588,-3.347844,3.5802,-0.548716
4.688,1.37315,0.005104,-0.835586,0.786093,-1.822961
4.75,1.377125,0.007865,1.03736,-2.118882,-1.014035
4.814,1.384783,0.00636,2.244786,-2.141809,0.402648
4.874,1.393586,-0.001402,1.444867,0.692223,2.37896
4.936,1.399897,-0.002692,1.876828,3.007994,2.997913
4.998,1.405157,-0.002163,2.717496,2.712859,2.42108
5.064,1.408684,-0.000596,2.950602,3.399392,1.798532
5.128,1.409723,-0.000386,2.952537,3.314098,0.380784
5.188,1.409966,-0.008154,1.801585,1.955394,0.9938
5.252,1.413243,-0.0157,-1.946665,-2.616627,1.239531
5.316,1.42122,-0.012298,-1.871086,-2.092921,-0.304121
5.38,1.430489,-0.004768,-1.566218,0.131041,-2.398087
5.446,1.438368,-0.00339,-2.443462,2.483586,-2.852116
5.508,1.443911,-0.0036,-2.84236,3.195817,-2.777622
5.576,1.448001,-0.005334,-3.013598,3.32546,-1.498149
5.644,1.448385,-0.004261,-3.183159,3.081198,-0.46487
5.716,1.45026,0.006908,-0.141791,-0.937905,-2.181051
5.782,1.456331,0.008401,1.574111,-2.171196,-0.223692
5.846,1.465004,0.002186,1.317268,-0.459773,1.320307
5.91,1.472924,-0.001449,2.081347,1.163031,2.85754
5.98,1.480429,-0.002971,2.937868,2.742248,2.907305
6.044,1.485276,-0.002334,3.055087,3.199988,2.308201
6.106,1.487018,-0.001773,3.258612,3.600629,0.849456
6.172,1.487037,-0.009696,1.906012,1.481395,1.740109
6.238,1.490294,-0.015836,-0.922192,-2.166986,1.433091
6.302,1.496358,-0.013753,-1.781152,-2.748817,-0.077817
6.362,1.505018,-0.007253,-1.539996,-0.677423,-1.935492
6.428,1.512867,-0.005138,-2.142914,1.445445,-2.953311
6.494,1.519738,-0.00543,-3.008078,2.412677,-2.716774
6.554,1.523755,-0.005955,-2.942815,3.202389,-2.081925
6.618,1.525162,-0.006172,-3.117179,2.801165,-0.965147
6.68,1.525673,-0.0037,-2.684204,3.111228,-0.380254
6.744,1.528796,0.000449,-0.809328,0.350528,-1.71599
6.82,1.536282,0.000717,1.438398,-1.65723,0.492273
6.884,1.545089,-0.005257,1.289319,-0.467326,2.503104
6.95,1.553619,-0.007497,1.577728,2.1633,2.665401
7.016,1.558754,-0.007268,2.342185,2.987679,2.778022
7.082,1.560949,-0.004209,2.496259,2.426397,1.553616
7.148,1.561527,-0.004988,2.496494,3.038633,0.197551
7.216,1.563601,-0.009679,1.489483,1.904869,0.400769
7.276,1.567602,-0.015708,-1.524938,-2.431304,1.184485
7.344,1.576409,-0.011026,-1.060285,-0.905841,-1.070204
7.418,1.584589,-0.005778,-1.578358,1.878472,-2.728254
7.484,1.590931,-0.005879,-2.610403,2.283683,-2.720059
7.546,1.594968,-0.008126,-2.195033,3.027924,-1.865728
7.61,1.596422,-0.008037,-2.902778,3.009241,-0.516001
7.672,1.598071,-0.003579,-2.151564,2.812215,-0.271485
7.738,1.601871,0.003548,0.733033,-0.46774,-1.058514
7.8,1.607566,0.004142,1.990261,-2.175996,0.231925
7.874,1.617516,-0.002648,1.62679,0.438925,2.353683
7.94,1.624024,-0.003582,2.450395,2.402138,2.822966
8.006,1.629592,-0.003996,2.732405,2.543464,2.670343
8.068,1.632763,-0.002877,3.051483,3.247652,1.791856
8.13,1.634479,-0.002044,3.367642,3.262466,0.651675
8.2,1.636719,-0.014047,0.28311,0.194301,1.768523
8.264,1.641087,-0.015324,-1.151198,-2.889617,0.608951
8.332,1.649884,-0.015032,-2.897534,-2.073863,-1.177126
8.4,1.659607,-0.008173,-2.136513,0.622118,-2.734055
8.464,1.666002,-0.008872,-3.358568,2.592761,-2.850372
8.526,1.670651,-0.00825,-3.182831,2.929558,-2.504361
8.588,1.673051,-0.011132,-3.8476,2.894728,-1.407979
8.652,1.674239,-0.008155,-3.476747,2.449523,-0.485539
8.714,1.676539,0.001778,-0.618811,-0.538492,-1.776533
8.778,1.681482,0.002926,0.523939,-2.586621,-0.512317
8.842,1.689684,-0.001254,1.122787,-1.173739,1.053547
8.904,1.697089,-0.00691,1.185924,0.735336,2.826245
8.966,1.703632,-0.007517,2.117503,2.221158,2.70285
9.04,1.709417,-0.007996,2.26447,2.870943,2.41854
9.102,1.712005,-0.007036,2.317498,3.155535,0.992273
9.166,1.713735,-0.011362,1.474762,1.967451,0.595206
9.228,1.716571,-0.018021,-1.400243,-2.077817,0.959586
9.292,1.723365,-0.016799,-1.945425,-2.264262,0.066774
9.364,1.733383,-0.010628,-2.004495,-0.573684,-2.162263
9.43,1.740579,-0.00895,-2.99271,1.758776,-2.909317
9.49,1.746743,-0.008012,-3.303961,2.363669,-2.752983
9.556,1.751681,-0.009396,-3.703004,3.473852,-2.068313
9.618,1.754196,-0.009251,-3.65027,3.393348,-0.886171
9.684,1.754829,0.001468,-1.817476,0.96096,-2.101919
9.756,1.759282,0.008219,1.172464,-2.710241,-1.145245
9.82,1.767263,0.005777,2.007424,-2.125629,0.321048
9.888,1.776232,-0.001338,1.647915,0.177597,2.61182
9.954,1.782979,-0.003113,2.705144,2.343581,2.768187
10.02,1.789065,-0.004948,2.840222,3.483766,3.032087
10.09,1.793143,-0.001689,2.96611,2.764515,1.186756
10.156,1.794352,-0.004074,2.381137,2.608816,-0.003036
10.22,1.796429,-0.010401,0.299066,-0.388735,1.193821
10.284,1.80076,-0.011078,-1.132237,-2.773042,0.280379
10.352,1.808457,-0.006653,-1.55241,-1.023101,-1.834344
10.416,1.815324,-0.002687,-1.708964,1.141083,-3.080104
10.488,1.823013,-0.000268,-2.24266,1.984039,-3.190394
10.562,1.827734,-0.002943,-2.583723,2.801635,-2.223729
10.63,1.828611,-0.003998,-3.082665,2.596335,-0.701077
10.698,1.830616,0.006704,-0.365563,-0.278616,-2.092849
10.768,1.8352,0.008335,1.274154,-3.63173,-0.637535
10.834,1.843296,0.004954,2.0101,-1.954831,0.789609
10.904,1.852204,-0.001219,1.819638,0.209359,2.759012
10.968,1.858427,-0.001639,2.596541,2.917378,2.819803
11.034,1.863896,-0.000147,3.096251,2.929191,2.324767
11.096,1.866768,-0.001033,2.901923,3.042041,1.414612
11.164,1.868076,-0.003534,2.86867,2.179924,0.632658
11.238,1.87245,-0.011423,-1.066902,-2.352535,0.382522
11.31,1.880622,-0.010401,-2.120837,-2.836916,-0.562863
11.382,1.890869,-0.002912,-1.676096,-0.330395,-2.750462
11.45,1.898478,-0.00135,-2.619656,2.140211,-2.777327
11.512,1.904006,-0.002375,-3.066532,2.677224,-2.641254
11.578,1.907883,-0.003149,-3.073156,3.00653,-1.630504
11.642,1.908521,-0.002475,-3.205796,3.111994,-0.42108
11.708,1.909817,0.008191,-0.58452,-0.286746,-2.252601
11.77,1.913944,0.011314,1.584645,-3.558798,-0.856798
11.838,1.922419,0.005027,1.571812,-1.839494,0.998374
11.902,1.930703,-0.000807,1.597841,0.210361,3.219862
11.97,1.937913,-0.000347,2.900205,2.037725,3.027697
12.036,1.942836,8.4e-05,2.715579,2.241834,2.509723
12.102,1.945521,0.002243,3.192756,2.723628,0.939109
12.168,1.945976,-0.001909,2.660115,2.179928,0.53477
12.232,1.948119,-0.012434,-0.915067,-1.781637,1.817107
12.296,1.954307,-0.01134,-1.894913,-3.463535,0.261946
12.362,1.963938,-0.002046,-1.069431,-1.016192,-2.063351
