t,x,y,yaw,pitch,roll
0.0,1.027292,0.020848,-9.472054,-6.953185,-3.997376
0.06,1.106292,0.023306,-9.80748,-7.265012,0.571243
0.12,1.183339,0.047551,0.691299,-6.706182,4.007322
0.178,1.249104,0.051566,-0.269547,-17.273463,2.577726
0.24,1.27431,0.031926,-8.345035,-15.996271,8.682449
0.302,1.277167,0.046823,-1.169591,-16.53255,2.389914
0.362,1.33183,0.058301,-1.057079,-16.326849,-0.638862
0.422,1.402073,0.077254,5.855951,-1.892759,-4.097922
0.482,1.465321,0.068868,-2.100535,9.285643,-4.99892
0.542,1.526927,0.079236,1.15929,4.574843,-3.742132
0.604,1.579751,0.064832,1.512918,10.306913,2.589355
0.664,1.637733,0.052806,-1.309803,-5.851928,0.395235
0.728,1.715433,0.052052,-3.160089,-12.422524,-3.221299
0.786,1.797845,0.055483,-3.313043,1.065148,-4.339872
0.848,1.876304,0.058612,-3.277987,9.784528,-3.743581
0.906,1.944987,0.071908,1.723196,15.812179,-0.501857
0.968,2.021938,0.057713,-0.703372,9.228275,0.198867
1.03,2.100576,0.051626,-1.564882,-15.551111,0.120603
1.092,2.202981,0.056976,1.606246,-10.275035,-3.670677
1.15,2.295902,0.055887,0.611195,3.809243,-5.717416
1.214,2.388666,0.052288,7.185731,6.794714,0.481718
1.276,2.472205,0.015666,1.137214,10.51497,4.015103
1.34,2.556871,-0.00122,0.441746,-10.025919,-0.376849
1.4,2.651993,-0.008266,0.235968,-11.898832,-1.03504
1.46,2.75619,-0.018333,-2.651129,-0.45131,-3.560984
1.52,2.853029,-0.019162,0.369971,4.326529,-3.193472
1.582,2.936649,-0.042069,-1.419389,14.221,2.154042
1.642,3.02274,-0.041509,0.14618,5.059039,1.971002
1.7,3.104281,-0.040232,0.026724,-15.692739,-0.193026
1.762,3.218161,-0.030547,3.012711,-5.731139,-3.283835
1.824,3.324696,-0.034278,-1.35433,7.478139,-6.812072
1.884,3.422315,-0.0324,3.066579,11.144203,-1.019038
1.944,3.515704,-0.056217,-1.922699,16.805237,2.28701
2.006,3.620921,-0.058348,-2.381068,-9.993619,-2.456973
2.07,3.746462,-0.050805,-1.498683,-13.677333,-0.167859
2.13,3.876158,-0.039642,0.28916,1.394198,0.084841
2.19,3.997642,-0.026751,2.826143,4.645533,1.798428
2.252,4.105042,-0.010173,5.726259,17.594078,0.622786
2.312,4.217072,-0.012458,5.98158,12.777382,1.640537
2.372,4.333228,-0.015875,3.395723,-16.300639,0.043158
2.43,4.464479,-0.011811,2.377811,-4.969147,-0.814817
2.492,4.594663,-0.003022,3.592886,7.563356,-1.875416
2.552,4.714176,-0.015333,3.811151,14.065533,2.61117
2.612,4.833551,-0.035516,-3.382043,14.617655,3.328835
2.672,4.949847,-0.035274,-2.46856,-10.673699,-0.131129
2.734,5.077261,-0.028564,0.135136,-12.325077,-3.103863
2.796,5.212315,-0.031673,-1.598549,2.907213,-6.342044
2.858,5.338248,-0.029735,1.390827,10.06514,-3.414344
2.918,5.451176,-0.042715,-0.831699,19.597172,1.781701
2.978,5.572758,-0.036869,0.476125,8.832683,-0.053039
3.04,5.698472,-0.03321,0.945102,-17.725188,0.462001
3.102,5.857176,-0.032486,0.013314,-7.881507,1.038781
3.162,6.004242,-0.033498,-2.081633,4.57097,2.989472
