t,x,y,yaw,pitch,roll
0.0,1.002892,-0.01755,-4.089231,2.879092,-2.704185
0.062,1.00849,-0.021207,-4.687998,3.669581,-1.631486
0.124,1.010109,-0.016954,-4.5713,3.397396,-0.86451
0.186,1.014055,-0.003919,-0.076373,0.308568,-1.72663
0.246,1.020105,0.002899,3.501939,-2.789282,-0.518371
0.306,1.02921,0.001577,4.57286,-1.985926,0.775053
0.37,1.039501,-0.004273,4.808354,1.269581,2.079145
0.432,1.047589,-0.005645,6.049353,2.765771,2.790041
0.494,1.053806,-0.008276,5.404042,3.351391,2.730801
0.558,1.057018,-0.005879,6.036746,3.35322,1.941257
0.618,1.058797,-0.007349,6.24537,3.476002,0.818346
0.678,1.062552,-0.019766,2.008702,0.873063,1.67197
0.738,1.067796,-0.02724,-2.136142,-2.523217,0.751615
0.8,1.077305,-0.02845,-3.892942,-2.548957,-0.685346
0.862,1.087317,-0.020862,-3.918839,0.793549,-1.705905
0.924,1.09593,-0.015983,-3.902678,2.181638,-2.872411
0.986,1.103176,-0.016549,-4.124083,3.445502,-2.627099
1.048,1.106458,-0.016935,-4.192315,3.623131,-2.312051
1.106,1.106575,-0.015663,-4.933526,3.332121,-0.913901
1.166,1.109008,-0.003681,-1.256591,1.426187,-1.570682
1.228,1.113882,0.004254,2.41509,-2.720623,-0.926068
1.29,1.121467,0.006002,4.504321,-2.318386,0.104448
1.352,1.131212,-0.001288,4.260348,-0.929421,1.992975
1.412,1.138391,-0.004425,4.742869,1.671341,2.865552
1.472,1.145464,-0.004476,6.0809,2.936958,3.026039
1.532,1.152539,-0.004381,5.426062,3.646909,2.204858
1.596,1.153709,-0.002699,6.368311,3.350076,1.447429
1.66,1.155037,-0.013428,3.616788,2.277958,1.649819
1.718,1.159281,-0.021364,-0.10973,-1.837273,1.263841
1.78,1.166246,-0.023658,-2.208405,-2.710844,0.146251
1.84,1.175196,-0.018174,-2.444238,-1.205345,-1.430372
1.9,1.183624,-0.012964,-2.752006,0.740696,-2.840984
1.96,1.190524,-0.015222,-4.497275,2.310251,-2.439315
2.022,1.199274,-0.015439,-4.314233,3.440968,-2.553726
2.082,1.20277,-0.016256,-4.612042,3.899568,-0.91871
2.142,1.202673,-0.008534,-3.104016,3.013227,-1.371365
2.202,1.206692,0.004147,1.507682,0.341404,-1.990703
2.266,1.215086,0.00751,4.667727,-2.581711,-0.424809
2.324,1.225315,0.004919,5.7062,-1.636306,1.310172
2.384,1.235446,0.002084,6.839935,1.690004,2.41806
2.446,1.244432,-0.002237,6.863493,2.643759,3.277795
2.508,1.250075,0.000792,7.546655,3.584154,2.538253
2.572,1.254831,0.001482,7.443148,3.761282,1.676202
2.632,1.256155,-0.008752,4.770329,1.869583,1.608111
2.696,1.258417,-0.020455,0.312549,-1.799117,1.520863
2.756,1.263797,-0.022785,-1.748473,-3.277714,0.811696
2.814,1.271126,-0.020023,-2.540459,-2.76273,-0.200841
2.878,1.28,-0.01155,-1.983732,-0.615334,-2.680604
2.942,1.286701,-0.011918,-3.368767,1.999797,-2.951889
3.002,1.291936,-0.010484,-3.416534,1.766772,-2.873654
3.06,1.29517,-0.013229,-4.345466,2.276687,-2.117001
3.122,1.296979,-0.014013,-5.592311,2.4596,-0.558437
3.184,1.30205,-0.00098,-1.241275,0.671178,-1.233884
3.248,1.308194,0.005923,2.420573,-3.06472,-0.445318
3.312,1.317047,0.006188,4.062303,-2.67965,0.58577
3.37,1.326162,-0.001605,3.201477,-1.034157,2.747562
3.43,1.334561,-0.002197,5.662353,1.64336,3.013353
3.492,1.343855,-0.00441,4.964281,2.483352,2.859506
3.554,1.349628,-0.000172,5.346551,3.301893,1.310977
3.614,1.351262,-0.008532,3.281356,2.507143,0.94255
3.674,1.35458,-0.01785,0.511832,-0.542342,1.570316
3.736,1.361045,-0.021972,-1.875593,-3.070329,0.567161
3.798,1.37024,-0.020758,-3.110243,-1.976881,-0.456186
3.858,1.379086,-0.014666,-3.963387,0.867173,-1.427399
3.918,1.386008,-0.011407,-4.27151,2.310905,-2.836532
3.978,1.392063,-0.009508,-4.26251,2.38684,-3.24871
4.042,1.395715,-0.010892,-3.907779,3.504575,-2.159653
4.102,1.395814,-0.014222,-5.571271,2.805258,-1.093596
4.164,1.397875,0.000531,-1.157503,0.488476,-2.143692
4.228,1.40228,0.009556,2.774804,-2.777365,-1.195118
4.288,1.409451,0.011225,4.570143,-2.966447,-0.066123
4.352,1.417807,0.005194,4.262379,-0.553316,1.238448
4.412,1.424531,0.001256,4.765474,1.011565,2.576341
4.474,1.430769,-0.001072,5.231594,1.999569,2.987284
4.534,1.435416,0.000542,5.826521,2.482553,2.479396
4.598,1.43838,0.000656,6.33156,2.897482,1.174998
4.658,1.442158,-0.010025,3.340488,1.291981,1.748321
4.72,1.446517,-0.019735,-1.038353,-2.814573,0.871211
4.78,1.453188,-0.021473,-3.021572,-3.422526,0.268215
4.844,1.463,-0.015014,-3.532798,-2.431256,-1.872994
4.906,1.472293,-0.012195,-4.410341,1.224323,-2.626513
4.968,1.480499,-0.007832,-4.459755,1.597777,-3.335709
