t,x,y,yaw,pitch,roll
0.0,1.009535,-0.002207,1.8535,-2.509271,-0.327267
0.066,1.028929,-0.00181,0.592319,-2.204455,-0.537016
0.13,1.048418,-0.005826,-1.580865,-2.377282,-0.394153
0.194,1.064466,-0.007171,-1.704601,-2.459273,1.365859
0.268,1.082199,-0.010117,-0.886024,-2.754338,0.568723
0.338,1.099897,-0.013301,1.040968,-2.992609,0.640334
0.404,1.113365,-0.014517,2.17219,-3.782497,-0.346716
0.48,1.128435,-0.012615,1.791865,-4.010771,-0.757542
0.548,1.142313,-0.009217,0.342121,-3.814086,-1.027351
0.622,1.15808,-0.003461,-1.7388,-3.783822,-3.513257
0.7,1.174191,0.000944,-1.585813,-2.957328,0.289766
0.77,1.190079,0.001137,-0.712989,-3.327076,0.401535
0.844,1.210247,-0.00326,0.517398,-3.073976,1.719007
0.91,1.228943,-0.005006,1.290518,-1.928898,2.338446
0.982,1.248425,-0.007257,0.832537,-2.576789,0.019234
1.058,1.271054,-0.006745,-0.23376,-2.443302,-0.329348
1.13,1.292387,-0.006725,-1.607045,-1.915388,-1.714701
1.198,1.307694,-0.006101,-1.380392,-2.164135,0.815924
1.272,1.32312,-0.007058,-0.545065,-2.626006,0.567071
1.34,1.339589,-0.009581,0.865352,-2.97484,1.127346
1.412,1.359013,-0.011581,1.638115,-2.388103,0.499762
1.476,1.37489,-0.015635,0.55358,-2.444898,-0.424598
1.542,1.392135,-0.015702,-0.531316,-2.53074,-0.155027
1.614,1.413262,-0.012979,-1.948446,-2.780463,-1.513459
1.68,1.428285,-0.010544,-2.38349,-2.267552,-0.890182
1.744,1.444716,-0.008686,-1.798472,-2.477699,0.183896
1.814,1.467048,-0.009465,-0.716823,-1.747704,0.891077
1.882,1.489305,-0.005985,1.331505,-1.945852,1.641194
1.95,1.505709,-0.005225,1.464069,-1.921543,0.562742
2.018,1.521637,-0.00386,0.734473,-2.505493,-0.299934
2.084,1.538858,-0.000458,-0.545196,-2.886481,-1.261631
2.15,1.556909,0.00225,-1.621311,-2.261571,-2.087564
2.218,1.573135,0.008539,-0.69122,-2.147901,-0.5167
2.288,1.590559,0.012009,0.4272,-2.309383,0.491822
2.356,1.610851,0.014032,1.999722,-2.701723,0.766485
2.428,1.631129,0.014038,2.478635,-1.991115,0.523319
2.492,1.646712,0.011958,1.59206,-2.634579,-0.004501
2.56,1.663897,0.011472,0.050891,-2.8592,-0.077122
2.63,1.682516,0.010813,-1.84177,-3.679313,-0.759735
2.7,1.698167,0.016205,-0.702071,-3.290958,0.256216
2.768,1.712707,0.016326,0.036502,-3.493279,0.047545
2.836,1.730146,0.0142,1.387644,-3.040809,0.454617
2.904,1.74748,0.013573,2.631912,-2.353675,0.7145
2.974,1.764724,0.010981,1.963496,-2.638754,-0.098981
3.042,1.784039,0.011488,0.754898,-2.540687,-0.244924
3.114,1.805232,0.011996,-1.142457,-2.289912,-1.641731
3.184,1.821919,0.013438,-1.141527,-2.144864,0.656847
3.252,1.837292,0.012025,-0.595177,-2.644135,0.675577
3.322,1.854296,0.007358,0.424646,-2.503658,0.76043
3.392,1.871084,0.003471,1.482705,-2.566728,2.358867
3.466,1.886778,-0.001507,0.546198,-2.607362,-0.143933
3.54,1.904841,-0.001744,-0.75042,-2.774106,-0.643588
3.608,1.9243,0.00302,-1.620676,-3.437812,-0.718834
3.678,1.945493,0.008608,-1.596915,-2.233056,-1.102171
3.746,1.964592,0.013112,-0.844665,-1.956709,-0.949375
3.812,1.985554,0.014664,0.149893,-1.986442,-0.120803
3.888,2.010735,0.015557,1.871671,-1.909315,1.644584
3.954,2.029011,0.011356,1.361005,-1.853032,0.794707
4.02,2.048763,0.008698,0.435983,-2.137331,0.098277
4.08,2.068281,0.007257,-0.688645,-1.81267,-0.592268
4.146,2.089052,0.003156,-2.10906,-1.281547,-1.335886
4.216,2.10677,0.004397,-1.472872,-2.061037,-0.016868
4.29,2.127488,0.00119,-0.645549,-2.505015,0.011366
4.36,2.149138,-0.002639,0.840007,-2.72844,1.855836
4.428,2.16766,-0.004859,1.755764,-2.222257,0.843306
4.502,2.187975,-0.008097,1.255295,-2.286373,0.041526
4.57,2.208643,-0.011695,-0.114582,-2.160866,0.045962
4.64,2.232374,-0.015671,-2.194769,-1.667303,-1.671431
4.71,2.251926,-0.010976,-1.651274,-1.708035,-0.844749
4.778,2.272449,-0.005836,-0.261604,-2.123977,-0.751657
4.846,2.297471,-0.00205,1.389007,-1.661294,0.347477
4.926,2.324678,-0.001756,2.444822,-0.716781,2.148819
4.998,2.348056,-0.006925,1.512496,-1.401547,1.3293
5.06,2.370937,-0.010407,0.599438,-1.925852,0.511464
5.126,2.39846,-0.014735,-0.748341,-1.343065,1.41222
5.194,2.42279,-0.016668,-2.096772,-1.101678,-0.591634
5.262,2.444609,-0.015562,-1.892234,-1.516577,-0.134591
5.33,2.468414,-0.012268,-0.208483,-2.273885,0.451288
5.394,2.492428,-0.007942,1.838064,-1.862794,1.114431
5.466,2.51511,-0.009088,1.899745,-1.574103,1.292764
5.534,2.538207,-0.010865,1.06101,-1.931963,0.11777
5.624,2.571507,-0.015483,-1.13105,-1.689067,-1.62889
5.698,2.592751,-0.016489,-1.59665,-1.265636,-0.072637
5.766,2.612774,-0.010987,0.454256,-2.455473,0.666215
5.832,2.635365,-0.010724,2.110252,-2.418977,1.131545
5.902,2.659191,-0.013586,2.674706,-1.554289,1.085216
5.97,2.678805,-0.019074,1.726986,-1.957284,-0.282853
6.042,2.701267,-0.020636,0.6992,-2.032089,-0.390001
6.108,2.723705,-0.022889,-0.834185,-2.282141,-1.391729
6.174,2.741641,-0.02419,-1.149288,-2.435278,0.742265
6.244,2.758472,-0.025739,-0.601092,-3.058919,0.498217
6.316,2.777713,-0.03148,0.064524,-2.763562,0.086807
6.39,2.798097,-0.031896,2.069301,-2.3692,0.48627
6.464,2.815924,-0.03378,1.799873,-2.119817,-1.824692
6.534,2.832898,-0.032569,1.069211,-2.068767,-0.931822
6.614,2.855442,-0.030661,-0.868667,-2.451298,-2.264567
6.686,2.875768,-0.030378,-1.32023,-1.213051,-2.021181
6.756,2.89584,-0.027292,-0.025838,-2.473015,1.061556
6.828,2.91752,-0.027649,1.488584,-2.523571,0.263285
6.9,2.939777,-0.030131,2.366496,-2.337087,0.483548
6.968,2.957827,-0.032738,1.896417,-2.429922,-0.17202
7.034,2.977254,-0.032706,1.018512,-2.532479,-0.351512
7.1,2.998619,-0.033443,-0.776612,-2.760741,-0.824408
7.166,3.020559,-0.030048,-0.902789,-1.532019,-1.416098
7.242,3.043242,-0.025558,0.096856,-1.870353,0.159327
7.324,3.069526,-0.02761,0.714662,-2.392971,0.832765
7.398,3.091656,-0.024503,2.439158,-2.716891,0.861164
7.468,3.110436,-0.024602,1.976126,-2.816244,-0.267654
7.53,3.128204,-0.023075,1.058713,-2.704813,-0.438969
7.596,3.149098,-0.022273,-0.886083,-2.572904,-1.320462
7.67,3.169169,-0.023256,-2.158059,-1.686395,-0.299283
7.736,3.18603,-0.021593,-1.596016,-2.245192,0.748859
7.804,3.205294,-0.020834,-0.324871,-2.400389,0.2347
7.88,3.228496,-0.018997,1.633504,-1.726299,2.371685
7.954,3.246867,-0.020105,1.37915,-1.584016,-0.05687
8.028,3.265083,-0.019016,0.686193,-2.388416,-0.117647
8.102,3.286487,-0.017423,-0.89831,-2.520597,-1.549753
8.176,3.306474,-0.018625,-1.830685,-1.8245,-0.550724
8.246,3.324024,-0.019533,-1.307201,-2.174785,-0.025248
8.312,3.342199,-0.020174,0.375329,-2.504945,0.081622
8.386,3.362056,-0.019485,2.65348,-2.581565,1.34217
8.458,3.378424,-0.022914,2.104989,-2.527196,-0.115458
8.528,3.396685,-0.022775,1.074043,-2.65943,-0.326397
8.596,3.417901,-0.021042,-0.683778,-3.097189,-1.084427
8.662,3.439457,-0.019216,-2.172786,-2.006663,-1.027676
8.738,3.462776,-0.012962,-1.595145,-1.703223,-1.014282
8.804,3.485386,-0.0084,-0.465728,-1.267925,-0.37172
8.878,3.51242,-0.001613,1.247113,-1.331095,0.282688
8.95,3.531453,0.001667,1.175169,-2.193296,-0.460773
9.026,3.550912,0.007998,0.437419,-2.846903,0.095281
9.088,3.567647,0.0142,-0.944099,-3.21972,-0.760646
9.16,3.585357,0.021738,-1.430866,-2.444232,-0.94856
9.23,3.601256,0.027067,-0.797483,-2.321998,-0.094294
9.304,3.620372,0.02773,-0.053002,-2.208098,0.719463
9.37,3.638777,0.029935,1.537159,-2.455363,1.345043
9.44,3.654298,0.030515,1.608967,-2.806427,-1.0997
9.508,3.669513,0.032203,0.758885,-3.503516,-0.760298
9.574,3.686525,0.03661,-0.636467,-3.307387,-0.554863
9.65,3.706624,0.039408,-2.524916,-3.039876,-1.433594
9.714,3.722422,0.044239,-1.98893,-2.599555,0.448061
9.782,3.741731,0.045944,-1.154993,-2.531791,0.338668
9.852,3.764878,0.048494,0.734078,-2.418805,0.944457
9.916,3.783109,0.051079,1.717547,-2.017091,0.835849
9.984,3.800696,0.050774,0.958892,-2.403576,0.19884
10.052,3.819107,0.053765,0.072242,-2.588975,0.06822
10.124,3.840436,0.052365,-2.628442,-2.698897,-1.986766
