t,x,y,yaw,pitch,roll
0.0,1.000038,0.030731,-0.153841,1.881508,-0.191348
0.066,1.007174,0.026363,-2.576915,-0.529736,-0.386219
0.14,1.016649,0.025669,-2.608009,0.707682,-0.326625
0.208,1.025387,0.025629,-2.665533,2.160262,-0.271321
0.28,1.0346,0.033799,-2.801096,2.298578,-0.321341
0.348,1.045845,0.03736,-5.099443,2.820911,-1.528559
0.42,1.060808,0.056641,-2.164251,2.209415,-2.043924
0.498,1.066936,0.068848,4.419926,-2.522888,2.217117
0.57,1.078554,0.05718,2.044062,-5.028732,2.84929
0.634,1.091434,0.056459,4.167729,1.51923,1.401276
0.712,1.111706,0.04046,1.789183,1.929076,2.86258
0.79,1.134303,0.035946,7.589494,0.762291,5.387466
0.856,1.155879,0.016772,4.983688,1.894819,8.060512
0.93,1.159317,0.009942,1.41301,-4.387326,3.467617
0.998,1.162443,0.004933,-2.27591,-6.234005,2.675058
1.074,1.172863,0.011593,1.087944,-1.317482,1.29949
1.15,1.18201,0.011057,1.551955,-1.373478,1.383532
1.222,1.189375,0.004555,-0.216216,-0.868151,1.955387
1.286,1.192921,0.007059,0.480282,-0.119248,2.014168
1.368,1.197458,-0.000464,-0.708528,-0.63535,2.747258
1.434,1.203991,0.001971,-1.094256,1.387579,3.282162
1.502,1.213033,0.015038,1.915563,0.8199,0.193263
1.572,1.222149,0.023981,4.160375,-1.941466,0.754431
1.64,1.23087,0.026108,4.012832,-0.533665,-0.220512
1.71,1.237402,0.028372,4.19893,0.634347,-0.410665
1.786,1.243222,0.021624,3.646036,1.376205,-0.22442
1.854,1.249743,0.013531,3.906969,2.182163,0.275146
1.928,1.261515,-0.000102,1.840102,2.149718,1.331541
1.992,1.268923,-0.007402,-1.973454,-2.302737,-1.654893
2.054,1.277687,-0.004662,-1.918343,-1.57243,-1.341116
2.128,1.289328,-0.001665,-1.910851,2.299203,-0.634966
2.204,1.302457,0.000973,-3.274006,1.835557,-1.476971
2.272,1.315534,0.014848,-3.64969,2.282943,-2.269349
2.348,1.336624,0.035329,-4.94523,2.795672,-4.328018
2.426,1.353768,0.049202,-1.771776,-0.275374,-4.156072
2.498,1.361816,0.056175,3.166321,-1.895796,0.305705
2.566,1.372664,0.05032,1.420865,-0.332442,-0.366913
2.644,1.383641,0.054914,2.639642,1.495416,-0.270139
2.714,1.392526,0.052215,2.054413,2.679554,-0.424301
2.784,1.401061,0.047759,2.576236,2.137728,-0.115802
2.854,1.412147,0.039673,3.89208,3.67184,1.090922
2.918,1.422658,0.034388,3.415289,3.581374,3.882576
2.988,1.42922,0.028536,-1.269797,-0.564968,-0.596842
3.062,1.438779,0.026936,-3.436173,-1.759677,-0.557483
3.132,1.450717,0.031087,-2.836023,1.474138,0.020834
3.204,1.462877,0.028128,-4.450273,2.02278,-0.295792
3.274,1.474155,0.037498,-4.729921,2.428791,-1.142851
3.336,1.485942,0.050881,-5.043242,3.259272,-2.503043
3.402,1.50007,0.063302,-4.873654,3.308614,-4.187793
3.472,1.506246,0.073982,0.532497,-2.548917,0.115366
3.552,1.512753,0.0769,2.674114,-2.478944,0.701911
3.618,1.521941,0.072509,1.026329,-0.56951,0.141979
3.684,1.531032,0.070546,1.258435,1.126649,-0.103068
3.754,1.540165,0.065863,0.655607,1.422127,-0.188527
3.824,1.547434,0.059319,2.108153,1.390061,0.64577
3.9,1.555765,0.047382,1.866746,2.067339,2.892792
3.986,1.562148,0.038246,-2.058028,-2.88876,1.009931
4.052,1.566095,0.036243,-5.104911,-3.989576,-1.588343
4.13,1.580188,0.043585,-3.65047,-1.019032,-0.69433
4.196,1.592407,0.046802,-3.904157,-0.389695,-0.801341
4.262,1.602975,0.052534,-6.179414,0.952088,-1.79662
4.334,1.62132,0.070885,-4.619631,0.487663,-2.431348
4.402,1.642333,0.080954,-6.696983,0.872634,-6.161963
4.468,1.652544,0.09581,-1.233203,-1.903373,-3.12291
4.54,1.660873,0.09575,0.677117,-3.221665,0.702935
4.61,1.671476,0.092485,-1.650132,-0.354518,0.235385
4.686,1.683938,0.096929,-0.073045,1.035158,-0.996172
4.764,1.692982,0.09557,0.166837,2.234007,-1.094964
4.834,1.699763,0.092746,0.631633,2.170595,-0.65882
4.9,1.707987,0.092182,2.287852,3.124294,0.203055
4.966,1.716475,0.084093,-0.29378,2.696073,0.74755
5.028,1.723941,0.080492,-4.056464,-0.316572,0.122664
5.098,1.734617,0.085108,-2.357563,1.222881,-0.980374
5.166,1.745725,0.083516,-3.61428,2.802836,-0.199329
5.246,1.76061,0.0929,-4.243895,3.248908,-1.364706
5.316,1.775665,0.102096,-6.711588,1.875995,-2.862953
5.386,1.796022,0.122341,-6.705657,2.905263,-4.594583
5.452,1.803256,0.139722,0.098679,-2.950097,-2.399308
5.516,1.808198,0.147996,4.377116,-3.736483,-0.43844
5.578,1.816083,0.142048,1.951654,-2.864719,-0.629104
5.652,1.823134,0.14531,3.530946,-1.883202,-0.965435
5.722,1.829369,0.143699,2.229794,-0.941974,-1.090717
5.808,1.834437,0.145304,3.099063,-0.308372,-1.34624
5.878,1.840062,0.140351,2.896566,0.533131,-1.47332
5.946,1.848833,0.127103,-0.176029,0.087824,-0.312592
6.022,1.859311,0.120541,-3.10488,-2.375144,-0.637429
6.124,1.873833,0.125133,-2.227651,-0.046665,-0.132355
6.192,1.882337,0.124454,-3.617095,1.28008,-0.664435
6.264,1.89309,0.136749,-2.619408,1.032452,-1.260745
6.332,1.905534,0.145509,-5.099865,2.780588,-2.329327
6.4,1.921658,0.157976,-3.950715,2.523765,-2.972805
6.478,1.928359,0.167842,1.96258,-4.074826,0.07225
6.546,1.938076,0.163033,1.697148,-2.282821,0.286269
6.628,1.95062,0.160113,1.850917,-1.005484,0.460713
6.696,1.960905,0.154832,2.314024,0.650533,0.95238
6.768,1.973318,0.148166,3.62733,0.453139,2.080021
6.836,1.987778,0.135208,4.695388,0.807708,4.255591
6.902,2.000885,0.117265,4.253024,1.097041,6.063984
6.974,2.004439,0.098097,-1.886709,-2.110332,5.889771
7.046,1.999794,0.106772,-1.51221,-3.436663,3.682752
7.12,1.99792,0.122561,-1.482557,-6.659473,-1.883421
7.188,2.007425,0.140414,0.43675,-3.069068,-1.89317
7.254,2.021884,0.141183,-1.093004,-1.210338,-1.404602
7.326,2.039051,0.149228,-2.734551,-1.014843,-2.026712
7.394,2.057136,0.163491,-2.182653,2.318094,-4.898204
7.458,2.066075,0.176647,1.314789,0.334101,-4.273241
7.528,2.069507,0.175909,3.268998,-1.950802,-4.416244
7.596,2.07487,0.168816,3.022888,-2.216875,-0.819712
7.664,2.084272,0.166143,2.759569,1.182259,0.00175
7.738,2.094718,0.16225,3.536932,2.634523,-1.002056
7.812,2.1037,0.147796,2.006094,3.504288,-0.444516
7.88,2.114724,0.145892,3.925431,4.03057,0.68868
7.946,2.123359,0.13437,0.122458,2.12721,0.648705
8.014,2.131639,0.12895,-2.705939,-0.96324,-0.113509
8.078,2.14043,0.129865,-2.436067,0.561168,0.329682
8.146,2.148688,0.127673,-3.011502,1.935461,0.33075
8.22,2.156645,0.131856,-2.816397,2.473555,0.364738
8.294,2.165332,0.134942,-4.409309,3.019417,-0.265083
8.362,2.177548,0.153681,-3.112209,4.260761,-1.84814
8.434,2.186394,0.164317,-1.373315,2.70797,-2.636505
8.5,2.190948,0.167451,2.591246,-1.721824,0.844437
8.572,2.200544,0.159491,0.46903,0.778458,0.465395
8.638,2.210306,0.160157,0.914863,1.166159,0.305607
8.706,2.219525,0.159664,1.719104,3.876583,-0.289024
8.778,2.228843,0.150432,3.26363,1.745233,1.80113
8.844,2.240512,0.135589,3.81417,3.438223,2.615644
