t,x,y,yaw,pitch,roll
4.590000, 1.008896,-0.005917,-7.615457,-2.108481,0.526138
4.646000, 1.030584,-0.002614,-5.348531,-1.684484,1.333210
4.704000, 1.048461,-0.003504,-4.806407,-1.636643,0.073254
4.764000, 1.068260,-0.006928,-5.646859,-2.176015,-0.449930
4.822000, 1.089812,-0.010841,-7.160684,-2.277895,-0.282663
4.878000, 1.112657,-0.018729,-10.023602,-2.066063,-1.292349
4.938000, 1.134683,-0.027049,-12.187252,-1.179726,-0.508159
4.994000, 1.155024,-0.030562,-12.457743,-1.685534,0.646069
5.050000, 1.176524,-0.033974,-12.150718,-1.984128,0.447332
5.108000, 1.199478,-0.034516,-10.942003,-1.154994,0.548710
5.164000, 1.217537,-0.032679,-9.673928,-0.801161,0.575427
5.222000, 1.232845,-0.037651,-10.566818,-1.763628,-0.233078
5.282000, 1.250581,-0.043174,-12.155070,-2.511459,-0.246141
5.340000, 1.269796,-0.048661,-14.102702,-2.589501,-0.288819
5.400000, 1.289752,-0.061382,-17.796539,-3.161670,-1.813077
5.456000, 1.306369,-0.070737,-19.508653,-2.571430,0.441039
5.514000, 1.325081,-0.077624,-19.555361,-2.746355,0.539765
5.572000, 1.345319,-0.084307,-18.751327,-2.353970,-0.028595
5.630000, 1.365456,-0.087002,-16.919245,-1.541722,1.649089
5.688000, 1.381645,-0.091433,-16.379034,-1.493505,0.494262
5.746000, 1.396878,-0.100738,-17.746511,-2.119441,-0.322570
5.806000, 1.414650,-0.111226,-19.751981,-2.418592,-0.231862
5.866000, 1.433701,-0.125588,-22.908344,-2.439687,-0.961531
5.926000, 1.450632,-0.143737,-26.348152,-1.451070,-1.145727
5.984000, 1.468685,-0.154125,-27.035164,-1.759757,0.487698
6.042000, 1.487933,-0.164130,-26.902576,-2.034295,0.636588
6.102000, 1.508547,-0.170768,-25.766119,-1.427021,0.559047
6.160000, 1.526438,-0.172358,-24.050798,-1.149778,0.834816
6.220000, 1.539660,-0.181832,-25.099990,-2.172955,-0.116716
6.278000, 1.553387,-0.193235,-27.255381,-2.710487,-0.113098
6.336000, 1.568828,-0.205387,-29.877604,-2.697798,-0.148760
6.396000, 1.583026,-0.224054,-34.254883,-2.937853,-2.392914
6.452000, 1.596905,-0.238274,-36.138220,-2.148697,-0.183366
6.510000, 1.613107,-0.251476,-36.644314,-2.124564,0.732762
6.568000, 1.630501,-0.265223,-36.614168,-1.963202,0.450820
6.624000, 1.649334,-0.275306,-35.591122,-1.185839,0.908861
6.680000, 1.663602,-0.283824,-35.008740,-1.022278,0.684885
6.740000, 1.674353,-0.298340,-36.685821,-2.098423,0.008914
6.798000, 1.687024,-0.312879,-38.715209,-2.495457,-0.046371
6.856000, 1.700492,-0.330231,-41.598836,-2.726037,-0.593648
6.912000, 1.712648,-0.349707,-44.622817,-2.409494,-1.168036
6.968000, 1.725780,-0.364550,-45.607367,-2.094211,0.371847
7.026000, 1.740438,-0.380232,-45.771727,-2.258836,0.620084
7.082000, 1.755493,-0.395345,-45.383539,-1.785273,0.548014
7.140000, 1.773466,-0.405477,-43.742308,-0.753885,1.432802
7.198000, 1.783526,-0.418050,-44.070758,-1.067824,0.565745
7.256000, 1.791291,-0.434529,-45.999171,-1.959226,-0.177117
7.314000, 1.800914,-0.452024,-48.120417,-2.161072,-0.171982
7.374000, 1.810358,-0.474521,-51.368923,-1.999817,-0.972138
7.434000, 1.817327,-0.496820,-54.303636,-1.552805,-0.177195
7.490000, 1.827541,-0.513111,-54.853431,-1.924695,0.852899
7.550000, 1.839525,-0.531013,-54.713431,-2.031033,0.631093
7.608000, 1.852805,-0.546046,-53.817872,-1.310279,0.876302
7.666000, 1.865316,-0.556782,-52.691224,-0.879974,1.190227
7.724000, 1.869418,-0.571974,-54.261137,-1.836749,0.031709
7.782000, 1.874916,-0.588421,-56.372480,-2.421799,-0.079648
7.840000, 1.881394,-0.606812,-59.006959,-2.453840,-0.216808
7.898000, 1.884868,-0.629514,-62.856687,-2.534469,-1.684735
7.958000, 1.889546,-0.650697,-65.011412,-1.585212,0.452882
8.016000, 1.897908,-0.670396,-65.474648,-1.808654,0.790127
8.074000, 1.908009,-0.690173,-65.309470,-1.612025,0.232394
8.132000, 1.922533,-0.706315,-64.028933,-0.757905,0.602149
8.190000, 1.930348,-0.721242,-64.090629,-1.096765,-0.235168
8.248000, 1.933979,-0.738392,-65.763031,-2.029147,-0.208842
8.304000, 1.938319,-0.756449,-67.734192,-2.404812,0.087132
8.364000, 1.941055,-0.779065,-70.955008,-2.157910,-0.706671
8.420000, 1.939792,-0.801039,-74.068498,-1.694178,-1.141875
8.478000, 1.943430,-0.820771,-74.954964,-1.895059,0.570606
8.536000, 1.948149,-0.841204,-75.021882,-2.085353,0.695215
8.594000, 1.954874,-0.860574,-74.404616,-1.414213,0.431137
8.652000, 1.965366,-0.875489,-72.887418,-0.787148,0.528658
8.710000, 1.965418,-0.890567,-74.154553,-1.579929,-0.312660
8.770000, 1.962647,-0.908484,-77.024784,-2.551134,-0.342116
8.828000, 1.960012,-0.927468,-80.493735,-2.847901,-0.311496
8.888000, 1.952610,-0.950274,-85.826622,-3.584628,-2.274183
8.944000, 1.945661,-0.971994,-88.970245,-2.422167,-0.461857
9.004000, 1.943092,-0.996707,-89.956628,-2.387315,1.048854
9.060000, 1.941900,-1.022587,-89.788039,-2.235127,0.599404
9.120000, 1.943383,-1.054478,-88.297325,-1.921776,0.787223
