t,x,y,yaw,pitch,roll
0.0,1.00359,0.010292,-0.107023,3.180957,3.963334
0.068,1.02321,0.008077,0.059259,3.084383,2.493963
0.136,1.038371,0.016918,1.113314,2.552126,2.200898
0.2,1.048404,0.026494,2.084994,3.30031,1.355153
0.262,1.059115,0.020694,0.113872,1.523912,-0.094892
0.32,1.069594,0.017926,-1.543747,0.086298,0.935461
0.382,1.082777,0.019527,-2.107546,-0.155793,0.383221
0.444,1.099789,0.02451,-1.698963,0.562832,-1.83398
0.506,1.120689,0.034045,-0.540321,1.721689,-1.982078
0.568,1.138405,0.033432,-0.78269,2.321959,-1.529932
0.628,1.150799,0.027586,-1.75656,2.66799,-0.977867
0.688,1.160532,0.024421,-1.99473,3.507499,-0.562655
0.752,1.170487,0.027858,-0.714957,2.689562,1.756136
0.82,1.182907,0.027192,0.354301,1.579205,0.76193
0.88,1.195815,0.023223,0.733947,0.752852,-0.360299
0.942,1.21159,0.016389,0.661669,1.179025,2.265393
1.004,1.23111,0.004501,-0.28368,2.480834,3.198084
1.07,1.250294,0.001711,-0.418688,2.199259,2.447055
1.13,1.264272,0.009426,0.773604,2.587536,2.038392
1.19,1.275546,0.014688,1.331465,2.757857,1.320081
1.254,1.289235,0.010296,-0.14054,1.595187,-0.574329
1.322,1.304475,0.008839,-1.599392,0.554989,0.583096
1.382,1.318454,0.011891,-1.965115,0.41407,-0.241284
1.448,1.337732,0.019467,-1.361095,0.912772,-2.469069
1.51,1.36025,0.031674,0.055065,1.954394,-2.038619
1.57,1.377087,0.03189,-0.072932,2.383744,-2.03068
1.634,1.389979,0.022327,-1.45588,2.770978,-1.479996
1.702,1.400965,0.016762,-2.113506,3.309458,-0.644211
1.762,1.411034,0.019978,-0.975106,2.800174,2.001743
1.826,1.422872,0.02054,0.286916,1.845755,1.258463
1.89,1.436492,0.01713,0.852817,0.779521,0.169262
1.954,1.452769,0.009805,0.620992,1.127179,2.403209
2.016,1.471786,-0.002747,-0.663547,2.311676,3.255685
2.078,1.487872,-0.004448,-0.74695,2.496096,2.521251
2.138,1.502506,0.00322,0.455785,2.642607,1.853086
2.198,1.51534,0.010758,1.587164,3.252146,1.142399
2.26,1.527864,0.005601,0.020611,1.961052,-0.703213
2.322,1.539925,0.003078,-1.153323,0.763451,0.713313
2.382,1.5518,0.005929,-1.291575,-0.169336,1.103584
