t,x,y,yaw,pitch,roll
0.0,1.001955,0.18579,28.755978,24.951008,-0.047072
0.076,1.027676,0.205929,33.307717,21.128731,6.196072
0.14,1.063884,0.173932,24.576111,22.301539,9.442689
0.202,1.092951,0.136727,13.333412,27.893028,-5.325893
0.278,1.100673,0.141549,11.008417,31.072605,-7.532321
0.348,1.111032,0.153925,12.075874,27.178507,-6.195272
0.414,1.102583,0.166013,18.480315,26.498304,3.217207
0.482,1.154004,0.126587,11.309607,19.009647,11.158684
0.556,1.238807,0.097217,5.787748,14.610132,-0.588643
0.622,1.339599,0.068799,0.35252,12.588829,-10.296785
0.694,1.448109,0.043358,-4.053282,9.101372,-11.71002
0.766,1.53788,0.045664,-1.162268,7.694928,-4.955292
0.832,1.628905,0.027215,-1.711853,-3.267674,-9.091646
0.906,1.758689,0.013242,-3.783745,-0.432935,0.103076
0.976,1.889626,0.004609,-4.244199,2.738829,8.213916
1.04,2.00704,-0.004662,-5.141438,5.497775,9.053002
1.114,2.12771,0.007708,-3.699813,-0.184259,-1.168836
1.178,2.232606,0.021883,-2.974461,-2.867391,-6.14801
1.246,2.368809,0.031712,-3.124764,3.491051,-11.967141
1.31,2.500935,0.03567,-4.089198,10.218134,-9.389171
1.376,2.63237,0.042923,-3.209891,16.086231,-0.707637
1.444,2.756201,0.041765,-5.429648,20.165817,-1.212595
1.512,2.848885,0.047064,-6.729673,24.31939,-0.657686
1.576,2.914434,0.070626,-2.181577,26.139176,6.794462
1.644,2.970691,0.076086,-2.824043,21.991242,-1.882301
1.708,2.986321,0.075529,-3.0773,21.761758,2.956129
1.776,2.994652,0.064098,-4.118579,25.467325,5.137367
1.84,2.994887,0.062191,-5.578307,27.770166,-1.895181
1.906,3.003132,0.066247,-6.227489,31.090328,-10.601768
1.972,3.023051,0.068988,-6.182364,30.837548,-9.335741
2.034,3.027973,0.082831,-1.674709,27.627147,-0.399719
2.1,3.077572,0.087247,1.83806,13.687733,9.799954
2.164,3.129062,0.075932,0.931212,5.833983,2.967211
2.236,3.220923,0.062056,-0.066793,5.571142,-3.576698
2.296,3.308972,0.041692,-2.183321,3.824358,-8.625938
2.36,3.398846,0.025459,-2.653565,3.992104,-4.44891
2.428,3.48343,0.00449,-2.541414,-1.87236,0.058916
2.496,3.581043,0.003656,-1.999383,-5.222168,1.148489
2.564,3.720845,0.004614,-1.948808,-3.941211,-2.485113
2.63,3.865584,0.008658,-0.639883,-0.297851,-2.626404
2.698,4.002754,0.002502,-1.083126,4.365704,-2.761211
2.77,4.133019,-0.032787,-5.838396,-0.784599,-2.628132
2.84,4.269438,-0.067603,-12.079223,5.811845,-1.396403
2.908,4.438839,-0.096041,-14.653833,9.097005,-2.348726
2.974,4.60083,-0.124939,-17.861087,12.177323,-1.389674
3.042,4.760195,-0.129638,-16.332607,18.618734,0.635016
3.106,4.894312,-0.10899,-7.025124,26.192714,15.545499
3.174,4.963987,-0.144737,-15.359321,29.841348,1.168703
3.244,5.05214,-0.186123,-23.887998,32.386948,-6.741481
3.31,5.12196,-0.222667,-30.984594,29.848922,-10.539154
3.38,5.208083,-0.177545,-20.222892,25.676156,-5.154885
3.452,5.325418,-0.13527,-10.300937,11.238826,6.918898
3.522,5.444447,-0.098489,-4.466185,3.079789,6.396632
3.59,5.561323,-0.065079,0.06527,1.848267,1.336196
3.656,5.670249,-0.032112,4.822119,2.10051,-2.944754
3.724,5.757471,-0.032447,4.570571,-2.038876,-4.386236
3.794,5.845104,-0.054591,-0.348287,-9.423914,-5.424287
3.86,5.953624,-0.052431,-1.556488,-2.394202,-2.888806
3.93,6.088738,-0.046776,-0.573697,4.110478,-6.316686
