walk_s_t,walk_s_yaw,walk_s_pitch,walk_s_roll,walk_ns_t,walk_ns_yaw,walk_ns_pitch,walk_ns_roll,trot_s_t,trot_s_yaw,trot_s_pitch,trot_s_roll,trot_ns_t,trot_ns_yaw,trot_ns_pitch,trot_ns_roll,gallop_s_t,gallop_s_yaw,gallop_s_pitch,gallop_s_roll,gallop_ns_t,gallop_ns_yaw,gallop_ns_pitch,gallop_ns_roll
0.8163672654690617,5.381523,2.829898,3.036187,0.7947947947947952,2.22369,1.779521,1.687366,1.6451612903225803,-0.421838,-0.147985,-0.096477,1.617886178861789,2.869292,-1.283628,0.298718,,,,,,,,
0.8223552894211578,5.360037,2.943582,3.017008,0.8008008008008014,2.261282,1.849699,1.654091,1.6572580645161274,0.037746,-0.280855,-0.143243,1.6300813008130073,2.890961,-1.325275,0.184149,,,,,,,,
0.8283433133732537,5.347231,3.043656,2.942573,0.8068068068068067,2.302521,1.925452,1.621703,1.6693548387096762,0.489786,-0.414116,-0.191401,1.6422764227642273,2.901841,-1.372593,0.077958,,,,,,,,
0.8343313373253498,5.352579,3.143481,2.835963,0.812812812812813,2.345287,1.999949,1.604623,1.6854838709677407,1.071003,-0.586734,-0.259146,1.6544715447154472,2.901866,-1.423304,-0.01841,,,,,,,,
0.8423153692614767,5.352236,3.240656,2.692288,0.8188188188188192,2.404018,2.070224,1.589869,1.693548387096774,1.348329,-0.66546,-0.293906,1.6626016260162595,2.895104,-1.458999,-0.07507,,,,,,,,
0.8463073852295419,5.34056,3.26655,2.62222,0.8248248248248254,2.480073,2.139935,1.574593,1.7096774193548385,1.869383,-0.796225,-0.364005,1.6788617886178854,2.859611,-1.538746,-0.157933,,,,,,,,
0.8542914171656687,5.339474,3.294154,2.484244,0.8308308308308308,2.572209,2.210535,1.558688,1.7177419354838699,2.111554,-0.845341,-0.398772,1.6869918699186994,2.831846,-1.581409,-0.185493,,,,,,,,
0.8582834331337321,5.356764,3.299697,2.421834,0.8368368368368371,2.680435,2.276292,1.539534,1.7298387096774186,2.470126,-0.90691,-0.443963,1.6991869918699194,2.78119,-1.645512,-0.210703,,,,,,,,
0.8662674650698607,5.4287,3.304179,2.326566,0.8428428428428433,2.801532,2.33855,1.518549,1.7419354838709675,2.820537,-0.954458,-0.480035,1.7113821138211376,2.724109,-1.705409,-0.21814,,,,,,,,
0.8702594810379243,5.482681,3.308494,2.297185,0.8488488488488495,2.930422,2.401506,1.499796,1.7540322580645145,3.153953,-0.984478,-0.510008,1.7235772357723576,2.660216,-1.759679,-0.211769,,,,,,,,
0.8782435129740529,5.617853,3.327048,2.250743,0.8548548548548549,3.061628,2.465607,1.484881,1.7701612903225792,3.560804,-0.988972,-0.548132,1.7357723577235775,2.588172,-1.801707,-0.207561,,,,,,,,
0.8822355289421163,5.685267,3.342242,2.221996,0.8608608608608611,3.193926,2.527646,1.470336,1.782258064516128,3.829799,-0.956174,-0.580735,1.7479674796747975,2.506565,-1.829867,-0.212439,,,,,,,,
0.8882235528942123,5.776746,3.382225,2.170803,0.8668668668668673,3.322051,2.583807,1.451902,1.7943548387096768,4.046885,-0.877379,-0.616984,1.7560975609756095,2.446505,-1.841824,-0.22053,,,,,,,,
0.8942115768463084,5.859896,3.435655,2.108021,0.8728728728728735,3.434461,2.637491,1.431016,1.8064516129032255,4.219007,-0.75325,-0.658551,1.7723577235772356,2.308436,-1.860165,-0.243623,,,,,,,,
0.9001996007984027,5.946292,3.476352,2.028385,0.8788788788788789,3.529194,2.692335,1.404696,1.814516129032257,4.314424,-0.645655,-0.69199,1.7845528455284556,2.186252,-1.876098,-0.262197,,,,,,,,
0.9061876247504986,6.041466,3.501251,1.928008,0.8848848848848851,3.604824,2.751206,1.370654,1.8266129032258058,4.435813,-0.445754,-0.754602,1.7967479674796756,2.048784,-1.892554,-0.280561,,,,,,,,
0.9121756487025947,6.142869,3.529092,1.803111,0.8908908908908914,3.659065,2.81648,1.323795,1.8427419354838703,4.586563,-0.113604,-0.867788,1.8089430894308938,1.896469,-1.90978,-0.296101,,,,,,,,
0.9181636726546908,6.25127,3.556763,1.662716,0.8968968968968976,3.690156,2.889283,1.261482,1.8508064516129017,4.701608,0.06252,-0.93231,1.8211382113821137,1.72913,-1.925931,-0.310719,,,,,,,,
0.9241516966067868,6.368003,3.573914,1.517512,0.902902902902903,3.698379,2.967793,1.182572,1.8669354838709662,4.987204,0.405351,-1.066735,1.8333333333333337,1.546593,-1.936869,-0.333771,,,,,,,,
0.9301397205588828,6.494297,3.574148,1.37473,0.9089089089089092,3.68589,3.047193,1.088832,1.8790322580645151,5.217123,0.660306,-1.193631,1.8455284552845537,1.348514,-1.939343,-0.37667,,,,,,,,
0.9361277445109789,6.613103,3.553548,1.227694,0.9149149149149154,3.652115,3.123658,0.986026,1.891129032258064,5.442115,0.927725,-1.373744,1.8577235772357719,1.134236,-1.937473,-0.431491,,,,,,,,
0.9421157684630749,6.712015,3.492687,1.086933,0.9209209209209216,3.592611,3.178873,0.876214,1.9032258064516128,5.61595,1.169654,-1.541525,1.8699186991869918,0.902243,-1.934826,-0.498646,,,,,,,,
0.9461077844311383,6.756569,3.419885,0.999853,0.926926926926927,3.503867,3.207068,0.760422,1.91532258064516,5.698008,1.320571,-1.625201,1.8821138211382118,0.649682,-1.935146,-0.585205,,,,,,,,
0.9520958083832344,6.779665,3.27178,0.891472,0.9329329329329332,3.384354,3.211356,0.638556,1.9274193548387086,5.674017,1.422587,-1.70326,1.8943089430894318,0.375197,-1.933766,-0.679597,,,,,,,,
0.9580838323353305,6.738048,3.083807,0.814588,0.9389389389389394,3.228326,3.190236,0.496209,1.9395161290322576,5.552046,1.4964,-1.792346,1.90650406504065,0.07829,-1.953057,-0.789556,,,,,,,,
0.9640718562874246,6.610141,2.860368,0.770872,0.9449449449449447,3.045725,3.166558,0.325184,1.9516129032258065,5.322436,1.551924,-1.888367,1.91869918699187,-0.240128,-2.005529,-0.914155,,,,,,,,
0.9700598802395207,6.328418,2.621289,0.757727,0.9509509509509511,2.848202,3.159577,0.119631,1.9637096774193534,5.048325,1.573365,-1.953467,1.9308943089430899,-0.569948,-2.073223,-1.034965,,,,,,,,
0.9760479041916167,5.923279,2.41119,0.78219,0.9569569569569573,2.628428,3.131013,-0.092749,1.9758064516129024,4.757762,1.544669,-1.941262,1.9430894308943099,-0.883934,-2.104971,-1.093129,,,,,,,,
0.9820359281437128,5.45017,2.261965,0.882072,0.9609609609609608,2.468687,3.094802,-0.234334,1.987903225806451,4.431757,1.502658,-1.810527,1.955284552845528,-1.195203,-2.12305,-1.118447,,,,,,,,
0.9880239520958088,4.945063,2.173009,1.069671,0.9689689689689688,2.117856,2.974094,-0.511428,2.0,4.08124,1.481318,-1.585564,1.9634146341463419,-1.413658,-2.123254,-1.133094,,,,,,,,
0.9920159680638723,4.606181,2.139539,1.232462,0.9749749749749751,1.83334,2.802838,-0.729498,,,,,1.979674796747968,-1.805888,-1.994335,-1.101186,,,,,,,,
0.9980039920159682,4.153233,2.062365,1.493923,0.9789789789789796,1.636978,2.644921,-0.882775,,,,,1.9918699186991862,-2.045213,-1.839557,-1.060558,,,,,,,,
1.0039920159680644,3.842754,1.899524,1.738972,0.9869869869869875,1.223515,2.264901,-1.208937,,,,,2.0,-2.178321,-1.759062,-1.052469,,,,,,,,
1.0099800399201604,3.63509,1.62454,1.926011,0.9929929929929929,0.89285,1.940244,-1.476917,,,,,,,,,,,,,,,,
1.0159680638722564,3.502252,1.278147,2.038723,0.9989989989989991,0.583292,1.643031,-1.713697,,,,,,,,,,,,,,,,
1.0219560878243523,3.419707,0.903535,2.077973,1.0050050050050054,0.301896,1.377396,-1.851971,,,,,,,,,,,,,,,,
1.0279441117764467,3.332163,0.535834,2.061044,1.0110110110110115,0.026499,1.1275,-1.900593,,,,,,,,,,,,,,,,
1.0339321357285427,3.17037,0.190213,2.015151,1.017017017017017,-0.239365,0.893583,-1.875272,,,,,,,,,,,,,,,,
1.0399201596806387,2.943679,-0.135273,1.947209,1.023023023023023,-0.479389,0.704303,-1.74351,,,,,,,,,,,,,,,,
1.0459081836327349,2.663871,-0.441803,1.859953,1.0290290290290294,-0.695218,0.553909,-1.519245,,,,,,,,,,,,,,,,
1.0518962075848308,2.342817,-0.731607,1.759283,1.0350350350350357,-0.895843,0.424397,-1.24419,,,,,,,,,,,,,,,,
1.0578842315369268,1.984589,-1.028529,1.651613,1.041041041041041,-1.081372,0.308509,-0.957455,,,,,,,,,,,,,,,,
1.063872255489023,1.597684,-1.330642,1.542702,1.0470470470470472,-1.255931,0.201781,-0.676596,,,,,,,,,,,,,,,,
1.0698602794411172,1.194137,-1.622666,1.436535,1.0550550550550553,-1.475764,0.071793,-0.33399,,,,,,,,,,,,,,,,
1.0758483033932131,0.783971,-1.891692,1.33436,1.0590590590590596,-1.579203,0.014904,-0.192186,,,,,,,,,,,,,,,,
1.0798403193612784,0.511094,-2.053763,1.268222,1.065065065065065,-1.736506,-0.052388,-0.037493,,,,,,,,,,,,,,,,
1.0858283433133726,0.107692,-2.266469,1.170562,1.0710710710710711,-1.90284,-0.097106,0.041775,,,,,,,,,,,,,,,,
1.0918163672654688,-0.311292,-2.449409,1.064702,1.0770770770770774,-2.074582,-0.128648,0.059741,,,,,,,,,,,,,,,,
1.0978043912175648,-0.741285,-2.607731,0.950233,1.0830830830830838,-2.243029,-0.152345,0.02665,,,,,,,,,,,,,,,,
1.1037924151696608,-1.160813,-2.740559,0.83028,1.089089089089089,-2.403732,-0.173754,-0.039144,,,,,,,,,,,,,,,,
1.1117764471057894,-1.67515,-2.873124,0.664139,1.0950950950950953,-2.557173,-0.192196,-0.127864,,,,,,,,,,,,,,,,
1.1177644710578838,-1.991848,-2.919417,0.539285,1.1011011011011016,-2.703799,-0.207575,-0.232941,,,,,,,,,,,,,,,,
1.1237524950099798,-2.21131,-2.894617,0.421623,1.105105105105105,-2.7971,-0.216271,-0.30833,,,,,,,,,,,,,,,,
1.1297405189620757,-2.350319,-2.812845,0.307685,1.1131131131131131,-2.971418,-0.230242,-0.463435,,,,,,,,,,,,,,,,
1.135728542914172,-2.420658,-2.687989,0.193339,1.1171171171171175,-3.052075,-0.235765,-0.539855,,,,,,,,,,,,,,,,
1.1417165668662679,-2.431977,-2.531936,0.074133,1.1231231231231238,-3.163838,-0.239509,-0.660946,,,,,,,,,,,,,,,,
1.1477045908183638,-2.427474,-2.366631,-0.060389,1.1311311311311318,-3.296106,-0.234391,-0.834851,,,,,,,,,,,,,,,,
1.1536926147704598,-2.46592,-2.212115,-0.223621,1.1351351351351353,-3.355328,-0.227901,-0.922902,,,,,,,,,,,,,,,,
1.159680638722556,-2.53061,-2.052469,-0.41363,1.1431431431431434,-3.456898,-0.216587,-1.083665,,,,,,,,,,,,,,,,
1.1656686626746502,-2.604659,-1.864452,-0.624951,1.1471471471471477,-3.498754,-0.212616,-1.15101,,,,,,,,,,,,,,,,
1.1716566866267462,-2.672483,-1.644894,-0.851136,1.1531531531531531,-3.549955,-0.209649,-1.2279,,,,,,,,,,,,,,,,
1.1776447105788423,-2.713242,-1.417248,-1.092449,1.1591591591591595,-3.58662,-0.209732,-1.26603,,,,,,,,,,,,,,,,
1.1816367265469057,-2.715454,-1.268473,-1.268795,1.1651651651651656,-3.608586,-0.21126,-1.266589,,,,,,,,,,,,,,,,
1.1876247504990018,-2.685794,-1.082903,-1.522126,1.1711711711711719,-3.615924,-0.211963,-1.236746,,,,,,,,,,,,,,,,
1.1936127744510978,-2.625532,-0.938608,-1.754452,1.1771771771771773,-3.609519,-0.205482,-1.19455,,,,,,,,,,,,,,,,
1.2015968063872264,-2.522122,-0.771068,-2.047901,1.1811811811811816,-3.598124,-0.194922,-1.165187,,,,,,,,,,,,,,,,
1.20558882235529,-2.485113,-0.674812,-2.186147,1.187187187187187,-3.570832,-0.168268,-1.122488,,,,,,,,,,,,,,,,
1.211576846307386,-2.48671,-0.481872,-2.364229,1.1931931931931932,-3.531758,-0.127275,-1.089416,,,,,,,,,,,,,,,,
1.217564870259482,-2.5544,-0.248158,-2.509166,1.1991991991991995,-3.481479,-0.070886,-1.06792,,,,,,,,,,,,,,,,
1.223552894211578,-2.674955,0.010071,-2.624448,1.203203203203203,-3.442027,-0.02426,-1.05945,,,,,,,,,,,,,,,,
1.2295409181636723,-2.834502,0.284471,-2.713212,1.2092092092092093,-3.373252,0.048808,-1.043326,,,,,,,,,,,,,,,,
1.2355289421157682,-3.019578,0.553891,-2.784036,1.2152152152152156,-3.293514,0.125425,-1.02528,,,,,,,,,,,,,,,,
1.2435129740518969,-3.299054,0.874099,-2.863284,1.2232232232232234,-3.174405,0.246743,-1.005512,,,,,,,,,,,,,,,,
1.249500998003993,-3.531314,1.092132,-2.907742,1.2312312312312315,-3.049795,0.419367,-0.991297,,,,,,,,,,,,,,,,
1.255489021956089,-3.772279,1.288574,-2.939692,1.2352352352352352,-2.983346,0.52636,-0.997831,,,,,,,,,,,,,,,,
1.2614770459081832,-3.996336,1.457986,-2.959072,1.2432432432432432,-2.850629,0.768488,-1.047023,,,,,,,,,,,,,,,,
1.2674650698602794,-4.133234,1.600435,-2.952086,1.2472472472472476,-2.792549,0.897242,-1.093243,,,,,,,,,,,,,,,,
1.2734530938123754,-4.189269,1.705445,-2.933478,1.2532532532532539,-2.714592,1.095906,-1.182039,,,,,,,,,,,,,,,,
1.2794411177644713,-4.186227,1.78313,-2.917436,1.259259259259259,-2.646009,1.291885,-1.288329,,,,,,,,,,,,,,,,
1.2854291417165673,-4.148588,1.858493,-2.916897,1.2652652652652654,-2.582916,1.475196,-1.417009,,,,,,,,,,,,,,,,
1.2934131736526944,-4.083434,1.950127,-2.94578,1.2712712712712715,-2.532823,1.641148,-1.558523,,,,,,,,,,,,,,,,
1.301397205588823,-4.040794,2.024642,-2.998317,1.2772772772772778,-2.503198,1.77032,-1.694405,,,,,,,,,,,,,,,,
1.3053892215568863,-4.029371,2.059952,-3.028381,1.2832832832832832,-2.494722,1.872623,-1.819707,,,,,,,,,,,,,,,,
1.3113772455089823,-4.025004,2.114472,-3.071396,1.2892892892892893,-2.504217,1.956719,-1.927403,,,,,,,,,,,,,,,,
1.3173652694610785,-4.03626,2.17513,-3.105613,1.2952952952952956,-2.528407,2.035751,-2.014876,,,,,,,,,,,,,,,,
1.3233532934131744,-4.059755,2.246023,-3.121996,1.301301301301302,-2.567921,2.107893,-2.084181,,,,,,,,,,,,,,,,
1.3313373253493013,-4.102119,2.350415,-3.101639,1.3073073073073072,-2.623841,2.166405,-2.134867,,,,,,,,,,,,,,,,
1.3373253493013975,-4.162604,2.43843,-3.055347,1.3133133133133135,-2.694358,2.212925,-2.163149,,,,,,,,,,,,,,,,
1.3413173652694608,-4.227975,2.503667,-3.012345,1.3193193193193198,-2.779016,2.251869,-2.170546,,,,,,,,,,,,,,,,
1.3473053892215567,-4.347692,2.594455,-2.944003,1.3253253253253259,-2.876661,2.286547,-2.158407,,,,,,,,,,,,,,,,
1.353293413173653,-4.455937,2.647122,-2.890004,1.3313313313313313,-2.984519,2.320071,-2.124178,,,,,,,,,,,,,,,,
1.359281437125749,-4.535968,2.663163,-2.847613,1.3373373373373374,-3.101229,2.356039,-2.071515,,,,,,,,,,,,,,,,
1.3652694610778449,-4.586342,2.655251,-2.806844,1.3433433433433437,-3.226618,2.400031,-2.006442,,,,,,,,,,,,,,,,
1.371257485029941,-4.611417,2.632942,-2.760176,1.34934934934935,-3.360621,2.458553,-1.934676,,,,,,,,,,,,,,,,
1.379241516966068,-4.617205,2.600261,-2.670028,1.3553553553553552,-3.497761,2.528864,-1.855144,,,,,,,,,,,,,,,,
1.3852295409181639,-4.615628,2.588519,-2.561262,1.3593593593593598,-3.588045,2.579809,-1.799761,,,,,,,,,,,,,,,,
1.3912175648702598,-4.621348,2.5941,-2.421856,1.365365365365366,-3.717519,2.655871,-1.724487,,,,,,,,,,,,,,,,
1.397205588822356,-4.64489,2.619904,-2.260938,1.3713713713713713,-3.838695,2.732532,-1.653436,,,,,,,,,,,,,,,,
1.403193612774452,-4.693942,2.66623,-2.08983,1.3773773773773776,-3.949367,2.809502,-1.580834,,,,,,,,,,,,,,,,
1.409181636726548,-4.774635,2.733918,-1.922831,1.3833833833833837,-4.045551,2.88726,-1.505058,,,,,,,,,,,,,,,,
1.4151696606786424,-4.905307,2.836506,-1.771131,1.38938938938939,-4.12624,2.965333,-1.427385,,,,,,,,,,,,,,,,
1.4191616766467074,-5.016189,2.921218,-1.680898,1.3953953953953955,-4.188471,3.040644,-1.35262,,,,,,,,,,,,,,,,
1.4251497005988036,-5.199135,3.055674,-1.557348,1.4014014014014016,-4.226319,3.107868,-1.285758,,,,,,,,,,,,,,,,
1.4331337325349305,-5.438456,3.216679,-1.406658,1.4074074074074079,-4.237615,3.165731,-1.224692,,,,,,,,,,,,,,,,
1.4371257485029938,-5.541632,3.277995,-1.336152,1.413413413413414,-4.219316,3.206917,-1.162757,,,,,,,,,,,,,,,,
1.4451097804391224,-5.629246,3.306854,-1.196417,1.4194194194194194,-4.169085,3.230197,-1.099994,,,,,,,,,,,,,,,,
1.449101796407186,-5.590771,3.27469,-1.123375,1.4234234234234238,-4.11724,3.2357,-1.056509,,,,,,,,,,,,,,,,
1.455089820359282,-5.432998,3.163591,-1.018185,1.4314314314314318,-3.968897,3.222621,-0.956025,,,,,,,,,,,,,,,,
1.4610778443113779,-5.19406,2.982367,-0.934521,1.4374374374374372,-3.818839,3.197087,-0.867103,,,,,,,,,,,,,,,,
1.467065868263474,-4.906989,2.754321,-0.872564,1.4414414414414416,-3.709429,3.193162,-0.786022,,,,,,,,,,,,,,,,
1.47305389221557,-4.518411,2.510267,-0.859645,1.447447447447448,-3.53127,3.20199,-0.625466,,,,,,,,,,,,,,,,
1.4810379241516969,-3.893933,2.19747,-0.932748,1.4534534534534533,-3.327055,3.209877,-0.428076,,,,,,,,,,,,,,,,
1.4870259481037928,-3.404246,1.97827,-1.04651,1.4594594594594594,-3.094366,3.188555,-0.180827,,,,,,,,,,,,,,,,
1.493013972055889,-2.930387,1.787948,-1.188248,1.4654654654654657,-2.840017,3.1124,0.090427,,,,,,,,,,,,,,,,
1.499001996007985,-2.483969,1.596039,-1.334783,1.471471471471472,-2.564781,2.980015,0.372977,,,,,,,,,,,,,,,,
1.504990019960081,-2.095659,1.3269,-1.478849,1.4774774774774773,-2.2677,2.798933,0.673724,,,,,,,,,,,,,,,,
1.5109780439121754,-1.744275,0.984348,-1.569842,1.4834834834834836,-1.95058,2.571326,0.994164,,,,,,,,,,,,,,,,
1.5169660678642714,-1.41228,0.598341,-1.600292,1.4894894894894897,-1.613091,2.310468,1.341564,,,,,,,,,,,,,,,,
1.5249500998004,-0.986345,0.059881,-1.550452,1.495495495495496,-1.270762,2.037407,1.688856,,,,,,,,,,,,,,,,
1.530938123752496,-0.643704,-0.370272,-1.45946,1.4994994994994995,-1.056184,1.875891,1.87561,,,,,,,,,,,,,,,,
1.5369261477045904,-0.226824,-0.856225,-1.351518,1.5055055055055058,-0.752391,1.658941,2.082445,,,,,,,,,,,,,,,,
1.5429141716566863,0.24169,-1.363502,-1.241016,1.511511511511512,-0.467947,1.468675,2.198045,,,,,,,,,,,,,,,,
1.5489021956087823,0.738525,-1.854586,-1.132133,1.5175175175175173,-0.200637,1.305707,2.211513,,,,,,,,,,,,,,,,
1.5548902195608785,1.242777,-2.298871,-1.023035,1.5235235235235236,0.034377,1.196386,2.107619,,,,,,,,,,,,,,,,
1.5588822355289418,1.567512,-2.550842,-0.945368,1.52952952952953,0.243672,1.120803,1.923431,,,,,,,,,,,,,,,,
1.5668662674650704,2.119606,-2.904625,-0.754816,1.535535535535536,0.432528,1.060998,1.69343,,,,,,,,,,,,,,,,
1.570858283433134,2.348472,-3.025077,-0.644668,1.5395395395395397,0.548752,1.025386,1.522532,,,,,,,,,,,,,,,,
1.57684630738523,2.644616,-3.153505,-0.470225,1.5455455455455458,0.710345,0.973685,1.252553,,,,,,,,,,,,,,,,
1.582834331337326,2.899352,-3.234583,-0.296059,1.5535535535535538,0.904093,0.901123,0.892189,,,,,,,,,,,,,,,,
1.588822355289422,3.131215,-3.279174,-0.13144,1.5575575575575575,0.993388,0.862624,0.719778,,,,,,,,,,,,,,,,
1.594810379241518,3.350222,-3.29632,0.030346,1.5635635635635636,1.125262,0.809512,0.494051,,,,,,,,,,,,,,,,
1.6027944111776449,3.622154,-3.282788,0.238094,1.56956956956957,1.261522,0.767708,0.326793,,,,,,,,,,,,,,,,
1.6067864271457084,3.74866,-3.255219,0.336404,1.575575575575576,1.397612,0.72947,0.210593,,,,,,,,,,,,,,,,
1.614770459081837,3.989864,-3.13928,0.499854,1.5815815815815815,1.531082,0.69048,0.143711,,,,,,,,,,,,,,,,
1.620758483033933,4.179093,-2.984673,0.572119,1.5875875875875878,1.660589,0.653108,0.126718,,,,,,,,,,,,,,,,
1.6267465069860292,4.374963,-2.770814,0.615745,1.5935935935935939,1.786076,0.624958,0.158282,,,,,,,,,,,,,,,,
1.6327345309381234,4.568015,-2.503644,0.628752,1.5995995995996002,1.899535,0.597664,0.215002,,,,,,,,,,,,,,,,
1.6387225548902193,4.75237,-2.192026,0.613089,1.6056056056056056,1.99969,0.572413,0.291384,,,,,,,,,,,,,,,,
1.6447105788423155,4.92052,-1.844986,0.579238,1.6116116116116117,2.087343,0.550784,0.387,,,,,,,,,,,,,,,,
1.6506986027944115,5.037219,-1.489594,0.578437,1.617617617617618,2.163821,0.537432,0.518393,,,,,,,,,,,,,,,,
1.6566866267465075,5.095782,-1.132776,0.617972,1.6236236236236241,2.229367,0.531506,0.676934,,,,,,,,,,,,,,,,
1.6626746506986034,5.112849,-0.789328,0.699176,1.6296296296296295,2.284184,0.53046,0.848281,,,,,,,,,,,,,,,,
1.6706586826347305,5.086,-0.353888,0.868058,1.6336336336336341,2.314919,0.53041,0.968566,,,,,,,,,,,,,,,,
1.6766467065868265,5.038743,-0.037395,1.034107,1.6396396396396402,2.352581,0.530722,1.154873,,,,,,,,,,,,,,,,
1.6826347305389224,4.990749,0.272657,1.216188,1.6456456456456456,2.380893,0.531271,1.344961,,,,,,,,,,,,,,,,
1.6886227544910184,4.947978,0.582125,1.4256,1.6516516516516517,2.403329,0.537288,1.553939,,,,,,,,,,,,,,,,
1.6946107784431146,4.926465,0.843625,1.619416,1.6596596596596598,2.4228,0.550185,1.828726,,,,,,,,,,,,,,,,
1.7005988023952106,4.936164,1.043875,1.786452,1.665665665665666,2.42722,0.558875,1.993747,,,,,,,,,,,,,,,,
1.7065868263473065,4.968524,1.197476,1.935392,1.6696696696696696,2.42493,0.563653,2.074619,,,,,,,,,,,,,,,,
1.712574850299401,5.010277,1.316977,2.061941,1.6756756756756759,2.413431,0.570647,2.157444,,,,,,,,,,,,,,,,
1.718562874251497,5.051288,1.405804,2.171357,1.6816816816816822,2.392373,0.579367,2.201296,,,,,,,,,,,,,,,,
1.7245508982035929,5.096094,1.486206,2.270649,1.6876876876876874,2.361006,0.595117,2.216639,,,,,,,,,,,,,,,,
1.730538922155689,5.149951,1.577864,2.366883,1.6936936936936937,2.319258,0.62013,2.211407,,,,,,,,,,,,,,,,
1.736526946107785,5.200613,1.680179,2.462244,1.6996996996996998,2.266504,0.657507,2.192979,,,,,,,,,,,,,,,,
1.742514970059881,5.231054,1.784422,2.560792,1.7057057057057061,2.201242,0.711562,2.168062,,,,,,,,,,,,,,,,
1.7485029940119772,5.234326,1.889464,2.659408,1.7117117117117115,2.123584,0.784484,2.142344,,,,,,,,,,,,,,,,
1.7544910179640731,5.207224,1.990732,2.751656,1.715715715715716,2.065077,0.844912,2.12621,,,,,,,,,,,,,,,,
1.7604790419161673,5.156991,2.081214,2.834448,1.723723723723724,1.932998,1.002253,2.096833,,,,,,,,,,,,,,,,
1.768463073852296,5.118662,2.216926,2.914037,1.7277277277277274,1.85985,1.102216,2.088496,,,,,,,,,,,,,,,,
1.7724550898203595,5.140143,2.302372,2.934134,1.7337337337337337,1.740948,1.276065,2.104104,,,,,,,,,,,,,,,,
1.780439121756488,5.223375,2.472325,2.95037,1.73973973973974,1.619436,1.459056,2.157033,,,,,,,,,,,,,,,,
1.7864271457085823,5.293369,2.566183,2.958269,1.7457457457457461,1.510266,1.627429,2.214146,,,,,,,,,,,,,,,,
1.7924151696606785,5.359129,2.622181,2.969118,1.7517517517517516,1.419687,1.781628,2.274545,,,,,,,,,,,,,,,,
1.7984031936127745,5.420642,2.656162,2.974314,1.7577577577577579,1.349511,1.914369,2.323064,,,,,,,,,,,,,,,,
1.8043912175648704,5.447256,2.679432,2.95443,1.763763763763764,1.303915,1.997344,2.334528,,,,,,,,,,,,,,,,
1.812375249500999,5.457648,2.720746,2.895344,1.7697697697697703,1.283335,2.051558,2.337235,,,,,,,,,,,,,,,,
1.8163672654690626,5.465477,2.753181,2.85893,1.7757757757757755,1.286719,2.092388,2.333626,,,,,,,,,,,,,,,,
1.8243512974051894,5.491521,2.835423,2.784744,1.77977977977978,1.301538,2.118517,2.331134,,,,,,,,,,,,,,,,
1.8283433133732547,5.505135,2.877854,2.75008,1.7857857857857864,1.341461,2.15568,2.325257,,,,,,,,,,,,,,,,
1.834331337325349,5.544889,2.950145,2.709153,1.7917917917917916,1.402357,2.190815,2.316396,,,,,,,,,,,,,,,,
1.8423153692614775,5.625983,3.053115,2.670227,1.797797797797798,1.482456,2.225089,2.302303,,,,,,,,,,,,,,,,
1.8483033932135735,5.694209,3.123845,2.645345,1.803803803803804,1.581893,2.259858,2.276449,,,,,,,,,,,,,,,,
1.8542914171656697,5.759639,3.182302,2.618604,1.8098098098098103,1.699502,2.294131,2.241419,,,,,,,,,,,,,,,,
1.8602794411177657,5.810935,3.22216,2.585113,1.8158158158158157,1.832903,2.326066,2.201775,,,,,,,,,,,,,,,,
1.8662674650698599,5.813087,3.225376,2.536947,1.8218218218218218,1.97667,2.359517,2.161662,,,,,,,,,,,,,,,,
1.872255489021956,5.775451,3.201877,2.476456,1.8258258258258264,2.077048,2.383988,2.135002,,,,,,,,,,,,,,,,
1.878243512974052,5.714028,3.16447,2.406854,1.8318318318318316,2.232169,2.42534,2.094972,,,,,,,,,,,,,,,,
1.8822355289421153,5.667091,3.137123,2.356709,1.837837837837838,2.390106,2.474309,2.054442,,,,,,,,,,,,,,,,
1.8882235528942115,5.597882,3.099587,2.276577,1.8438438438438443,2.548829,2.532403,2.013488,,,,,,,,,,,,,,,,
1.8942115768463075,5.596182,3.100419,2.185625,1.8498498498498503,2.705142,2.599779,1.971303,,,,,,,,,,,,,,,,
1.902195608782436,5.715415,3.174576,2.039005,1.8558558558558558,2.856222,2.675681,1.926705,,,,,,,,,,,,,,,,
1.9061876247504996,5.810925,3.237104,1.955776,1.8618618618618619,2.99969,2.758876,1.878899,,,,,,,,,,,,,,,,
1.9141716566866265,6.041558,3.400398,1.775306,1.8678678678678682,3.131075,2.840728,1.832543,,,,,,,,,,,,,,,,
1.9181636726546916,6.170867,3.49688,1.680843,1.8718718718718719,3.20882,2.889199,1.808317,,,,,,,,,,,,,,,,
1.9241516966067878,6.333944,3.615515,1.534114,1.8798798798798797,3.341268,2.973713,1.76868,,,,,,,,,,,,,,,,
1.9321357285429146,6.492184,3.725504,1.341468,1.8838838838838843,3.397891,3.009017,1.749289,,,,,,,,,,,,,,,,
1.9381237524950106,6.585984,3.768239,1.20882,1.8918918918918923,3.491636,3.071472,1.709952,,,,,,,,,,,,,,,,
1.9441117764471065,6.668163,3.76434,1.090796,1.8978978978978984,3.544417,3.113003,1.677346,,,,,,,,,,,,,,,,
1.9500998003992027,6.722409,3.722659,0.996861,1.9019019019019021,3.57207,3.135865,1.649765,,,,,,,,,,,,,,,,
